chrom	start	end	lncRNA_Shap
chr18	64210944	64212992	-26.25071144104004
chr18	64212992	64215040	-30.199325561523438
chr18	64407552	64409600	-48.327362060546875
chr4	93790208	93792256	-38.45355987548828
chr4	93792256	93794304	-28.39823341369629
chr4	93960192	93962240	-33.845088958740234
chr4	93984768	93986816	-27.280029296875
chr4	93986816	93988864	-28.604236602783203
chr4	93992960	93995008	-27.254791259765625
chr4	94134272	94136320	-31.223867416381836
chr4	94412800	94414848	-26.547100067138672
chr4	94427136	94429184	-30.076946258544922
chr4	94429184	94431232	-25.953968048095703
chr4	94447616	94449664	-28.16397476196289
chr4	94457856	94459904	-31.66642189025879
chr4	94484480	94486528	-33.452247619628906
chr4	94494720	94496768	-26.9781551361084
chr4	94496768	94498816	-32.340354919433594
chr4	94521344	94523392	-35.16379928588867
chr4	94525440	94527488	-37.55156707763672
chr4	94535680	94537728	-39.692718505859375
chr4	94554112	94556160	-30.41397476196289
chr8	29261824	29263872	-25.990795135498047
chr11	80033792	80035840	-27.58938980102539
chr11	80056320	80058368	-29.425922393798828
chr11	80099328	80101376	-31.466989517211914
chr11	80152576	80154624	-26.052127838134766
chr11	80625664	80627712	-28.480121612548828
chr2	200812544	200814592	-25.795333862304688
chr2	200865792	200867840	-31.93292236328125
chr1	19613696	19615744	-27.920923233032227
chr1	19703808	19705856	-25.87906265258789
chr12	12032000	12034048	-26.336904525756836
chr17	60522496	60524544	-27.115596771240234
chr17	61306880	61308928	-28.7474422454834
chr17	61308928	61310976	-26.072546005249023
chr2	152309760	152311808	-26.097492218017578
chr2	152383488	152385536	-30.26798439025879
chr2	152631296	152633344	-26.804025650024414
chr2	152637440	152639488	-31.046367645263672
chr2	152981504	152983552	-27.578994750976562
chr2	153018368	153020416	-27.100976943969727
chr2	153055232	153057280	-33.326683044433594
chr10	89249792	89251840	-26.331531524658203
chr10	89368576	89370624	-30.97308349609375
chr10	89413632	89415680	-27.707889556884766
chr10	89417728	89419776	-29.952198028564453
chr10	89948160	89950208	-33.58710479736328
chr13	59770880	59772928	-49.90135955810547
chr11	111603712	111605760	-28.0471248626709
chr4	73504768	73506816	-31.070276260375977
chr19	5048320	5050368	-34.933074951171875
chr1	68165632	68167680	-32.39175796508789
chr1	68173824	68175872	-59.99822235107422
chr1	68175872	68177920	-27.506362915039062
chr1	68196352	68198400	-29.779626846313477
chr1	68200448	68202496	-36.25847244262695
chr1	68204544	68206592	-29.150726318359375
chr1	68212736	68214784	-43.369361877441406
chr1	68220928	68222976	-48.14561462402344
chr1	68229120	68231168	-27.145816802978516
chr1	68231168	68233216	-28.214107513427734
chr1	68286464	68288512	-32.6445426940918
chr1	68302848	68304896	-31.135452270507812
chr1	68315136	68317184	-30.04543685913086
chr1	68382720	68384768	-33.5422477722168
chr1	68442112	68444160	-30.531005859375
chr1	68616192	68618240	-27.31503677368164
chr5	87242752	87244800	-31.46108055114746
chr5	87267328	87269376	-35.19129943847656
chr5	87281664	87283712	-40.59516906738281
chr5	87283712	87285760	-33.17643356323242
chr5	87300096	87302144	-38.53118133544922
chr5	87302144	87304192	-27.604482650756836
chr5	87316480	87318528	-27.46213722229004
chr5	87328768	87330816	-27.319692611694336
chr5	87330816	87332864	-30.072057723999023
chr5	87347200	87349248	-29.123767852783203
chr5	87353344	87355392	-26.477590560913086
chr5	87384064	87386112	-29.379154205322266
chr5	87396352	87398400	-25.784648895263672
chr5	87965696	87967744	-34.60224151611328
chr2	63737856	63739904	-25.9857120513916
chr2	63991808	63993856	-26.544036865234375
chr8	131903488	131905536	-28.85343360900879
chr9	1980416	1982464	-25.987171173095703
chr4	22962176	22964224	-29.659475326538086
chr4	23060480	23062528	-54.65769577026367
chr4	23269376	23271424	-42.265838623046875
chr4	23715840	23717888	-41.610965728759766
chr7	107878400	107880448	-36.41649627685547
chr12	98570240	98572288	-25.821575164794922
chr12	98596864	98598912	-36.29331588745117
chr12	98650112	98652160	-29.272069931030273
chr5	81451008	81453056	-25.84286117553711
chr13	81311744	81313792	-29.372806549072266
chr13	81633280	81635328	-29.268474578857422
chr11	65314816	65316864	-50.69343948364258
chr11	65421312	65423360	-34.920448303222656
chr11	65423360	65425408	-26.15664291381836
chr10	89212928	89214976	-26.47060775756836
chr10	89217024	89219072	-56.369712829589844
chr10	89260032	89262080	-38.55422592163086
chr5	144168960	144171008	-33.22145462036133
chr7	71090176	71092224	-27.0662784576416
chr7	71497728	71499776	-37.16691207885742
chr11	80490496	80492544	-27.91018295288086
chr11	81006592	81008640	-29.795297622680664
chr1	89978880	89980928	-27.14487075805664
chr1	89991168	89993216	-27.83456802368164
chr7	134420480	134422528	-27.492727279663086
chr7	134428672	134430720	-33.55443572998047
chr7	134432768	134434816	-28.15091323852539
chr7	134660096	134662144	-26.54571533203125
chr14	96739328	96741376	-25.78763198852539
chr14	96798720	96800768	-30.012216567993164
chr14	96800768	96802816	-34.66511154174805
chr2	10471424	10473472	-29.434215545654297
chr2	10524672	10526720	-28.147480010986328
chr2	10659840	10661888	-36.84236145019531
chr4	108875776	108877824	-26.6732120513916
chr4	109008896	109010944	-26.31070899963379
chr5	14974976	14977024	-26.774539947509766
chr5	15015936	15017984	-26.859790802001953
chr5	15710208	15712256	-26.46573829650879
chrX	107276288	107278336	-28.532703399658203
chrX	107309056	107311104	-29.803714752197266
chrX	107356160	107358208	-29.902023315429688
chrX	107407360	107409408	-27.939788818359375
chr5	67246080	67248128	-34.294410705566406
chr18	74522624	74524672	-41.051177978515625
chr18	74657792	74659840	-41.552364349365234
chr18	74735616	74737664	-28.31466293334961
chr3	26673152	26675200	-31.765411376953125
chr3	26736640	26738688	-31.609447479248047
chr3	26738688	26740736	-38.37866973876953
chr3	26763264	26765312	-31.594711303710938
chr3	27133952	27136000	-57.73474884033203
chr3	27146240	27148288	-28.680011749267578
chr3	27252736	27254784	-44.09077835083008
chr3	27267072	27269120	-31.128808975219727
chr3	27310080	27312128	-26.971820831298828
chr3	27328512	27330560	-33.241188049316406
chr3	27344896	27346944	-30.512638092041016
chr9	125200384	125202432	-27.972240447998047
chr9	125376512	125378560	-36.805381774902344
chr3	82495488	82497536	-26.69024658203125
chr3	82685952	82688000	-26.308212280273438
chr10	4429824	4431872	-26.621267318725586
chr10	4501504	4503552	-27.939748764038086
chr10	4765696	4767744	-28.751056671142578
chr10	4767744	4769792	-28.100194931030273
chr10	4769792	4771840	-42.536598205566406
chr10	4812800	4814848	-45.60322952270508
chr10	4849664	4851712	-25.67478370666504
chr6	83218432	83220480	-36.91522979736328
chr6	83271680	83273728	-27.904922485351562
chr6	83380224	83382272	-28.571237564086914
chr6	83724288	83726336	-26.577722549438477
chr6	83886080	83888128	-26.475439071655273
chr9	104624128	104626176	-27.521286010742188
chr9	104644608	104646656	-38.34152603149414
chr9	104648704	104650752	-26.26255226135254
chr7	108470272	108472320	-39.527931213378906
chr7	108527616	108529664	-28.632516860961914
chr7	108568576	108570624	-27.475261688232422
chr7	108750848	108752896	-26.743728637695312
chr11	94871552	94873600	-33.671348571777344
chr11	94902272	94904320	-27.269725799560547
chr11	94910464	94912512	-30.46770668029785
chr11	94916608	94918656	-34.196266174316406
chr11	94926848	94928896	-61.90143585205078
chr11	94928896	94930944	-34.416934967041016
chr11	94930944	94932992	-50.67241668701172
chr11	94935040	94937088	-34.08228302001953
chr11	94937088	94939136	-33.002010345458984
chr11	94949376	94951424	-27.032190322875977
chr11	94976000	94978048	-46.15590286254883
chr20	23390208	23392256	-27.617755889892578
chr10	63199232	63201280	-29.053579330444336
chr10	63275008	63277056	-29.92197608947754
chr10	63819776	63821824	-26.069448471069336
chr10	63924224	63926272	-29.449478149414062
chr10	63965184	63967232	-26.9022216796875
chr10	63969280	63971328	-33.70447540283203
chr10	63979520	63981568	-31.651992797851562
chr10	63987712	63989760	-27.597259521484375
chr10	64030720	64032768	-28.813899993896484
chr10	105721856	105723904	-44.485076904296875
chr10	106098688	106100736	-26.911373138427734
chr10	106379264	106381312	-28.485126495361328
chr10	106395648	106397696	-30.92141342163086
chr10	106403840	106405888	-27.211978912353516
chr10	106539008	106541056	-27.882122039794922
chr10	106559488	106561536	-42.810638427734375
chr2	80705536	80707584	-30.45684242248535
chr22	25264128	25266176	-33.557716369628906
chr22	25403392	25405440	-32.28936767578125
chr9	98033664	98035712	-39.58864212036133
chr9	98035712	98037760	-30.9958553314209
chr2	58679296	58681344	-47.65607452392578
chr10	51959808	51961856	-33.43903350830078
chr10	52307968	52310016	-28.5772647857666
chr10	52314112	52316160	-26.469341278076172
chr10	52381696	52383744	-27.807708740234375
chr4	64851968	64854016	-34.35182189941406
chr4	64913408	64915456	-28.870412826538086
chr4	65132544	65134592	-28.776363372802734
chr12	80777216	80779264	-34.16990280151367
chr12	80779264	80781312	-27.103689193725586
chr12	80789504	80791552	-29.409618377685547
chr12	80838656	80840704	-32.537437438964844
chr12	80844800	80846848	-37.3869514465332
chr12	80861184	80863232	-45.44723129272461
chr12	80879616	80881664	-40.183265686035156
chr12	80887808	80889856	-40.63251876831055
chr12	80900096	80902144	-34.49701690673828
chr12	80934912	80936960	-25.702932357788086
chr12	80939008	80941056	-33.89667510986328
chr12	81408000	81410048	-26.33160972595215
chr12	81410048	81412096	-26.749767303466797
chr17	42518528	42520576	-26.2466983795166
chr17	42577920	42579968	-31.27284812927246
chr17	42684416	42686464	-32.130035400390625
chr1	88686592	88688640	-26.774311065673828
chr1	88700928	88702976	-38.49376678466797
chr10	130105344	130107392	-30.82248878479004
chr10	130418688	130420736	-28.62814712524414
chr10	130531328	130533376	-31.583837509155273
chr10	130535424	130537472	-27.75945472717285
chr10	130543616	130545664	-34.627464294433594
chr10	130549760	130551808	-29.908096313476562
chr14	29820928	29822976	-26.057825088500977
chr14	30214144	30216192	-27.896907806396484
chr14	30269440	30271488	-28.97599220275879
chr5	156960768	156962816	-35.4066276550293
chr5	156968960	156971008	-28.66653823852539
chr5	156975104	156977152	-27.686920166015625
chr5	157386752	157388800	-31.983623504638672
chr5	157444096	157446144	-27.64884376525879
chr5	157450240	157452288	-25.826730728149414
chr5	157466624	157468672	-27.150686264038086
chr5	157470720	157472768	-30.49298667907715
chr5	157495296	157497344	-30.85696792602539
chr5	157507584	157509632	-36.0330924987793
chr5	157566976	157569024	-25.775924682617188
chr1	201435136	201437184	-40.423301696777344
chr1	201439232	201441280	-26.4139347076416
chrX	151166976	151169024	-36.68431854248047
chrX	151175168	151177216	-69.19969177246094
chrX	151183360	151185408	-28.195018768310547
chrX	151205888	151207936	-28.34256935119629
chrX	151212032	151214080	-42.919891357421875
chrX	151228416	151230464	-27.259082794189453
chrX	151232512	151234560	-39.165138244628906
chrX	151263232	151265280	-29.305044174194336
chrX	151265280	151267328	-29.26991844177246
chrX	151275520	151277568	-43.52234649658203
chrX	151412736	151414784	-30.289081573486328
chrX	151506944	151508992	-37.48029708862305
chrX	151511040	151513088	-40.21357345581055
chrX	151515136	151517184	-34.5999755859375
chrX	151521280	151523328	-37.60437774658203
chrX	151535616	151537664	-26.66762351989746
chrX	151547904	151549952	-27.833877563476562
chrX	151625728	151627776	-34.55412673950195
chrX	151699456	151701504	-27.8783016204834
chrX	151721984	151724032	-26.878314971923828
chr6	24064000	24066048	-36.02942657470703
chr6	24078336	24080384	-34.469329833984375
chr6	24190976	24193024	-26.207080841064453
chr6	24387584	24389632	-31.490209579467773
chr6	24424448	24426496	-29.22915267944336
chr6	24426496	24428544	-30.451303482055664
chr6	24432640	24434688	-44.640625
chr6	24494080	24496128	-28.976375579833984
chr6	24524800	24526848	-35.88320541381836
chr6	24651776	24653824	-27.633764266967773
chr6	24653824	24655872	-31.864246368408203
chr6	24702976	24705024	-46.53447341918945
chr6	24741888	24743936	-33.657135009765625
chr6	24743936	24745984	-26.33340072631836
chr5	80308224	80310272	-34.777076721191406
chr5	80480256	80482304	-28.300113677978516
chr5	80484352	80486400	-28.89078712463379
chr5	80486400	80488448	-42.99705505371094
chr4	39182336	39184384	-35.761924743652344
chr4	39456768	39458816	-29.59978675842285
chr4	39462912	39464960	-29.72989845275879
chr4	39464960	39467008	-41.07007598876953
chr19	52854784	52856832	-27.7213077545166
chr19	52959232	52961280	-49.30290985107422
chr19	52961280	52963328	-26.607467651367188
chr6	54804480	54806528	-33.87441635131836
chr6	55351296	55353344	-25.8997802734375
chr1	86913024	86915072	-25.837005615234375
chr1	86915072	86917120	-30.10598373413086
chr1	45086720	45088768	-26.727895736694336
chr10	122437632	122439680	-30.450109481811523
chr10	122638336	122640384	-28.7595157623291
chr10	122642432	122644480	-26.846973419189453
chr10	122687488	122689536	-27.891077041625977
chr10	122748928	122750976	-30.12860107421875
chr10	42487808	42489856	-28.997900009155273
chrX	131407872	131409920	-27.561756134033203
chrX	131461120	131463168	-34.053428649902344
chrX	131563520	131565568	-32.99700164794922
chr2	30109696	30111744	-31.015926361083984
chr15	100603904	100605952	-26.080551147460938
chr11	18550784	18552832	-26.25014877319336
chr11	18593792	18595840	-35.75791549682617
chr11	18601984	18604032	-36.22011947631836
chr11	18632704	18634752	-28.5657901763916
chr11	18849792	18851840	-25.9633731842041
chr11	18939904	18941952	-31.421520233154297
chr14	49371136	49373184	-29.972299575805664
chr14	49375232	49377280	-29.560876846313477
chr14	49377280	49379328	-30.794729232788086
chr15	89176064	89178112	-26.057170867919922
chrX	78235648	78237696	-34.51310348510742
chrX	78270464	78272512	-27.629653930664062
chrX	78319616	78321664	-29.890884399414062
chrX	78323712	78325760	-35.79924392700195
chrX	78325760	78327808	-31.11126708984375
chrX	78327808	78329856	-29.064809799194336
chrX	78346240	78348288	-37.83515548706055
chrX	78350336	78352384	-47.08515548706055
chrX	78358528	78360576	-25.846416473388672
chrX	78399488	78401536	-35.785011291503906
chrX	78403584	78405632	-26.35013771057129
chrX	78473216	78475264	-33.607635498046875
chr5	109537280	109539328	-33.90461349487305
chr7	44066816	44068864	-28.67169189453125
chr1	35078144	35080192	-28.80539894104004
chr2	118118400	118120448	-26.3987979888916
chr2	118122496	118124544	-32.179466247558594
chr1	12038144	12040192	-29.708324432373047
chr1	115759104	115761152	-27.446353912353516
chr8	139610112	139612160	-29.390125274658203
chr22	39315456	39317504	-35.777042388916016
chr22	39317504	39319552	-54.40785598754883
chr22	39528448	39530496	-63.7197380065918
chrX	82372608	82374656	-29.69278335571289
chrX	82450432	82452480	-31.38198471069336
chrX	82511872	82513920	-26.168039321899414
chrX	82538496	82540544	-26.884334564208984
chrX	82575360	82577408	-32.42544174194336
chrX	82593792	82595840	-26.369226455688477
chrX	82595840	82597888	-25.769922256469727
chrX	82599936	82601984	-29.0851993560791
chrX	82651136	82653184	-58.247154235839844
chrX	82655232	82657280	-33.28881072998047
chrX	82657280	82659328	-31.10818099975586
chrX	82700288	82702336	-26.652210235595703
chr18	62017536	62019584	-26.05088233947754
chr18	62128128	62130176	-71.28981018066406
chr18	62248960	62251008	-53.338035583496094
chr3	107061248	107063296	-38.51866912841797
chr3	107235328	107237376	-38.66591262817383
chr14	48345088	48347136	-33.60554504394531
chr4	96907264	96909312	-30.866979598999023
chr4	103948288	103950336	-25.699787139892578
chr1	116484096	116486144	-35.50147247314453
chr7	19304448	19306496	-45.25584030151367
chr8	46923776	46925824	-25.69647216796875
chr8	47110144	47112192	-28.90530776977539
chr8	47169536	47171584	-32.266761779785156
chr10	58157056	58159104	-26.5543270111084
chr11	112158720	112160768	-29.785629272460938
chr11	112199680	112201728	-33.1678466796875
chrX	132628480	132630528	-27.397308349609375
chrX	132718592	132720640	-33.99042892456055
chrX	132722688	132724736	-33.2930793762207
chrX	132837376	132839424	-28.042943954467773
chrX	132843520	132845568	-26.018360137939453
chrX	132866048	132868096	-34.952110290527344
chrX	132900864	132902912	-27.5716609954834
chrX	132925440	132927488	-27.987003326416016
chrX	132995072	132997120	-35.412147521972656
chrX	133005312	133007360	-37.90274429321289
chrX	133007360	133009408	-35.01586151123047
chrX	133015552	133017600	-38.95321273803711
chrX	133027840	133029888	-30.25716209411621
chrX	133029888	133031936	-28.442535400390625
chrX	133064704	133066752	-33.53673553466797
chrX	133144576	133146624	-26.84762191772461
chrX	133152768	133154816	-31.428096771240234
chrX	133271552	133273600	-27.040512084960938
chrX	133273600	133275648	-26.647708892822266
chr5	148523008	148525056	-33.0773811340332
chr5	148617216	148619264	-26.112695693969727
chr5	148629504	148631552	-26.940887451171875
chr5	148660224	148662272	-26.134485244750977
chr5	148662272	148664320	-27.386993408203125
chr14	99246080	99248128	-26.124103546142578
chr14	99323904	99325952	-48.683448791503906
chr20	42745856	42747904	-32.60130310058594
chr12	75485184	75487232	-45.55580520629883
chr12	75526144	75528192	-43.986602783203125
chr4	64270336	64272384	-29.355600357055664
chr7	83818496	83820544	-27.750598907470703
chr7	83861504	83863552	-29.895593643188477
chr7	83867648	83869696	-34.31618881225586
chr7	83902464	83904512	-25.778514862060547
chr7	83906560	83908608	-28.687274932861328
chr7	83922944	83924992	-30.31058120727539
chr4	149889024	149891072	-42.03038024902344
chr4	150007808	150009856	-34.40917205810547
chr4	150030336	150032384	-34.43726348876953
chr4	150032384	150034432	-32.32594680786133
chr4	150034432	150036480	-36.02344512939453
chr4	150054912	150056960	-35.777828216552734
chr4	150065152	150067200	-29.53738021850586
chrX	105918464	105920512	-46.77195358276367
chrX	106033152	106035200	-34.48228073120117
chrX	106121216	106123264	-32.58843231201172
chrX	106125312	106127360	-26.007678985595703
chrX	106141696	106143744	-31.59078025817871
chrX	106170368	106172416	-26.300888061523438
chrX	106180608	106182656	-33.86379623413086
chrX	106309632	106311680	-28.79949951171875
chrX	106350592	106352640	-26.170185089111328
chrX	106383360	106385408	-26.946353912353516
chr4	175747072	175749120	-30.128320693969727
chr4	175765504	175767552	-27.5546817779541
chr5	158068736	158070784	-26.085058212280273
chr3	80076800	80078848	-31.424219131469727
chr3	80451584	80453632	-31.940967559814453
chrX	123422720	123424768	-28.043792724609375
chr22	43481088	43483136	-31.910419464111328
chr15	98316288	98318336	-28.917383193969727
chr15	98320384	98322432	-26.8322811126709
chr15	98670592	98672640	-27.6660099029541
chr15	98715648	98717696	-34.67168426513672
chr15	98727936	98729984	-34.41585159301758
chr1	159922176	159924224	-26.463571548461914
chr7	140476416	140478464	-26.27846908569336
chr7	140478464	140480512	-26.7093448638916
chr13	36673536	36675584	-48.29922103881836
chr13	36677632	36679680	-26.082416534423828
chr13	36694016	36696064	-26.7698917388916
chr13	36696064	36698112	-30.954309463500977
chr13	36915200	36917248	-31.261722564697266
chr13	36997120	36999168	-47.27027130126953
chr13	36999168	37001216	-57.492919921875
chr15	50315264	50317312	-25.754053115844727
chr10	99975168	99977216	-28.872127532958984
chrX	25206784	25208832	-29.07025718688965
chrX	25251840	25253888	-47.22705078125
chrX	25253888	25255936	-35.61579132080078
chrX	25255936	25257984	-32.553009033203125
chrX	25260032	25262080	-28.089492797851562
chrX	25266176	25268224	-29.7020320892334
chrX	25274368	25276416	-33.378822326660156
chrX	25278464	25280512	-34.59366226196289
chrX	25282560	25284608	-31.304174423217773
chrX	25294848	25296896	-27.66147804260254
chrX	25300992	25303040	-32.629241943359375
chrX	25303040	25305088	-48.41236114501953
chrX	25307136	25309184	-58.45423126220703
chrX	25333760	25335808	-33.26136016845703
chrX	25341952	25344000	-27.091638565063477
chrX	25344000	25346048	-27.6520938873291
chrX	25354240	25356288	-43.21846389770508
chrX	25358336	25360384	-36.16252136230469
chrX	25387008	25389056	-36.45726776123047
chrX	25393152	25395200	-29.267562866210938
chrX	25401344	25403392	-30.072134017944336
chrX	25415680	25417728	-33.75162124633789
chrX	25448448	25450496	-39.266746520996094
chrX	25475072	25477120	-36.08702850341797
chr2	162189312	162191360	-49.768890380859375
chr2	162232320	162234368	-40.39529800415039
chr2	162240512	162242560	-40.816226959228516
chr2	162258944	162260992	-33.8001594543457
chr4	89174016	89176064	-27.627796173095703
chr4	89178112	89180160	-29.975391387939453
chr4	89190400	89192448	-27.54208755493164
chr14	81399808	81401856	-28.08145523071289
chr14	81883136	81885184	-26.265796661376953
chr1	3612672	3614720	-26.56122398376465
chrX	20889600	20891648	-27.031780242919922
chrX	20985856	20987904	-28.133398056030273
chrX	21184512	21186560	-27.669321060180664
chrX	21194752	21196800	-40.347412109375
chrX	21233664	21235712	-34.850608825683594
chrX	21288960	21291008	-39.90435028076172
chrX	21321728	21323776	-31.993389129638672
chrX	21370880	21372928	-38.461036682128906
chrX	21379072	21381120	-31.51181411743164
chrX	21395456	21397504	-36.71364974975586
chrX	21411840	21413888	-33.72422790527344
chr4	27813888	27815936	-35.15274429321289
chr4	27844608	27846656	-26.16178321838379
chr4	27852800	27854848	-26.135828018188477
chr16	72488960	72491008	-25.92258071899414
chr22	46635008	46637056	-26.76883888244629
chr5	10330112	10332160	-27.745351791381836
chr5	10442752	10444800	-26.42173194885254
chr5	10627072	10629120	-39.898826599121094
chr5	11182080	11184128	-40.51293182373047
chr19	40347648	40349696	-49.364627838134766
chr19	40423424	40425472	-41.313758850097656
chr12	69621760	69623808	-26.849279403686523
chrX	105021440	105023488	-26.843358993530273
chrX	105041920	105043968	-25.67782974243164
chrX	105080832	105082880	-28.287893295288086
chrX	105699328	105701376	-33.95116424560547
chr22	35303424	35305472	-31.734020233154297
chr22	35305472	35307520	-39.851871490478516
chr22	35323904	35325952	-30.317739486694336
chr22	35330048	35332096	-38.37445831298828
chr9	129800192	129802240	-34.5482292175293
chr1	162441216	162443264	-28.164409637451172
chrX	144588800	144590848	-30.47673988342285
chrX	144631808	144633856	-49.565086364746094
chrX	144640000	144642048	-36.351253509521484
chrX	144654336	144656384	-28.5072021484375
chrX	144746496	144748544	-29.321857452392578
chrX	144748544	144750592	-26.0096492767334
chrX	144752640	144754688	-28.93728256225586
chrX	144754688	144756736	-25.91510581970215
chrX	144760832	144762880	-28.17233657836914
chrX	144766976	144769024	-35.143470764160156
chrX	144773120	144775168	-26.336252212524414
chrX	144785408	144787456	-34.64711380004883
chrX	144791552	144793600	-42.35845184326172
chrX	144793600	144795648	-49.54859161376953
chrX	144805888	144807936	-36.235984802246094
chrX	144814080	144816128	-32.10408020019531
chrX	144818176	144820224	-46.57853317260742
chrX	144822272	144824320	-30.48629379272461
chrX	144824320	144826368	-26.778366088867188
chrX	144826368	144828416	-31.799144744873047
chrX	144834560	144836608	-32.226219177246094
chrX	144842752	144844800	-28.17009925842285
chrX	144846848	144848896	-27.42466163635254
chrX	144848896	144850944	-38.481014251708984
chrX	144857088	144859136	-28.9116153717041
chrX	144859136	144861184	-32.144432067871094
chrX	144861184	144863232	-27.695138931274414
chrX	145018880	145020928	-27.20585060119629
chrX	145022976	145025024	-27.781322479248047
chrX	145072128	145074176	-29.498825073242188
chrX	145168384	145170432	-29.290103912353516
chrX	145346560	145348608	-25.969350814819336
chr11	35031040	35033088	-35.22267532348633
chr11	33904640	33906688	-26.789566040039062
chr2	85774336	85776384	-30.649486541748047
chr4	78600192	78602240	-27.07577133178711
chr14	28618752	28620800	-34.07781982421875
chr3	4947968	4950016	-25.726303100585938
chr3	4982784	4984832	-37.27725601196289
chr3	5021696	5023744	-28.877798080444336
chr3	5185536	5187584	-48.83967590332031
chr3	5187584	5189632	-34.059410095214844
chr1	89458688	89460736	-28.3690242767334
chr1	89853952	89856000	-30.651874542236328
chr1	89970688	89972736	-42.8863639831543
chr3	86966272	86968320	-26.852291107177734
chr8	19380224	19382272	-27.673648834228516
chr2	203954176	203956224	-37.10166549682617
chr1	174811136	174813184	-26.747943878173828
chr1	174837760	174839808	-30.0819149017334
chr1	175269888	175271936	-30.150415420532227
chr1	175308800	175310848	-25.743000030517578
chr17	44707840	44709888	-29.27230453491211
chr8	105607168	105609216	-33.13847732543945
chr8	105609216	105611264	-30.801891326904297
chr8	105684992	105687040	-28.57448387145996
chr12	122265600	122267648	-26.065017700195312
chr20	21602304	21604352	-27.153066635131836
chr20	21643264	21645312	-30.105640411376953
chrX	65146880	65148928	-29.534006118774414
chrX	65288192	65290240	-27.317081451416016
chrX	65304576	65306624	-32.52335739135742
chrX	65341440	65343488	-36.99251174926758
chrX	65689600	65691648	-30.78360939025879
chr4	78800896	78802944	-34.286888122558594
chr4	78837760	78839808	-34.47547149658203
chr4	78862336	78864384	-28.814716339111328
chr4	78938112	78940160	-38.00824737548828
chr7	30853120	30855168	-38.81685256958008
chr7	30865408	30867456	-28.057613372802734
chr7	31201280	31203328	-28.130779266357422
chr7	31596544	31598592	-29.236186981201172
chr4	157679616	157681664	-35.47498321533203
chr4	157853696	157855744	-29.425024032592773
chr4	157868032	157870080	-27.671855926513672
chr4	157886464	157888512	-29.796676635742188
chr4	157890560	157892608	-31.418506622314453
chr22	43993088	43995136	-60.83826446533203
chr5	14706688	14708736	-27.864849090576172
chr5	15046656	15048704	-30.072641372680664
chr5	15083520	15085568	-40.69631576538086
chr5	15116288	15118336	-28.511920928955078
chr1	165632000	165634048	-26.778350830078125
chr1	165636096	165638144	-28.166595458984375
chr1	165656576	165658624	-41.13611602783203
chr1	165681152	165683200	-43.324302673339844
chr1	165685248	165687296	-29.66238784790039
chr1	165701632	165703680	-28.34038734436035
chr1	165769216	165771264	-30.479053497314453
chr5	173971456	173973504	-42.338623046875
chr10	63756288	63758336	-25.897994995117188
chr10	63782912	63784960	-52.37281036376953
chr10	63799296	63801344	-31.014392852783203
chr7	8273920	8275968	-29.641693115234375
chr8	63211520	63213568	-27.179616928100586
chr8	63219712	63221760	-26.136810302734375
chr8	63782912	63784960	-26.802032470703125
chr8	63789056	63791104	-26.54373550415039
chr4	71493632	71495680	-25.729290008544922
chr4	71890944	71892992	-27.334447860717773
chr4	71970816	71972864	-27.14548110961914
chr4	72071168	72073216	-25.74740982055664
chr11	116580352	116582400	-27.235851287841797
chr11	116600832	116602880	-32.3260383605957
chr11	116625408	116627456	-28.675838470458984
chr11	116656128	116658176	-28.475391387939453
chr11	116668416	116670464	-28.912036895751953
chr11	116742144	116744192	-50.903526306152344
chr11	116787200	116789248	-59.00432205200195
chr11	116836352	116838400	-36.71134948730469
chr11	116971520	116973568	-29.150989532470703
chr11	117127168	117129216	-33.98564910888672
chr11	117147648	117149696	-29.6612548828125
chr3	114198528	114200576	-25.89495277404785
chr3	114241536	114243584	-29.54012107849121
chr8	74737664	74739712	-29.9599609375
chr8	74770432	74772480	-30.857919692993164
chr8	74797056	74799104	-25.900732040405273
chr8	74850304	74852352	-47.73662185668945
chr8	46790656	46792704	-29.19500160217285
chr8	46843904	46845952	-27.95681381225586
chr8	47390720	47392768	-31.08357810974121
chr8	47478784	47480832	-33.92510986328125
chr5	110159872	110161920	-27.229721069335938
chrX	6307840	6309888	-34.154205322265625
chrX	6354944	6356992	-30.32564926147461
chrX	6369280	6371328	-25.916973114013672
chrX	6375424	6377472	-36.76046371459961
chrX	6379520	6381568	-33.94243621826172
chrX	6424576	6426624	-28.42746353149414
chrX	6428672	6430720	-30.21950912475586
chrX	6434816	6436864	-27.864416122436523
chrX	6443008	6445056	-30.216318130493164
chrX	6475776	6477824	-25.77639389038086
chrX	6492160	6494208	-25.927337646484375
chrX	6500352	6502400	-26.293376922607422
chrX	6522880	6524928	-32.77045822143555
chrX	6541312	6543360	-27.00078773498535
chrX	6553600	6555648	-35.89275360107422
chrX	6621184	6623232	-29.184494018554688
chrX	6754304	6756352	-40.75336837768555
chr6	27893760	27895808	-43.56980895996094
chr4	99563520	99565568	-58.03049850463867
chr11	62646272	62648320	-34.95591354370117
chr11	63016960	63019008	-28.507558822631836
chr11	63209472	63211520	-47.11724090576172
chr11	63211520	63213568	-56.631690979003906
chr19	37769216	37771264	-29.405075073242188
chr19	37830656	37832704	-38.74993133544922
chr19	37861376	37863424	-26.338281631469727
chr19	37865472	37867520	-36.463836669921875
chr19	37906432	37908480	-28.23331642150879
