chrom	start	end	lncRNA_Shap
chr4	11653120	11655168	23.838497161865234
chrX	94736384	94738432	26.3038330078125
chrX	95148032	95150080	37.24392318725586
chr13	23937024	23939072	27.426761627197266
chr13	23957504	23959552	25.925512313842773
chr13	23984128	23986176	28.727853775024414
chr13	24035328	24037376	36.16366958618164
chrX	11577344	11579392	35.372093200683594
chrX	11716608	11718656	33.807682037353516
chr3	40296448	40298496	23.112934112548828
chr3	40300544	40302592	29.815587997436523
chr11	122918912	122920960	25.831787109375
chr11	122941440	122943488	28.63106918334961
chr11	123283456	123285504	30.648914337158203
chr2	103929856	103931904	28.53659439086914
chr2	103999488	104001536	24.4206600189209
chr2	104116224	104118272	27.94454574584961
chr2	104503296	104505344	25.40673828125
chr2	104546304	104548352	24.07196617126465
chr2	104572928	104574976	31.082265853881836
chr2	104613888	104615936	28.07086753845215
chr3	34701312	34703360	23.971405029296875
chr3	34998272	35000320	36.074485778808594
chr3	35235840	35237888	26.997722625732422
chr3	35399680	35401728	23.690250396728516
chr3	35409920	35411968	23.18907928466797
chr3	35411968	35414016	27.02199935913086
chr12	89438208	89440256	35.350284576416016
chr12	89571328	89573376	23.16652488708496
chr12	89667584	89669632	23.010496139526367
chr12	89765888	89767936	38.81439208984375
chr5	154054656	154056704	28.68303871154785
chr5	154462208	154464256	28.315664291381836
chr12	127377408	127379456	26.208911895751953
chr12	127811584	127813632	26.171977996826172
chr12	128098304	128100352	23.743473052978516
chr6	93323264	93325312	36.088043212890625
chr16	31213568	31215616	24.681217193603516
chrX	9897984	9900032	25.289356231689453
chr3	82378752	82380800	26.504261016845703
chr3	82444288	82446336	23.82552719116211
chr3	82540544	82542592	25.95562171936035
chr3	82550784	82552832	30.141223907470703
chr3	82581504	82583552	23.925037384033203
chr3	82585600	82587648	33.99318313598633
chr3	82604032	82606080	23.720672607421875
chr3	82653184	82655232	27.743000030517578
chr3	82692096	82694144	35.96799087524414
chr3	82712576	82714624	31.586252212524414
chrX	43558912	43560960	41.02977752685547
chrX	44034048	44036096	23.77895736694336
chrX	44070912	44072960	23.27932357788086
chrX	44079104	44081152	27.329410552978516
chrX	44115968	44118016	26.229572296142578
chrX	44183552	44185600	35.50798416137695
chr8	60289024	60291072	25.972095489501953
chr16	81721344	81723392	43.129085540771484
chr7	123963392	123965440	26.662487030029297
chr7	123965440	123967488	24.765094757080078
chr7	124057600	124059648	25.116764068603516
chr7	124065792	124067840	42.71043395996094
chr1	221263872	221265920	23.976234436035156
chr1	221569024	221571072	28.543630599975586
chr1	221827072	221829120	23.65159034729004
chr1	221890560	221892608	23.10792350769043
chr1	221906944	221908992	23.469642639160156
chr1	205498368	205500416	23.043498992919922
chr1	205975552	205977600	32.4813346862793
chr6	11005952	11008000	30.534870147705078
chrX	128636928	128638976	25.559871673583984
chrX	128858112	128860160	26.102252960205078
chrX	128864256	128866304	31.633358001708984
chrX	129054720	129056768	24.629711151123047
chrX	129071104	129073152	35.67955780029297
chrX	129191936	129193984	41.293190002441406
chrX	129239040	129241088	23.12163734436035
chr18	66256896	66258944	26.30776596069336
chr20	8765440	8767488	24.46725082397461
chr5	164446208	164448256	28.619043350219727
chr5	164501504	164503552	39.46977996826172
chr5	164503552	164505600	37.705909729003906
chrX	64755712	64757760	24.18888282775879
chrX	65032192	65034240	23.09708595275879
chrX	65038336	65040384	23.616161346435547
chrX	65198080	65200128	32.63044357299805
chrX	65234944	65236992	23.049541473388672
chrX	65257472	65259520	24.075031280517578
chrX	65314816	65316864	26.313207626342773
chrX	65429504	65431552	24.93634605407715
chrX	65449984	65452032	30.546733856201172
chrX	65527808	65529856	28.090961456298828
chr11	123625472	123627520	26.901111602783203
chr11	123707392	123709440	30.931005477905273
chr5	146563072	146565120	25.695703506469727
chr3	88963072	88965120	28.282360076904297
chr3	88997888	88999936	25.152441024780273
chr3	89534464	89536512	24.19498062133789
chr3	89616384	89618432	24.84440803527832
chr3	89643008	89645056	23.347272872924805
chr3	89649152	89651200	23.15435028076172
chr3	89718784	89720832	25.421329498291016
chr3	89765888	89767936	35.987571716308594
chr3	89778176	89780224	26.474695205688477
chr3	89823232	89825280	24.00263786315918
chr3	89841664	89843712	30.484323501586914
chr5	24901632	24903680	23.365581512451172
chr5	25319424	25321472	34.20912551879883
chr5	25335808	25337856	32.417232513427734
chr5	25440256	25442304	28.694564819335938
chr5	25503744	25505792	23.721179962158203
chr5	25509888	25511936	23.60696029663086
chrX	87623680	87625728	24.392833709716797
chr5	158142464	158144512	25.679874420166016
chr12	122759168	122761216	27.63629722595215
chr12	122828800	122830848	23.356863021850586
chr12	122832896	122834944	23.08048439025879
chr18	64264192	64266240	35.7139892578125
chr18	64350208	64352256	37.518531799316406
chr18	64387072	64389120	41.10871124267578
chr18	64419840	64421888	37.24707794189453
chr18	64497664	64499712	25.309114456176758
chr4	94308352	94310400	29.170785903930664
chr18	34076672	34078720	23.020750045776367
chr18	34361344	34363392	26.923446655273438
chr18	34394112	34396160	23.43820571899414
chr8	29247488	29249536	26.49014663696289
chr8	29251584	29253632	29.926986694335938
chr8	29272064	29274112	23.513776779174805
chr8	29288448	29290496	30.994979858398438
chr8	29290496	29292544	35.397972106933594
chr11	80029696	80031744	32.99342346191406
chr11	80031744	80033792	23.508602142333984
chr11	80044032	80046080	33.062782287597656
chr11	80414720	80416768	46.565696716308594
chr11	80470016	80472064	25.84061050415039
chr11	80492544	80494592	27.595413208007812
chr11	80504832	80506880	26.893442153930664
chr11	80594944	80596992	34.667991638183594
chr11	80611328	80613376	34.902870178222656
chr11	80615424	80617472	23.73843765258789
chr11	80652288	80654336	29.283771514892578
chr11	80654336	80656384	28.048778533935547
chr11	80723968	80726016	28.59804344177246
chr11	80732160	80734208	26.114215850830078
chr11	80803840	80805888	24.409940719604492
chr2	200482816	200484864	26.97255516052246
chr11	116039680	116041728	24.053119659423828
chr11	116228096	116230144	25.280624389648438
chr11	116232192	116234240	29.90079116821289
chr11	116240384	116242432	35.87425994873047
chr11	116332544	116334592	35.13335418701172
chr11	116334592	116336640	23.819210052490234
chr11	116379648	116381696	24.0029354095459
chr11	116420608	116422656	25.77301025390625
chr11	116426752	116428800	30.23049545288086
chr11	116428800	116430848	29.364688873291016
chr17	60667904	60669952	31.069355010986328
chr17	60811264	60813312	24.619678497314453
chr17	60938240	60940288	24.172466278076172
chr17	60991488	60993536	23.014074325561523
chr2	152705024	152707072	31.810359954833984
chr2	152707072	152709120	23.120899200439453
chr2	152825856	152827904	41.618228912353516
chr2	152827904	152829952	29.41891860961914
chr7	80631808	80633856	25.27566909790039
chr7	80642048	80644096	31.085372924804688
chr7	80967680	80969728	26.134668350219727
chr7	81018880	81020928	26.298053741455078
chr2	204924928	204926976	29.28774070739746
chr10	89769984	89772032	24.778100967407227
chr10	89782272	89784320	23.977663040161133
chr10	89860096	89862144	31.741619110107422
chr13	59164672	59166720	32.23357391357422
chr9	84705280	84707328	27.155330657958984
chr9	84791296	84793344	24.293127059936523
chr9	85276672	85278720	25.937591552734375
chr9	85282816	85284864	29.235036849975586
chr9	85340160	85342208	33.16153335571289
chr9	85397504	85399552	39.010841369628906
chr9	85405696	85407744	26.486461639404297
chr9	85432320	85434368	24.190597534179688
chr10	61599744	61601792	31.01254653930664
chr10	61642752	61644800	24.390064239501953
chr11	111415296	111417344	24.287199020385742
chr11	111417344	111419392	35.99717712402344
chr11	111435776	111437824	25.539091110229492
chr11	111534080	111536128	24.698259353637695
chr5	18266112	18268160	27.689321517944336
chr5	18358272	18360320	24.1838321685791
chr5	18941952	18944000	29.36618423461914
chr5	18970624	18972672	24.84082794189453
chr5	19068928	19070976	23.879934310913086
chr5	19089408	19091456	24.10521697998047
chr4	74133504	74135552	29.795913696289062
chr19	5376000	5378048	34.34721374511719
chr19	5533696	5535744	26.74985122680664
chr5	87205888	87207936	26.273651123046875
chr5	87980032	87982080	30.72049903869629
chr1	86542336	86544384	25.382925033569336
chr2	63975424	63977472	32.45712661743164
chr2	64014336	64016384	24.96115493774414
chr2	64022528	64024576	27.740032196044922
chr2	64026624	64028672	30.199121475219727
chr2	64034816	64036864	33.988243103027344
chr2	64262144	64264192	33.385379791259766
chr2	64311296	64313344	32.80335235595703
chr2	64354304	64356352	23.633373260498047
chr8	132263936	132265984	32.67906188964844
chr9	1087488	1089536	23.65493392944336
chr9	1617920	1619968	29.75827980041504
chr9	1732608	1734656	27.981563568115234
chr4	132460544	132462592	23.69038200378418
chr5	84056064	84058112	23.217960357666016
chr5	84062208	84064256	23.221357345581055
chr5	84664320	84666368	23.627925872802734
chr5	84680704	84682752	24.24188804626465
chr5	84684800	84686848	23.89552116394043
chr5	84752384	84754432	25.83847427368164
chr4	22896640	22898688	29.31991195678711
chr4	22970368	22972416	31.571521759033203
chr4	22978560	22980608	23.14606285095215
chr4	22999040	23001088	33.25541687011719
chr4	23001088	23003136	24.514549255371094
chr4	23236608	23238656	23.03281593322754
chr4	23263232	23265280	33.57964324951172
chr4	23302144	23304192	31.88399887084961
chr4	23330816	23332864	30.983516693115234
chr4	23527424	23529472	28.885997772216797
chr7	108230656	108232704	25.16671371459961
chr12	98162688	98164736	23.534351348876953
chr12	98998272	99000320	24.375717163085938
chr1	49463296	49465344	28.111263275146484
chr1	49649664	49651712	23.744596481323242
chr1	49838080	49840128	24.464677810668945
chr1	176898048	176900096	26.182357788085938
chr1	176902144	176904192	34.95195770263672
chr1	177020928	177022976	32.117225646972656
chr1	177256448	177258496	23.6125545501709
chr1	177528832	177530880	23.030147552490234
chr1	177606656	177608704	30.140350341796875
chr1	177680384	177682432	25.803136825561523
chr1	177686528	177688576	31.058887481689453
chr1	177707008	177709056	23.07453727722168
chr3	94861312	94863360	27.91390037536621
chr3	94945280	94947328	25.71829605102539
chr3	95354880	95356928	33.94468307495117
chr3	95401984	95404032	29.167095184326172
chr3	95488000	95490048	25.142946243286133
chr5	81270784	81272832	23.34577178955078
chr13	81088512	81090560	27.391326904296875
chr13	81115136	81117184	28.64797592163086
chr13	81170432	81172480	36.97429656982422
chr13	81180672	81182720	24.821956634521484
chr13	81645568	81647616	23.749217987060547
chr11	64995328	64997376	23.046627044677734
chr11	65290240	65292288	28.528955459594727
chr11	65292288	65294336	31.160202026367188
chr10	89231360	89233408	28.733840942382812
chr10	89341952	89344000	29.591114044189453
chr10	89354240	89356288	28.74014663696289
chr16	48908288	48910336	36.134300231933594
chr16	48912384	48914432	23.801481246948242
chr16	49057792	49059840	26.343158721923828
chr16	49059840	49061888	27.961618423461914
chr16	49268736	49270784	23.94277572631836
chr16	49309696	49311744	25.001428604125977
chr16	49510400	49512448	24.010334014892578
chr16	49516544	49518592	32.04751205444336
chr8	109889536	109891584	26.574710845947266
chr8	109907968	109910016	23.7095947265625
chr8	110149632	110151680	25.496572494506836
chr8	110174208	110176256	23.257232666015625
chr8	110217216	110219264	25.400314331054688
chr8	110268416	110270464	24.430992126464844
chr8	110309376	110311424	35.05170440673828
chr8	110315520	110317568	25.497133255004883
chr8	110368768	110370816	29.157669067382812
chr8	110456832	110458880	35.91353988647461
chr8	110473216	110475264	26.650615692138672
chr8	110649344	110651392	24.000694274902344
chr8	110651392	110653440	24.202739715576172
chr7	71192576	71194624	28.074783325195312
chr7	71276544	71278592	25.17569923400879
chr7	71421952	71424000	26.139368057250977
chr7	71485440	71487488	28.192211151123047
chr7	71550976	71553024	23.168869018554688
chr7	71571456	71573504	30.035354614257812
chr7	71591936	71593984	26.2259578704834
chr7	71659520	71661568	23.630298614501953
chr3	6023168	6025216	30.1459903717041
chr3	6125568	6127616	23.38052749633789
chr3	6434816	6436864	25.50287437438965
chr3	6797312	6799360	37.453086853027344
chr11	80222208	80224256	26.053518295288086
chr11	80250880	80252928	23.592601776123047
chr11	80642048	80644096	24.323720932006836
chr11	80820224	80822272	24.633424758911133
chr11	80826368	80828416	24.416908264160156
chr11	80844800	80846848	24.079471588134766
chr11	80846848	80848896	28.90737533569336
chr11	80908288	80910336	40.4745979309082
chr11	80975872	80977920	25.791858673095703
chr1	90146816	90148864	23.700397491455078
chr1	90200064	90202112	27.290889739990234
chr1	90273792	90275840	32.415184020996094
chr1	90386432	90388480	27.02362060546875
chr1	90451968	90454016	30.630834579467773
chr14	96608256	96610304	25.427122116088867
chr14	97200128	97202176	26.627513885498047
chr14	97343488	97345536	25.985790252685547
chr14	97441792	97443840	26.057165145874023
chr4	125751296	125753344	25.082225799560547
chr2	10717184	10719232	26.79888343811035
chr2	10727424	10729472	23.754169464111328
chr2	11053056	11055104	23.021387100219727
chr2	11081728	11083776	34.288124084472656
chr2	11087872	11089920	28.19753074645996
chr5	14979072	14981120	24.815467834472656
chr5	15106048	15108096	30.90375328063965
chr5	15509504	15511552	23.930110931396484
chrX	106850304	106852352	31.713214874267578
chr14	90263552	90265600	31.055908203125
chr5	66670592	66672640	24.72934341430664
chr18	74139648	74141696	31.080341339111328
chr3	26871808	26873856	37.22480010986328
chr3	26904576	26906624	27.537399291992188
chr3	26920960	26923008	29.339202880859375
chr3	26923008	26925056	51.989662170410156
chr3	26957824	26959872	27.976938247680664
chr3	27242496	27244544	27.529315948486328
chr3	27258880	27260928	23.096660614013672
chr9	125341696	125343744	25.02431869506836
chr9	125360128	125362176	25.906917572021484
chr9	125472768	125474816	32.729103088378906
chr9	125487104	125489152	29.844167709350586
chr9	125511680	125513728	29.488452911376953
chr3	82651136	82653184	23.327678680419922
chr3	82903040	82905088	28.988052368164062
chr3	83013632	83015680	40.37566375732422
chr3	83236864	83238912	27.860820770263672
chr10	4835328	4837376	25.408349990844727
chr6	83236864	83238912	23.864978790283203
chr6	83286016	83288064	28.32378578186035
chr6	83312640	83314688	27.151748657226562
chr7	108394496	108396544	23.673725128173828
chr7	108974080	108976128	26.360980987548828
chr7	108976128	108978176	30.207895278930664
chr7	109109248	109111296	25.59343910217285
chr11	95453184	95455232	25.771114349365234
chr20	23308288	23310336	26.378063201904297
chr20	23328768	23330816	25.992136001586914
chr20	23846912	23848960	27.60455322265625
chr20	23885824	23887872	25.333173751831055
chr20	23891968	23894016	25.419647216796875
chr20	23924736	23926784	25.791778564453125
chr20	24000512	24002560	43.5950927734375
chr20	24004608	24006656	30.348331451416016
chr10	63973376	63975424	23.3239803314209
chrX	136990720	136992768	34.41588592529297
chr4	115392512	115394560	24.25691032409668
chr4	115603456	115605504	28.3241024017334
chr4	115630080	115632128	25.242382049560547
chr4	115664896	115666944	24.81183624267578
chr4	115830784	115832832	23.9288387298584
chr10	105793536	105795584	25.406837463378906
chr10	105906176	105908224	36.007774353027344
chr10	106076160	106078208	23.86638069152832
chr2	79953920	79955968	27.39083480834961
chr2	80539648	80541696	23.030019760131836
chr2	80617472	80619520	24.849117279052734
chr22	24827904	24829952	27.8050537109375
chr9	98097152	98099200	25.237642288208008
chr9	98123776	98125824	24.827457427978516
chr9	98775040	98777088	32.87796401977539
chr7	135147520	135149568	36.832237243652344
chr7	135149568	135151616	38.295166015625
chr7	135186432	135188480	32.2630500793457
chr7	135192576	135194624	40.37779998779297
chr7	135194624	135196672	28.847854614257812
chr7	135198720	135200768	26.531667709350586
chr7	135200768	135202816	26.49737548828125
chr7	135204864	135206912	33.93206787109375
chr7	135208960	135211008	29.43731117248535
chr2	58650624	58652672	23.458593368530273
chr2	58660864	58662912	26.002620697021484
chr10	52248576	52250624	28.007394790649414
chr4	64536576	64538624	30.100189208984375
chr4	64616448	64618496	32.3016471862793
chr4	64620544	64622592	30.440067291259766
chr4	64634880	64636928	30.33642578125
chr4	64675840	64677888	35.700775146484375
chr4	64688128	64690176	28.158090591430664
chr4	64770048	64772096	31.25675392150879
chr4	64802816	64804864	24.607099533081055
chr4	64835584	64837632	33.92369079589844
chr4	64888832	64890880	23.778522491455078
chr4	64901120	64903168	28.445068359375
chr4	64905216	64907264	31.724285125732422
chr4	65003520	65005568	23.979509353637695
chr4	65122304	65124352	23.09769058227539
chr4	65142784	65144832	40.180572509765625
chr4	65171456	65173504	23.017105102539062
chr4	65220608	65222656	28.858287811279297
chr12	81440768	81442816	26.22322654724121
chr12	81543168	81545216	27.765634536743164
chr17	42659840	42661888	30.478271484375
chr17	42661888	42663936	34.435203552246094
chr5	14299136	14301184	28.14566421508789
chr5	14471168	14473216	26.870235443115234
chr5	14551040	14553088	29.772151947021484
chr5	14592000	14594048	50.62293243408203
chr10	130312192	130314240	36.22631072998047
chr10	130480128	130482176	27.244396209716797
chr10	130525184	130527232	24.823516845703125
chr10	130551808	130553856	29.5372257232666
chr14	30373888	30375936	33.194480895996094
chr5	156676096	156678144	25.345272064208984
chr5	157261824	157263872	26.153844833374023
chr11	111912960	111915008	24.985389709472656
chr11	111943680	111945728	32.80512619018555
chr11	111980544	111982592	24.6221981048584
chr11	112013312	112015360	24.660968780517578
chr11	112015360	112017408	57.06574249267578
chr11	112158720	112160768	40.93424987792969
chr1	201015296	201017344	29.479480743408203
chr1	201136128	201138176	24.36835289001465
chr1	201168896	201170944	32.45072555541992
chr1	201191424	201193472	27.69207763671875
chr1	201265152	201267200	31.950550079345703
chr1	201281536	201283584	28.005207061767578
chr1	201297920	201299968	28.74325180053711
chrX	150951936	150953984	24.34090805053711
chrX	150953984	150956032	23.53293800354004
chrX	150956032	150958080	27.392986297607422
chrX	150984704	150986752	25.108287811279297
chrX	151357440	151359488	37.41244888305664
chrX	151392256	151394304	25.769550323486328
chrX	151394304	151396352	51.766510009765625
chrX	151416832	151418880	26.11338233947754
chr5	80072704	80074752	23.578968048095703
chr4	39118848	39120896	23.952367782592773
chr4	39198720	39200768	28.464834213256836
chr4	39233536	39235584	23.749610900878906
chr4	39272448	39274496	25.27377700805664
chr4	39329792	39331840	24.50228500366211
chr4	39350272	39352320	27.608837127685547
chr11	25651200	25653248	23.24069595336914
chr11	26165248	26167296	24.821924209594727
chr6	54882304	54884352	24.039649963378906
chr6	54900736	54902784	32.00400924682617
chr6	54915072	54917120	37.273765563964844
chr6	54925312	54927360	24.50653839111328
chr6	55068672	55070720	23.05375862121582
chr1	44990464	44992512	23.40534210205078
chr1	45314048	45316096	26.181488037109375
chr1	45350912	45352960	24.159194946289062
chr10	122591232	122593280	42.09646224975586
chr10	42442752	42444800	32.51224136352539
chrX	131751936	131753984	40.35053634643555
chrX	131753984	131756032	26.7221736907959
chrX	131766272	131768320	31.207523345947266
chrX	131776512	131778560	34.03313446044922
chr2	30173184	30175232	25.310087203979492
chr15	99772416	99774464	28.45266342163086
chr15	99786752	99788800	34.46521759033203
chr15	100556800	100558848	23.036582946777344
chr10	60102656	60104704	24.921388626098633
chr10	60139520	60141568	25.470478057861328
chr2	191846400	191848448	32.688865661621094
chr2	191860736	191862784	30.909282684326172
chr2	192161792	192163840	34.22868347167969
chr5	172318720	172320768	29.012954711914062
chr5	172423168	172425216	27.488826751708984
chr5	172582912	172584960	24.26886749267578
chr5	172607488	172609536	23.34938621520996
chr5	172670976	172673024	24.10910987854004
chr15	89274368	89276416	37.180721282958984
chr15	89321472	89323520	25.21213722229004
chrX	77869056	77871104	24.500978469848633
chrX	77879296	77881344	36.479408264160156
chr3	88707072	88709120	23.340791702270508
chr8	16072704	16074752	28.72896957397461
chr7	44359680	44361728	24.591190338134766
chr7	44636160	44638208	24.99224853515625
chr2	118980608	118982656	24.37146759033203
chr7	84412416	84414464	25.045671463012695
chr7	84531200	84533248	26.862060546875
chr7	84647936	84649984	23.825185775756836
chr6	54511616	54513664	23.723892211914062
chr6	54550528	54552576	23.169727325439453
chr6	54663168	54665216	25.329334259033203
chr6	55277568	55279616	24.61933708190918
chr13	63145984	63148032	24.374807357788086
chr12	60295168	60297216	29.41360855102539
chr8	139702272	139704320	26.026870727539062
chr8	140091392	140093440	29.9898624420166
chr13	67817472	67819520	31.10011863708496
chr13	67848192	67850240	27.643234252929688
chrX	15771648	15773696	28.262531280517578
chr1	231964672	231966720	25.02017593383789
chr1	232636416	232638464	35.67847442626953
chr1	232638464	232640512	32.27101516723633
chr18	62924800	62926848	24.591999053955078
chr3	107165696	107167744	41.53852081298828
chr3	107214848	107216896	36.90863037109375
chr3	107220992	107223040	25.00617218017578
chr3	107452416	107454464	27.607242584228516
chr4	103782400	103784448	26.60605239868164
chr4	103819264	103821312	25.524723052978516
chr4	103856128	103858176	29.313358306884766
chr4	103993344	103995392	26.9171142578125
chr10	57337856	57339904	43.98714828491211
chr10	57739264	57741312	24.456043243408203
chr10	57765888	57767936	31.703903198242188
chr1	116209664	116211712	23.076021194458008
chr7	19281920	19283968	24.420204162597656
chr7	19666944	19668992	25.603601455688477
chr8	47282176	47284224	31.086374282836914
chr10	58198016	58200064	34.446678161621094
chr10	58208256	58210304	24.794509887695312
chr10	58349568	58351616	24.597444534301758
chr2	6518784	6520832	26.65865135192871
chr2	6578176	6580224	24.307018280029297
chr2	6594560	6596608	25.226505279541016
chr2	6619136	6621184	37.682979583740234
chr2	6649856	6651904	23.638975143432617
chr2	6682624	6684672	24.33401870727539
chr14	99139584	99141632	27.8258056640625
chr14	99149824	99151872	25.311864852905273
chr7	107102208	107104256	26.209732055664062
chr7	107104256	107106304	34.10713577270508
chr7	107122688	107124736	57.80629348754883
chr7	107173888	107175936	25.272083282470703
chr20	42766336	42768384	24.3295841217041
chr12	75313152	75315200	43.48396301269531
chr12	75317248	75319296	27.813833236694336
chr12	75458560	75460608	39.8456916809082
chr4	64583680	64585728	24.50747299194336
chr8	87728128	87730176	24.50091552734375
chr1	67948544	67950592	23.214885711669922
chr7	83914752	83916800	41.748619079589844
chr1	47804416	47806464	26.39150047302246
chr1	48281600	48283648	23.479530334472656
chr4	84533248	84535296	24.628398895263672
chr4	84535296	84537344	30.62088394165039
chr4	84537344	84539392	28.942752838134766
chr4	84539392	84541440	23.37099838256836
chr4	84602880	84604928	24.411479949951172
chr4	84609024	84611072	29.912189483642578
chr4	84611072	84613120	25.81869125366211
chr4	84623360	84625408	23.140148162841797
chr4	84625408	84627456	24.645200729370117
chr4	84641792	84643840	40.01746368408203
chrX	105869312	105871360	31.554218292236328
chr11	8833024	8835072	23.580921173095703
chr11	8837120	8839168	24.444622039794922
chr11	8986624	8988672	23.825016021728516
chr11	8988672	8990720	24.103885650634766
chr11	8990720	8992768	23.56488609313965
chr4	176355328	176357376	30.22188377380371
chr5	157767680	157769728	23.110475540161133
chr3	80510976	80513024	73.44005584716797
chr1	232892416	232894464	25.737651824951172
chr1	233041920	233043968	24.763301849365234
chrX	123686912	123688960	31.8331298828125
chr4	165246976	165249024	24.18022918701172
chr22	43542528	43544576	25.568998336791992
chr15	98154496	98156544	28.90130615234375
chr15	98230272	98232320	23.15567970275879
chr22	41560064	41562112	38.418052673339844
chr22	41564160	41566208	32.90037536621094
chr7	140384256	140386304	31.62542724609375
chr7	140650496	140652544	26.311742782592773
chr13	36880384	36882432	39.434715270996094
chr13	36882432	36884480	23.565998077392578
chr13	36886528	36888576	28.1171932220459
chr13	36890624	36892672	23.762561798095703
chr13	37046272	37048320	23.01457977294922
chr13	37048320	37050368	26.12115478515625
chr10	99336192	99338240	26.113525390625
chr10	99344384	99346432	27.583791732788086
chr19	50956288	50958336	26.552968978881836
chr13	43147264	43149312	23.113096237182617
chrX	24768512	24770560	30.947463989257812
chrX	24889344	24891392	26.890146255493164
chrX	24926208	24928256	25.653711318969727
chrX	25382912	25384960	25.650583267211914
chr4	89053184	89055232	29.295902252197266
chr5	128514048	128516096	23.803544998168945
chr14	81313792	81315840	26.167959213256836
chr1	3454976	3457024	36.958168029785156
chrX	21522432	21524480	39.58963394165039
chrX	21528576	21530624	23.351947784423828
chr4	27047936	27049984	35.259071350097656
chr4	27830272	27832320	31.95883560180664
chr4	27832320	27834368	32.00025177001953
chr16	72929280	72931328	26.9619197845459
chr8	90572800	90574848	24.02129364013672
chr22	47200256	47202304	28.056156158447266
chr19	39995392	39997440	29.303308486938477
chr19	40196096	40198144	24.96847152709961
chrX	105701376	105703424	31.08553695678711
chr22	35241984	35244032	31.418106079101562
chr22	35252224	35254272	25.5695743560791
chr9	129673216	129675264	29.765453338623047
chr9	129701888	129703936	40.20334243774414
chr9	129759232	129761280	37.97852325439453
chr9	129765376	129767424	25.235395431518555
chr1	162490368	162492416	25.151081085205078
chr1	163174400	163176448	27.72353172302246
chr10	128010240	128012288	35.60776901245117
chr10	128038912	128040960	24.837261199951172
chr10	128067584	128069632	36.62805938720703
chr10	128149504	128151552	50.983768463134766
chr7	10135552	10137600	28.925241470336914
chrX	67981312	67983360	24.44921875
chrX	67983360	67985408	28.738033294677734
chrX	67985408	67987456	26.751901626586914
chrX	68018176	68020224	23.279705047607422
chr6	108103680	108105728	23.90250587463379
chr8	14262272	14264320	35.89004135131836
chr8	14264320	14266368	28.768041610717773
chr9	10659840	10661888	43.20051574707031
chr2	159946752	159948800	26.553279876708984
chr3	87212032	87214080	23.92594337463379
chr12	33529856	33531904	30.769153594970703
chr1	175456256	175458304	38.016075134277344
chr17	44681216	44683264	38.389366149902344
chr17	44793856	44795904	24.87441635131836
chr8	105639936	105641984	27.088336944580078
chr8	105846784	105848832	25.728479385375977
chr8	89688064	89690112	26.06170082092285
chr12	122171392	122173440	23.073766708374023
chrX	65843200	65845248	33.3676872253418
chr7	31236096	31238144	26.0594482421875
chr7	31297536	31299584	40.581085205078125
chr22	43896832	43898880	26.556203842163086
chr5	15026176	15028224	24.89680290222168
chr1	164988928	164990976	23.416364669799805
chr12	100667392	100669440	27.813518524169922
chr19	40413184	40415232	25.864421844482422
chr4	71598080	71600128	26.65274429321289
chr4	71636992	71639040	29.745431900024414
chr4	71639040	71641088	27.353851318359375
chr11	116717568	116719616	33.09394454956055
chr15	39620608	39622656	24.198749542236328
chr15	39710720	39712768	37.06914520263672
chr15	39712768	39714816	24.347671508789062
chr2	20959232	20961280	23.67764663696289
chr3	114087936	114089984	23.95182991027832
chr3	114143232	114145280	23.96036148071289
chr8	74690560	74692608	43.59430694580078
chr8	74700800	74702848	30.269058227539062
chr8	74711040	74713088	34.397666931152344
chr8	75194368	75196416	50.311527252197266
chr5	110288896	110290944	33.95487976074219
chr10	55027712	55029760	23.5111141204834
chr10	55263232	55265280	23.49901008605957
chr6	80019456	80021504	34.41258239746094
chr6	80027648	80029696	35.215538024902344
chr6	80154624	80156672	26.188907623291016
chr6	80175104	80177152	33.417022705078125
chr2	14356480	14358528	24.48247718811035
chr7	138334208	138336256	25.486949920654297
chr5	32677888	32679936	39.23568344116211
chr5	32811008	32813056	29.458690643310547
chr5	32837632	32839680	23.529651641845703
chr14	99262464	99264512	32.36830139160156
chr14	99323904	99325952	27.020212173461914
chr10	120823808	120825856	22.986644744873047
chr10	121706496	121708544	30.21831703186035
chr9	26320896	26322944	23.254417419433594
chr16	86222848	86224896	23.45650863647461
chr16	23775232	23777280	23.737010955810547
chr15	42670080	42672128	26.323184967041016
chr1	92860416	92862464	26.364791870117188
chr10	110661632	110663680	23.261735916137695
chr10	110671872	110673920	36.042991638183594
chr10	110682112	110684160	24.19732666015625
chr10	110706688	110708736	37.31755828857422
chr6	45965312	45967360	30.854808807373047
chr5	56227840	56229888	31.333843231201172
chr5	56248320	56250368	31.468700408935547
chr5	56412160	56414208	31.29852294921875
chr5	56469504	56471552	26.628631591796875
chr5	56475648	56477696	29.158573150634766
chr13	77342720	77344768	25.956859588623047
chr13	77455360	77457408	23.926462173461914
chr16	86476800	86478848	30.618627548217773
chr16	86566912	86568960	23.51653480529785
chr8	83527680	83529728	29.059988021850586
chr1	35747840	35749888	27.899765014648438
chr1	36014080	36016128	25.336816787719727
chr1	36114432	36116480	24.194103240966797
chr1	36116480	36118528	30.264110565185547
chr8	129822720	129824768	26.159069061279297
chr8	129996800	129998848	59.82549285888672
chr8	130037760	130039808	28.144256591796875
chr8	130039808	130041856	34.56050491333008
