chrom	start	end	snoRNA_Shap
chr1	220043264	220045312	-21.798702239990234
chr1	220078080	220080128	-20.380496978759766
chr1	220082176	220084224	-20.385356903076172
chr1	220090368	220092416	-23.175518035888672
chr1	220125184	220127232	-19.899736404418945
chr1	220135424	220137472	-20.42055892944336
chr1	220137472	220139520	-27.609729766845703
chr1	220141568	220143616	-23.380937576293945
chr1	220170240	220172288	-22.078012466430664
chr1	220184576	220186624	-27.34613037109375
chr1	220186624	220188672	-26.912776947021484
chr1	220196864	220198912	-21.111064910888672
chr7	2168832	2170880	-22.822391510009766
chr7	2244608	2246656	-23.286130905151367
chr7	2273280	2275328	-20.269453048706055
chr7	2279424	2281472	-26.316608428955078
chrX	104570880	104572928	-27.220134735107422
chrX	104622080	104624128	-39.86646270751953
chrX	104624128	104626176	-20.29092788696289
chrX	104667136	104669184	-25.88165283203125
chrX	104685568	104687616	-20.508094787597656
chrX	104689664	104691712	-27.871105194091797
chrX	104710144	104712192	-25.80375099182129
chrX	104732672	104734720	-27.94379234313965
chrX	104779776	104781824	-19.840559005737305
chrX	104857600	104859648	-21.58290672302246
chrX	104914944	104916992	-21.683256149291992
chrX	104919040	104921088	-20.965648651123047
chrX	104955904	104957952	-21.933801651000977
chr7	33986560	33988608	-25.233320236206055
chr7	34080768	34082816	-22.31363868713379
chr12	110278656	110280704	-20.929555892944336
chr12	110311424	110313472	-20.81843376159668
chr12	110473216	110475264	-20.537456512451172
chr12	110501888	110503936	-30.677257537841797
chr12	110557184	110559232	-20.663402557373047
chr12	110610432	110612480	-19.95122528076172
chr16	72089600	72091648	-23.955501556396484
chr16	72091648	72093696	-20.11764144897461
chr16	72093696	72095744	-23.510732650756836
chr16	72124416	72126464	-20.866619110107422
chr12	76238848	76240896	-22.67611312866211
chr13	33722368	33724416	-31.48297119140625
chr15	38688768	38690816	-20.506498336791992
chr20	16730112	16732160	-25.747570037841797
chr20	16762880	16764928	-26.698474884033203
chr2	8935424	8937472	-21.385784149169922
chr2	8945664	8947712	-20.130582809448242
chr17	30906368	30908416	-19.956058502197266
chr17	31207424	31209472	-22.536476135253906
chr17	31209472	31211520	-20.358551025390625
chr17	31391744	31393792	-19.81922721862793
chr11	23943168	23945216	-21.196659088134766
chr8	66439168	66441216	-26.303192138671875
chr8	66621440	66623488	-20.444856643676758
chr8	66625536	66627584	-26.776012420654297
chr8	79814656	79816704	-21.19390869140625
chr8	79867904	79869952	-23.435468673706055
chr9	32966656	32968704	-21.01388931274414
chr9	33038336	33040384	-25.340694427490234
chr9	33044480	33046528	-42.39213562011719
chr9	33071104	33073152	-38.29490661621094
chr9	33073152	33075200	-21.367000579833984
chr9	33075200	33077248	-38.266326904296875
chr9	33083392	33085440	-34.81219482421875
chr9	33118208	33120256	-25.889699935913086
chr9	33120256	33122304	-21.829423904418945
chr9	33130496	33132544	-21.317052841186523
chr9	33132544	33134592	-24.906326293945312
chr9	33140736	33142784	-23.051876068115234
chr9	33144832	33146880	-20.153400421142578
chr9	33159168	33161216	-49.99372863769531
chr9	33161216	33163264	-21.413166046142578
chr9	33175552	33177600	-24.619491577148438
chr9	33177600	33179648	-21.710472106933594
chr9	33183744	33185792	-47.20990753173828
chr9	33185792	33187840	-32.1094856262207
chr9	33187840	33189888	-25.18959617614746
chr9	33189888	33191936	-20.097597122192383
chr9	33191936	33193984	-28.421600341796875
chr9	33200128	33202176	-27.468454360961914
chr9	33204224	33206272	-25.237255096435547
chr9	33206272	33208320	-21.253463745117188
chr9	33226752	33228800	-20.062484741210938
chr9	33232896	33234944	-39.63884735107422
chr9	33234944	33236992	-29.74369239807129
chr9	33241088	33243136	-20.067031860351562
chr9	33243136	33245184	-19.927019119262695
chr9	33257472	33259520	-26.004657745361328
chr14	102000640	102002688	-21.009675979614258
chr14	102047744	102049792	-24.54327964782715
chr14	102195200	102197248	-24.08832359313965
chr14	102201344	102203392	-22.405092239379883
chr14	102207488	102209536	-21.8507137298584
chr14	102232064	102234112	-29.31436538696289
chr14	102238208	102240256	-24.7824649810791
chr14	102252544	102254592	-22.780471801757812
chr14	102254592	102256640	-27.0015926361084
chr19	48723968	48726016	-27.65859031677246
chr19	48957440	48959488	-23.660247802734375
chr19	48988160	48990208	-25.707927703857422
chr8	40097792	40099840	-25.687152862548828
chr8	40124416	40126464	-25.571590423583984
chr8	40189952	40192000	-21.65890884399414
chr8	40198144	40200192	-34.70989990234375
chr8	40200192	40202240	-36.395042419433594
chr7	30584832	30586880	-25.329025268554688
chr11	130541568	130543616	-22.903255462646484
chr11	130607104	130609152	-22.004846572875977
chr11	130635776	130637824	-29.24312973022461
chr11	130646016	130648064	-20.966726303100586
chr11	130648064	130650112	-20.503843307495117
chr11	130650112	130652160	-26.473424911499023
chr11	130652160	130654208	-27.42424964904785
chr11	130654208	130656256	-22.194446563720703
chr11	130678784	130680832	-28.587772369384766
chr11	130727936	130729984	-20.59787368774414
chr11	130744320	130746368	-28.140758514404297
chr11	130856960	130859008	-20.926090240478516
chr11	130859008	130861056	-20.141834259033203
chr8	108441600	108443648	-28.477649688720703
chr8	108443648	108445696	-24.34698486328125
chr3	27656192	27658240	-25.11651611328125
chr16	84817920	84819968	-20.380361557006836
chr16	84867072	84869120	-20.068201065063477
chr16	84969472	84971520	-20.950117111206055
chr16	85059584	85061632	-20.000057220458984
chrX	21479424	21481472	-24.797557830810547
chr3	99074048	99076096	-22.265703201293945
chr13	23721984	23724032	-21.54134750366211
chr13	23977984	23980032	-24.164382934570312
chr13	24016896	24018944	-22.802799224853516
chrX	57352192	57354240	-20.60452651977539
chrX	58025984	58028032	-26.775463104248047
chr21	36990976	36993024	-21.265283584594727
chr21	37070848	37072896	-28.923446655273438
chr3	86702080	86704128	-36.09941864013672
chr3	86781952	86784000	-25.3768310546875
chr3	86784000	86786048	-21.026302337646484
chr3	86788096	86790144	-22.261505126953125
chr3	86814720	86816768	-21.7296142578125
chr3	86933504	86935552	-23.745874404907227
chr3	86937600	86939648	-21.147140502929688
chr10	119508992	119511040	-20.481531143188477
chr10	119599104	119601152	-22.248226165771484
chr3	50137088	50139136	-47.30995559692383
chr3	50163712	50165760	-31.30224609375
chr3	50171904	50173952	-32.21706008911133
chr3	50200576	50202624	-22.024789810180664
chr3	50208768	50210816	-25.64242172241211
chr3	50216960	50219008	-29.191177368164062
chr3	50239488	50241536	-24.434852600097656
chr3	50249728	50251776	-22.55023765563965
chr3	50266112	50268160	-41.89581298828125
chr3	50290688	50292736	-26.154369354248047
chr3	50300928	50302976	-22.97104835510254
chr3	50317312	50319360	-23.185108184814453
chr3	50335744	50337792	-22.41967010498047
chr3	50352128	50354176	-21.179166793823242
chr3	50366464	50368512	-21.860515594482422
chr3	50565120	50567168	-20.792724609375
chr5	141635584	141637632	-21.063724517822266
chr2	208302080	208304128	-24.24165916442871
chr2	208318464	208320512	-22.485061645507812
chr20	58179584	58181632	-20.695648193359375
chr20	58382336	58384384	-22.832195281982422
chr20	58394624	58396672	-20.007129669189453
chr9	110985216	110987264	-20.63595962524414
chr9	111036416	111038464	-38.17872619628906
chr7	42942464	42944512	-30.912878036499023
chr7	43057152	43059200	-20.965370178222656
chr1	17289216	17291264	-26.67950439453125
chr1	17311744	17313792	-21.65077018737793
chr1	17549312	17551360	-21.604829788208008
chr1	18100224	18102272	-20.444124221801758
chr3	65970176	65972224	-20.88406753540039
chr3	65978368	65980416	-21.507944107055664
chr19	1738752	1740800	-24.12040138244629
chr15	35442688	35444736	-32.261016845703125
chr8	98158592	98160640	-21.695186614990234
chr8	98308096	98310144	-20.40062141418457
chr10	3123200	3125248	-21.218887329101562
chr10	3287040	3289088	-20.8852596282959
chr17	63551488	63553536	-21.646215438842773
chr17	63713280	63715328	-23.59648895263672
chrX	13301760	13303808	-24.060771942138672
chr8	100978688	100980736	-22.46646499633789
chr8	100984832	100986880	-24.61203384399414
chr8	101005312	101007360	-24.44624900817871
chr8	101199872	101201920	-22.09003257751465
chr3	78880768	78882816	-22.43356704711914
chr3	79085568	79087616	-22.46639060974121
chr2	43984896	43986944	-21.57431411743164
chr11	121954304	121956352	-20.683115005493164
chr14	51238912	51240960	-23.682992935180664
chr14	51421184	51423232	-27.48845863342285
chr14	51562496	51564544	-22.160856246948242
chr14	51568640	51570688	-22.931354522705078
chr13	102631424	102633472	-25.697662353515625
chr13	102686720	102688768	-20.07709503173828
chr20	43649024	43651072	-20.009740829467773
chr5	36241408	36243456	-25.301780700683594
chr6	35053568	35055616	-22.571029663085938
chr6	35055616	35057664	-20.08115005493164
chr6	35074048	35076096	-24.501073837280273
chr8	30562304	30564352	-21.232025146484375
chr8	30566400	30568448	-25.191049575805664
chr8	30679040	30681088	-24.94138526916504
chr8	30687232	30689280	-20.31766128540039
chr8	30701568	30703616	-27.963043212890625
chr8	30803968	30806016	-24.473995208740234
chr8	31338496	31340544	-21.21645736694336
chr5	135239680	135241728	-21.242807388305664
chr5	135335936	135337984	-20.934125900268555
chr15	93026304	93028352	-26.332778930664062
chr10	79017984	79020032	-23.190614700317383
chr10	79149056	79151104	-22.033336639404297
chr10	79202304	79204352	-23.756004333496094
chr10	79323136	79325184	-22.171611785888672
chr16	1415168	1417216	-31.196125030517578
chr16	1490944	1492992	-21.974559783935547
chr16	1548288	1550336	-24.53188133239746
chr16	1550336	1552384	-21.173179626464844
chr5	93440000	93442048	-21.281368255615234
chr5	94324736	94326784	-21.77141571044922
chr12	75442176	75444224	-20.149608612060547
chrX	20645888	20647936	-24.480480194091797
chrX	20660224	20662272	-28.086008071899414
chrX	20723712	20725760	-22.436689376831055
chrX	20744192	20746240	-30.013723373413086
chrX	20785152	20787200	-21.7258358001709
chr1	220807168	220809216	-20.671672821044922
chr1	221026304	221028352	-20.27688217163086
chr4	41211904	41213952	-20.03591537475586
chr19	52008960	52011008	-29.56829833984375
chr19	18866176	18868224	-29.2811222076416
chr19	18872320	18874368	-22.72909164428711
chr19	18915328	18917376	-22.741979598999023
chr19	18917376	18919424	-20.47537612915039
chr19	19138560	19140608	-20.123735427856445
chr6	25489408	25491456	-23.73358154296875
chr5	58226688	58228736	-20.041532516479492
chr5	58259456	58261504	-31.03655433654785
chr5	58312704	58314752	-19.985923767089844
chr1	218316800	218318848	-20.782337188720703
chr12	108853248	108855296	-21.441417694091797
chr12	109471744	109473792	-19.92289924621582
chr12	109479936	109481984	-24.008798599243164
chr12	109713408	109715456	-21.875476837158203
chr5	115841024	115843072	-23.11982536315918
chr5	115873792	115875840	-21.117034912109375
chr5	115886080	115888128	-21.33698272705078
chr3	108474368	108476416	-20.7862491607666
chr11	45766656	45768704	-21.591026306152344
chr11	45807616	45809664	-21.326305389404297
chr11	45811712	45813760	-22.431806564331055
chr11	45836288	45838336	-21.853229522705078
chr11	45844480	45846528	-22.951799392700195
chr11	45907968	45910016	-25.197429656982422
chr11	45959168	45961216	-22.527544021606445
chr11	45963264	45965312	-20.438932418823242
chr11	45965312	45967360	-20.619693756103516
chr11	46184448	46186496	-31.197973251342773
chr1	62779392	62781440	-20.18795394897461
chr1	62795776	62797824	-20.058208465576172
chr1	62838784	62840832	-24.673311233520508
chr1	179068928	179070976	-28.91335105895996
chr1	179148800	179150848	-20.56187629699707
chr1	179152896	179154944	-24.955768585205078
chr3	11059200	11061248	-26.080928802490234
chr3	11151360	11153408	-25.08145523071289
chr3	11237376	11239424	-20.148807525634766
chr3	11239424	11241472	-23.676143646240234
chr3	11278336	11280384	-20.532543182373047
chr3	11333632	11335680	-39.346927642822266
chr3	11507712	11509760	-27.60404396057129
chr1	35999744	36001792	-22.297441482543945
chr1	36014080	36016128	-24.230937957763672
chr1	36292608	36294656	-20.152748107910156
chr9	5183488	5185536	-19.977602005004883
chr9	5509120	5511168	-25.787038803100586
chr9	72919040	72921088	-20.773786544799805
chr9	72960000	72962048	-28.22601890563965
chr9	72976384	72978432	-27.074695587158203
chr9	72982528	72984576	-23.42865753173828
chr9	73009152	73011200	-22.694278717041016
chr9	73013248	73015296	-28.712881088256836
chr9	73039872	73041920	-29.8365478515625
chr9	73111552	73113600	-23.14107894897461
chr9	73117696	73119744	-27.34173011779785
chr9	73168896	73170944	-21.031288146972656
chr9	73172992	73175040	-24.91217613220215
chr9	73179136	73181184	-28.094982147216797
chr4	44630016	44632064	-21.28455352783203
chr4	44632064	44634112	-24.924583435058594
chr1	155590656	155592704	-22.026159286499023
chr1	155684864	155686912	-27.632888793945312
chr1	155688960	155691008	-35.42072677612305
chr1	155731968	155734016	-24.87006950378418
chr1	155736064	155738112	-21.595382690429688
chr1	155740160	155742208	-30.203388214111328
chr1	155742208	155744256	-29.055034637451172
chr1	155762688	155764736	-20.797840118408203
chr1	155805696	155807744	-26.185482025146484
chr1	155828224	155830272	-22.683578491210938
chr1	155842560	155844608	-24.24726676940918
chr1	155869184	155871232	-20.53628158569336
chr1	155899904	155901952	-23.232616424560547
chr1	155901952	155904000	-27.75540542602539
chr1	155977728	155979776	-23.549955368041992
chr1	156020736	156022784	-21.20357322692871
chr7	44634112	44636160	-25.24789047241211
chr7	44638208	44640256	-21.817745208740234
chr7	44689408	44691456	-21.95201301574707
chr7	44734464	44736512	-26.167312622070312
chr7	44736512	44738560	-21.788875579833984
chr7	44738560	44740608	-22.571231842041016
chr7	44740608	44742656	-24.107603073120117
chr7	44767232	44769280	-26.61631202697754
chr7	44996608	44998656	-24.43264389038086
chr7	44998656	45000704	-24.002065658569336
chr7	45000704	45002752	-26.703882217407227
chr7	45072384	45074432	-23.663860321044922
chr7	45135872	45137920	-20.746421813964844
chrX	41164800	41166848	-23.53640365600586
chr8	55521280	55523328	-29.18256187438965
chr2	24045568	24047616	-30.356334686279297
chr15	90329088	90331136	-23.147762298583984
chr15	90499072	90501120	-21.825902938842773
chr15	90560512	90562560	-20.59528923034668
chr15	90642432	90644480	-22.159189224243164
chr8	132810752	132812800	-19.96037483215332
chr8	132837376	132839424	-23.162527084350586
chr8	133070848	133072896	-24.633087158203125
chr8	133074944	133076992	-20.27726936340332
chr8	133167104	133169152	-21.873645782470703
chr15	96247808	96249856	-20.103683471679688
chr4	77787136	77789184	-19.847726821899414
chr5	14104576	14106624	-20.25760841369629
chr5	14118912	14120960	-20.169857025146484
chr5	14159872	14161920	-26.3353214263916
chr5	14174208	14176256	-21.3102970123291
chr5	14178304	14180352	-22.693456649780273
chr5	14200832	14202880	-23.070619583129883
chr5	14225408	14227456	-21.974193572998047
chr5	14247936	14249984	-20.968730926513672
chr5	14256128	14258176	-22.837879180908203
chr5	14268416	14270464	-19.987218856811523
chr5	14278656	14280704	-19.910621643066406
chr1	159922176	159924224	-20.569252014160156
chr18	74115072	74117120	-31.415674209594727
chr20	2521088	2523136	-20.451147079467773
chr20	2650112	2652160	-19.92305564880371
chr15	78909440	78911488	-21.571842193603516
chr11	86591488	86593536	-20.184629440307617
chrX	143288320	143290368	-19.918819427490234
chrX	143292416	143294464	-19.840137481689453
chrX	143327232	143329280	-21.486156463623047
chrX	143355904	143357952	-21.285999298095703
chrX	143386624	143388672	-30.99176025390625
chrX	143863808	143865856	-21.286678314208984
chrX	143872000	143874048	-21.49295425415039
chrX	143876096	143878144	-22.16356086730957
chr6	38553600	38555648	-21.953067779541016
chr6	38612992	38615040	-24.43161392211914
chr6	38645760	38647808	-20.555755615234375
chr3	31225856	31227904	-21.393455505371094
chr3	31305728	31307776	-25.989999771118164
chr3	31328256	31330304	-22.660654067993164
chr9	86900736	86902784	-22.44278335571289
chr9	95166464	95168512	-25.075969696044922
chr15	41627648	41629696	-20.78622055053711
chr15	41953280	41955328	-20.131820678710938
chr15	41988096	41990144	-23.51941680908203
chr5	58021888	58023936	-23.4948787689209
chr5	58122240	58124288	-21.373271942138672
chr5	58454016	58456064	-24.186153411865234
chr5	58456064	58458112	-23.826251983642578
chr9	72921088	72923136	-22.718015670776367
chr9	73033728	73035776	-21.490163803100586
chr9	73035776	73037824	-27.154743194580078
chr9	73037824	73039872	-22.39898681640625
chr9	73115648	73117696	-19.825429916381836
chr9	73121792	73123840	-21.790449142456055
chr9	73140224	73142272	-21.5518741607666
chr2	210010112	210012160	-21.369722366333008
chr12	12820480	12822528	-27.068471908569336
chr12	12861440	12863488	-29.379980087280273
chr12	12871680	12873728	-25.524633407592773
chr12	12900352	12902400	-27.41164207458496
chr12	12924928	12926976	-24.53667449951172
chr12	12933120	12935168	-30.778528213500977
chr12	12937216	12939264	-31.197555541992188
chr12	12939264	12941312	-22.97548484802246
chr12	12941312	12943360	-35.61994552612305
chr12	12945408	12947456	-24.369163513183594
chr12	12947456	12949504	-24.154855728149414
chr12	12957696	12959744	-20.064220428466797
chr12	12974080	12976128	-26.731903076171875
chr12	13006848	13008896	-23.918415069580078
chr12	13043712	13045760	-21.321147918701172
chr12	13049856	13051904	-21.09481430053711
chr12	13105152	13107200	-24.029850006103516
chr12	13123584	13125632	-20.414356231689453
chr11	95764480	95766528	-23.899051666259766
chr11	95793152	95795200	-21.348072052001953
chr11	95997952	96000000	-25.29353141784668
chr13	67227648	67229696	-21.170970916748047
chr12	100055040	100057088	-21.027585983276367
chr12	100102144	100104192	-20.520463943481445
chr12	100233216	100235264	-27.550079345703125
chr12	100265984	100268032	-31.180980682373047
chr14	68939776	68941824	-25.346519470214844
chr14	68980736	68982784	-20.93153953552246
chr14	69011456	69013504	-24.021419525146484
chr14	69320704	69322752	-20.780075073242188
chr22	45211648	45213696	-20.81199073791504
chr22	45240320	45242368	-21.259727478027344
chr22	45266944	45268992	-24.01361083984375
chr22	45494272	45496320	-22.67300796508789
chr22	45514752	45516800	-22.636878967285156
chr2	43110400	43112448	-20.263431549072266
chr2	43370496	43372544	-23.726713180541992
chr2	43479040	43481088	-23.279977798461914
chr8	22915072	22917120	-24.571971893310547
chr8	23154688	23156736	-20.82073402404785
chr8	23361536	23363584	-19.858638763427734
chr19	57276416	57278464	-30.132043838500977
chr3	127545344	127547392	-23.163616180419922
chr3	127574016	127576064	-24.20052719116211
chr3	127651840	127653888	-19.961288452148438
chr3	127668224	127670272	-19.840669631958008
chr3	127698944	127700992	-24.105884552001953
chr3	127778816	127780864	-23.681631088256836
chr3	127780864	127782912	-26.98480796813965
chr3	127799296	127801344	-23.537553787231445
chrX	17942528	17944576	-22.150514602661133
chrX	18018304	18020352	-22.15077018737793
chr6	21997568	21999616	-21.08615493774414
chr4	168681472	168683520	-20.3217716217041
chr12	7636992	7639040	-28.099979400634766
chr1	179955712	179957760	-21.88035011291504
chr1	180031488	180033536	-23.77960205078125
chr1	180037632	180039680	-21.483718872070312
chr1	180051968	180054016	-24.178144454956055
chr1	180084736	180086784	-21.89239501953125
chr1	180092928	180094976	-20.537029266357422
chr1	180097024	180099072	-25.673812866210938
chr1	180111360	180113408	-19.918231964111328
chr1	180115456	180117504	-22.00484275817871
chr1	180121600	180123648	-20.84123420715332
chr1	180144128	180146176	-21.16511344909668
chrX	80996352	80998400	-29.34884262084961
chrX	81195008	81197056	-20.67546844482422
chrX	81563648	81565696	-22.410823822021484
chr2	197335040	197337088	-22.782196044921875
chr2	197443584	197445632	-21.383529663085938
chr7	28956672	28958720	-31.920543670654297
chr3	155031552	155033600	-25.09174919128418
chr3	155305984	155308032	-20.270750045776367
chr3	155322368	155324416	-21.064620971679688
chr16	11802624	11804672	-20.514049530029297
chr3	52815872	52817920	-21.230209350585938
chr3	52862976	52865024	-29.240625381469727
chr3	52969472	52971520	-20.26308250427246
chr3	53198848	53200896	-25.471691131591797
chr3	53254144	53256192	-21.264394760131836
chr3	53301248	53303296	-22.159313201904297
chr4	80261120	80263168	-20.02205467224121
chr2	61878272	61880320	-21.73136329650879
chr2	61882368	61884416	-20.397844314575195
chr2	61884416	61886464	-20.964916229248047
chrX	12769280	12771328	-22.27105712890625
chr1	70221824	70223872	-22.3577823638916
chr1	70309888	70311936	-22.929452896118164
chr2	206979072	206981120	-26.565692901611328
chr2	207122432	207124480	-19.91852569580078
chr2	207175680	207177728	-29.200031280517578
chr2	207192064	207194112	-21.423019409179688
chr2	207226880	207228928	-24.951019287109375
chr2	207251456	207253504	-21.07548713684082
chr2	207355904	207357952	-20.55677032470703
chr16	67430400	67432448	-20.025617599487305
chr16	67485696	67487744	-20.641632080078125
chr16	67536896	67538944	-20.408143997192383
chr16	67547136	67549184	-20.124937057495117
chr16	67641344	67643392	-20.116455078125
chr3	192802816	192804864	-32.18865966796875
chr3	192956416	192958464	-21.3594970703125
chr9	72282112	72284160	-22.29387855529785
chr9	72355840	72357888	-21.473735809326172
chr9	72554496	72556544	-25.28244400024414
chr7	120805376	120807424	-22.797807693481445
chr12	121622528	121624576	-22.447935104370117
chr12	121776128	121778176	-26.256439208984375
chr12	121778176	121780224	-25.82588768005371
chr12	121921536	121923584	-24.00466537475586
chr2	85368832	85370880	-22.709718704223633
chr2	85444608	85446656	-21.273649215698242
chr2	85473280	85475328	-20.491655349731445
chr2	85594112	85596160	-27.74930191040039
chr2	85614592	85616640	-20.262447357177734
chr2	85731328	85733376	-24.045969009399414
chr2	85829632	85831680	-35.02936553955078
chr14	75765760	75767808	-20.871578216552734
chr14	75821056	75823104	-21.833919525146484
chr14	55169024	55171072	-21.778976440429688
chr14	55308288	55310336	-22.388460159301758
chr14	55349248	55351296	-22.586463928222656
chr14	55355392	55357440	-23.979930877685547
chr14	55365632	55367680	-22.095439910888672
chr7	130889728	130891776	-21.131271362304688
chr7	131039232	131041280	-26.577007293701172
chr8	27203584	27205632	-21.491308212280273
chr8	27240448	27242496	-21.130252838134766
chr8	27371520	27373568	-24.5511474609375
chr8	27377664	27379712	-23.329259872436523
chrX	39254016	39256064	-21.110082626342773
chrX	39260160	39262208	-20.565380096435547
chrX	39262208	39264256	-20.233623504638672
chr5	52756480	52758528	-20.929645538330078
chr5	52856832	52858880	-23.89748191833496
chr5	52867072	52869120	-23.62598991394043
chr5	52877312	52879360	-27.419591903686523
chr5	52879360	52881408	-19.923091888427734
chr5	52897792	52899840	-21.370880126953125
chr3	118882304	118884352	-29.13214111328125
chr8	119830528	119832576	-21.013742446899414
chr8	119869440	119871488	-21.345117568969727
chr8	81182720	81184768	-20.55868911743164
chr3	120449024	120451072	-20.319042205810547
chr13	108926976	108929024	-22.319387435913086
chr13	108949504	108951552	-20.437206268310547
chr13	108953600	108955648	-23.458826065063477
chr13	108957696	108959744	-22.424007415771484
chr13	108959744	108961792	-41.9439697265625
chr10	93370368	93372416	-24.18502426147461
chr10	93388800	93390848	-20.79453468322754
chr10	93390848	93392896	-20.73338508605957
chr10	93409280	93411328	-21.46908187866211
chr10	93419520	93421568	-23.421154022216797
chr10	93425664	93427712	-25.683746337890625
chr10	93435904	93437952	-25.75128173828125
chr10	93440000	93442048	-36.78779602050781
chr10	93442048	93444096	-27.570261001586914
chr10	93444096	93446144	-29.014760971069336
chr10	93464576	93466624	-25.407367706298828
chr10	93470720	93472768	-28.579965591430664
chr10	93472768	93474816	-21.373661041259766
chr10	93474816	93476864	-33.12948989868164
chr10	93478912	93480960	-34.76446533203125
chr10	93480960	93483008	-23.172164916992188
chr10	93483008	93485056	-25.625656127929688
chr10	93489152	93491200	-20.58003807067871
chr10	93491200	93493248	-20.662752151489258
chr10	93493248	93495296	-34.26531219482422
chr10	93503488	93505536	-32.30475997924805
chr10	93700096	93702144	-24.03812026977539
chr10	93702144	93704192	-23.306909561157227
chr10	93704192	93706240	-31.63290023803711
chr10	94226432	94228480	-21.319263458251953
chr1	102864896	102866944	-19.888704299926758
chr1	102920192	102922240	-25.134096145629883
chr18	23410688	23412736	-20.221031188964844
chr18	23451648	23453696	-36.099605560302734
chr18	23500800	23502848	-38.59416961669922
chr18	23502848	23504896	-28.663330078125
chr18	23506944	23508992	-32.73902893066406
chr18	23508992	23511040	-23.961841583251953
chr18	23517184	23519232	-39.201698303222656
chr18	23580672	23582720	-30.09403419494629
chr18	23584768	23586816	-52.397727966308594
chr3	74463232	74465280	-20.10993194580078
chr3	74532864	74534912	-19.821704864501953
chr3	74567680	74569728	-22.33477783203125
chr3	74584064	74586112	-21.081989288330078
chr15	56885248	56887296	-22.038305282592773
chr15	56995840	56997888	-21.762481689453125
chr15	57010176	57012224	-25.149959564208984
chr15	57208832	57210880	-27.09274673461914
chr15	57212928	57214976	-22.763566970825195
chr15	57221120	57223168	-23.97545623779297
chr19	44650496	44652544	-23.558992385864258
chr19	44953600	44955648	-35.60018539428711
chr19	44955648	44957696	-26.048425674438477
chr19	44996608	44998656	-21.47099494934082
chr19	45000704	45002752	-28.90737533569336
chr19	45021184	45023232	-20.644306182861328
chr19	45062144	45064192	-27.996084213256836
chr19	45064192	45066240	-24.414012908935547
chr19	45090816	45092864	-31.1306095123291
chr19	45262848	45264896	-20.6772518157959
chr14	67166208	67168256	-30.072368621826172
chr14	67233792	67235840	-20.886123657226562
chr14	67246080	67248128	-24.51146125793457
chr14	67260416	67262464	-22.153797149658203
chr14	67268608	67270656	-34.372169494628906
chr14	67270656	67272704	-31.213491439819336
chr14	67317760	67319808	-29.16116714477539
chr14	67332096	67334144	-29.507312774658203
chr14	67336192	67338240	-23.99775505065918
chr14	67356672	67358720	-21.48018455505371
chr14	67358720	67360768	-25.528112411499023
chr14	67362816	67364864	-23.295616149902344
chr1	55152640	55154688	-21.84830665588379
chr1	55212032	55214080	-39.63286590576172
chr1	55214080	55216128	-21.233217239379883
chr19	45393920	45395968	-25.01882553100586
chr19	45400064	45402112	-20.581504821777344
chr19	45430784	45432832	-20.048526763916016
chr19	45477888	45479936	-34.45212173461914
chr19	45479936	45481984	-25.28694725036621
chr19	45494272	45496320	-27.23261070251465
chr19	45725696	45727744	-24.723567962646484
chr3	73578496	73580544	-22.310361862182617
chr3	73596928	73598976	-21.822803497314453
chr3	73613312	73615360	-20.86263656616211
chr3	73617408	73619456	-24.435489654541016
chr3	73850880	73852928	-24.265634536743164
chr12	45121536	45123584	-21.78274154663086
chr12	45129728	45131776	-27.415380477905273
chr12	45131776	45133824	-26.97225570678711
chr12	45180928	45182976	-22.629444122314453
chr12	45217792	45219840	-24.503154754638672
chr12	45244416	45246464	-27.05167579650879
chr12	45254656	45256704	-35.57349395751953
chr1	102547456	102549504	-20.017494201660156
chr1	102627328	102629376	-20.738834381103516
chr8	116436992	116439040	-21.646421432495117
chr8	116703232	116705280	-29.563739776611328
chr8	116752384	116754432	-26.990060806274414
chr8	116754432	116756480	-25.9022216796875
chr8	116764672	116766720	-29.35763168334961
chr8	116846592	116848640	-21.20537757873535
chr8	116850688	116852736	-29.801504135131836
chr8	116871168	116873216	-22.43108367919922
chr8	116877312	116879360	-20.552875518798828
chr9	14426112	14428160	-20.902299880981445
chr12	49842176	49844224	-58.61913299560547
chr12	49958912	49960960	-27.73235511779785
chr12	49967104	49969152	-33.314945220947266
chr12	49971200	49973248	-20.378177642822266
chr12	50024448	50026496	-28.739002227783203
chr12	50069504	50071552	-23.741649627685547
chr12	50110464	50112512	-59.08237838745117
chr12	50112512	50114560	-47.694976806640625
chr12	50116608	50118656	-21.030012130737305
chr12	50130944	50132992	-30.455820083618164
chr12	50163712	50165760	-30.375076293945312
chr12	50167808	50169856	-22.48214340209961
chr12	50171904	50173952	-26.89688491821289
chr12	50176000	50178048	-28.938785552978516
chr12	50180096	50182144	-34.93190383911133
chr12	50182144	50184192	-28.611583709716797
chr12	50202624	50204672	-21.422151565551758
chr12	50206720	50208768	-24.696979522705078
chr12	50210816	50212864	-22.372434616088867
chr12	50241536	50243584	-21.81653594970703
chr12	50251776	50253824	-22.913890838623047
chr12	50253824	50255872	-22.5148983001709
chr12	50255872	50257920	-23.643709182739258
chr12	50268160	50270208	-26.46124267578125
chr1	100093952	100096000	-21.300508499145508
chr1	100132864	100134912	-20.276676177978516
chr1	100249600	100251648	-44.53802490234375
chr1	100251648	100253696	-20.925357818603516
