chrom	start	end	snRNA_Shap
chr7	94316544	94318592	-14.265190124511719
chr12	25964544	25966592	-13.27361011505127
chr12	25987072	25989120	-14.483545303344727
chr12	26011648	26013696	-16.26787757873535
chr12	26023936	26025984	-13.397401809692383
chr12	26062848	26064896	-14.000688552856445
chr9	127547392	127549440	-14.652046203613281
chr9	127709184	127711232	-17.785470962524414
chr9	127850496	127852544	-15.440864562988281
chr9	127997952	128000000	-13.986063003540039
chr9	128077824	128079872	-15.311856269836426
chr4	122730496	122732544	-22.138233184814453
chr4	122736640	122738688	-13.72020149230957
chr4	122746880	122748928	-16.3244686126709
chr4	122750976	122753024	-14.13807487487793
chr4	122755072	122757120	-21.495601654052734
chr4	122761216	122763264	-20.817703247070312
chr4	122783744	122785792	-24.689777374267578
chr4	122787840	122789888	-15.29565143585205
chr4	122800128	122802176	-19.144187927246094
chr4	122818560	122820608	-17.438215255737305
chr4	122830848	122832896	-18.337800979614258
chr4	122832896	122834944	-16.490676879882812
chr4	122855424	122857472	-21.011011123657227
chr4	122857472	122859520	-13.24963092803955
chr4	122861568	122863616	-17.144405364990234
chr4	122867712	122869760	-16.003374099731445
chr4	122875904	122877952	-17.760221481323242
chr4	122882048	122884096	-17.54461097717285
chr4	122896384	122898432	-16.449796676635742
chr13	20996096	20998144	-18.030981063842773
chr13	21008384	21010432	-15.831271171569824
chr13	21022720	21024768	-17.08171272277832
chr2	186847232	186849280	-19.93010902404785
chr18	61923328	61925376	-14.176841735839844
chr18	61990912	61992960	-14.045732498168945
chr18	62011392	62013440	-14.195442199707031
chr18	62072832	62074880	-14.102594375610352
chr18	62289920	62291968	-13.30633544921875
chr7	137914368	137916416	-13.342164993286133
chr5	10323968	10326016	-14.902036666870117
chr5	10412032	10414080	-14.87260913848877
chr5	10420224	10422272	-14.7572660446167
chr5	115542016	115544064	-15.071377754211426
chr5	115544064	115546112	-17.72930335998535
chr5	115646464	115648512	-14.600346565246582
chr1	180064256	180066304	-26.703943252563477
chr1	180082688	180084736	-21.66814422607422
chr1	180105216	180107264	-24.674863815307617
chr5	96780288	96782336	-13.946374893188477
chr10	89432064	89434112	-26.784902572631836
chr10	89593856	89595904	-14.22668743133545
chr10	89675776	89677824	-17.389266967773438
chr10	89757696	89759744	-16.197757720947266
chr16	8994816	8996864	-20.591344833374023
chr16	9011200	9013248	-15.911239624023438
chr16	9033728	9035776	-21.45848274230957
chr16	9043968	9046016	-22.1451473236084
chr16	9058304	9060352	-17.62894630432129
chr16	9091072	9093120	-16.358448028564453
chr16	9095168	9097216	-16.174850463867188
chr2	39004160	39006208	-15.714757919311523
chr2	39028736	39030784	-14.398523330688477
chr2	39182336	39184384	-13.915550231933594
chr2	39352320	39354368	-16.092714309692383
chr2	39376896	39378944	-18.239727020263672
chr2	39403520	39405568	-13.923805236816406
chr2	39411712	39413760	-14.698244094848633
chr2	39426048	39428096	-14.613897323608398
chr2	39448576	39450624	-13.808306694030762
chr2	39462912	39464960	-14.307535171508789
chr2	39495680	39497728	-16.338525772094727
chr13	26218496	26220544	-14.962774276733398
chr13	26220544	26222592	-19.633676528930664
chr13	26583040	26585088	-13.386398315429688
chr2	25737216	25739264	-13.798184394836426
chr2	25761792	25763840	-14.441650390625
chr2	25774080	25776128	-13.234375
chr2	158554112	158556160	-14.659433364868164
chr2	158599168	158601216	-16.05818748474121
chr2	158609408	158611456	-16.703826904296875
chr2	158619648	158621696	-15.86479377746582
chr2	84463616	84465664	-18.18643569946289
chr2	84682752	84684800	-15.501203536987305
chr2	84824064	84826112	-14.710665702819824
chr2	84836352	84838400	-13.6573486328125
chr7	94593024	94595072	-14.566851615905762
chr7	94654464	94656512	-20.187847137451172
chr1	214386688	214388736	-13.435861587524414
chr1	214425600	214427648	-15.486427307128906
chr1	214509568	214511616	-14.839347839355469
chr1	214534144	214536192	-16.265148162841797
chr1	214536192	214538240	-13.64984130859375
chr1	214540288	214542336	-13.782673835754395
chr1	214554624	214556672	-16.00833511352539
chr17	4145152	4147200	-14.548802375793457
chr17	4169728	4171776	-14.551015853881836
chr17	4229120	4231168	-14.34599781036377
chr17	4235264	4237312	-14.327423095703125
chr17	4259840	4261888	-15.735257148742676
chr3	24190976	24193024	-15.883773803710938
chr15	51826688	51828736	-17.428308486938477
chr15	51828736	51830784	-15.971855163574219
chr15	51847168	51849216	-14.076986312866211
chr15	51853312	51855360	-15.42718505859375
chr15	51863552	51865600	-18.458614349365234
chr15	51871744	51873792	-14.831642150878906
chr15	51881984	51884032	-19.455402374267578
chr15	51978240	51980288	-15.437586784362793
chr15	51986432	51988480	-13.886968612670898
chr15	52002816	52004864	-18.993003845214844
chr15	52060160	52062208	-14.670007705688477
chr15	52082688	52084736	-19.603416442871094
chr15	52097024	52099072	-15.577847480773926
chr19	5971968	5974016	-15.18623161315918
chr19	5976064	5978112	-15.61945915222168
chr19	6053888	6055936	-14.618936538696289
chr19	6074368	6076416	-13.437868118286133
chr9	79685632	79687680	-15.497042655944824
chr9	79689728	79691776	-15.871429443359375
chr9	79726592	79728640	-15.464960098266602
chr3	48707584	48709632	-14.614639282226562
chr3	48818176	48820224	-14.719095230102539
chr3	48863232	48865280	-13.282220840454102
chr3	48887808	48889856	-16.46021842956543
chr3	48914432	48916480	-13.502967834472656
chr3	48943104	48945152	-17.235116958618164
chr3	48959488	48961536	-16.480241775512695
chr3	48969728	48971776	-14.659996032714844
chr3	49006592	49008640	-20.56561279296875
chr3	49010688	49012736	-16.04850196838379
chr3	49012736	49014784	-13.458867073059082
chr3	49043456	49045504	-17.97260856628418
chr3	49049600	49051648	-14.995378494262695
chr3	49053696	49055744	-18.460071563720703
chr3	49055744	49057792	-15.209039688110352
chr3	49061888	49063936	-14.599227905273438
chr3	49072128	49074176	-17.77025032043457
chr3	49080320	49082368	-18.712005615234375
chr3	49092608	49094656	-30.273723602294922
chr3	49100800	49102848	-22.9761905670166
chr3	49102848	49104896	-14.960375785827637
chr3	49115136	49117184	-14.084043502807617
chr3	49117184	49119232	-25.692996978759766
chr3	49119232	49121280	-21.723615646362305
chr3	49121280	49123328	-33.24907684326172
chr3	49123328	49125376	-26.538320541381836
chr3	49129472	49131520	-14.360404968261719
chr3	49164288	49166336	-20.922367095947266
chr16	8880128	8882176	-21.937759399414062
chr16	8888320	8890368	-13.539599418640137
chr16	8960000	8962048	-19.04376792907715
chr8	96268288	96270336	-14.241790771484375
chr8	96440320	96442368	-15.254794120788574
chr8	96444416	96446464	-14.183708190917969
chr8	96466944	96468992	-15.824417114257812
chr8	96487424	96489472	-19.541423797607422
chr8	96509952	96512000	-17.28171157836914
chr8	96528384	96530432	-13.5261869430542
chr8	96542720	96544768	-15.01427936553955
chr7	138921984	138924032	-13.419047355651855
chr2	189032448	189034496	-14.623598098754883
chr2	189073408	189075456	-16.03708839416504
chr2	189116416	189118464	-13.534706115722656
chr2	189120512	189122560	-16.56222152709961
chr2	189130752	189132800	-16.441709518432617
chr2	189132800	189134848	-14.55169677734375
chr2	189149184	189151232	-17.322954177856445
chr2	189175808	189177856	-13.255497932434082
chr2	189181952	189184000	-15.350870132446289
chr2	189202432	189204480	-15.000309944152832
chr2	189210624	189212672	-13.480563163757324
chr2	189216768	189218816	-14.139688491821289
chr2	189249536	189251584	-13.822346687316895
chr2	189251584	189253632	-17.27287483215332
chr2	189257728	189259776	-13.414380073547363
chr2	189278208	189280256	-20.31964874267578
chr2	189304832	189306880	-16.979907989501953
chr10	92477440	92479488	-18.13458251953125
chr10	92590080	92592128	-18.08878517150879
chr10	92635136	92637184	-28.54119873046875
chr10	92637184	92639232	-18.870393753051758
chr10	92639232	92641280	-18.09061622619629
chr10	92643328	92645376	-17.599660873413086
chr10	92647424	92649472	-23.599300384521484
chr10	92653568	92655616	-15.070890426635742
chr10	92676096	92678144	-15.522361755371094
chr10	92684288	92686336	-14.760263442993164
chr10	92690432	92692480	-24.243144989013672
chr10	92719104	92721152	-13.2359037399292
chr10	92774400	92776448	-13.530326843261719
chr3	100145152	100147200	-14.474095344543457
chr3	100173824	100175872	-14.102514266967773
chr3	100268032	100270080	-16.782621383666992
chr3	100292608	100294656	-15.918760299682617
chr3	100304896	100306944	-18.95702362060547
chr3	100337664	100339712	-15.826830863952637
chr3	100378624	100380672	-13.596776008605957
chr3	100384768	100386816	-14.428919792175293
chr3	100403200	100405248	-16.695785522460938
chr2	63610880	63612928	-13.434407234191895
chr1	218468352	218470400	-14.673751831054688
chr1	218486784	218488832	-13.67894172668457
chr1	218519552	218521600	-24.73889923095703
chr11	61349888	61351936	-15.390594482421875
chr4	10072064	10074112	-16.293859481811523
chr4	10074112	10076160	-13.350199699401855
chr6	111261696	111263744	-13.665204048156738
chr6	111351808	111353856	-14.356051445007324
chr6	111468544	111470592	-14.32349967956543
chr6	111491072	111493120	-16.281932830810547
chr6	111497216	111499264	-13.478668212890625
chr6	111550464	111552512	-15.48304557800293
chr6	111554560	111556608	-13.9412202835083
chr6	111570944	111572992	-15.3116455078125
chr6	111575040	111577088	-14.772000312805176
chr6	111613952	111616000	-14.911392211914062
chr6	111624192	111626240	-14.395872116088867
chr17	73193472	73195520	-15.192678451538086
chr17	73226240	73228288	-25.383567810058594
chr17	73232384	73234432	-14.592706680297852
chr17	73306112	73308160	-14.871539115905762
chr22	31684608	31686656	-14.406168937683105
chr22	31703040	31705088	-15.301775932312012
chr22	31803392	31805440	-17.28118896484375
chr22	31844352	31846400	-14.18974494934082
chr22	31875072	31877120	-16.027278900146484
chr22	31893504	31895552	-13.706296920776367
chr22	31918080	31920128	-13.920585632324219
chr22	31946752	31948800	-13.817800521850586
chr9	121939968	121942016	-13.654287338256836
chr9	121952256	121954304	-24.171234130859375
chr9	122384384	122386432	-13.779380798339844
chr10	91963392	91965440	-14.138404846191406
chr10	91969536	91971584	-16.962169647216797
chr10	91998208	92000256	-17.59469985961914
chr10	92002304	92004352	-19.008079528808594
chr10	92006400	92008448	-25.84356689453125
chr2	199903232	199905280	-15.826032638549805
chr2	199913472	199915520	-16.204265594482422
chr2	199917568	199919616	-15.657320976257324
chr2	199931904	199933952	-15.080281257629395
chr2	199954432	199956480	-20.62965965270996
chr2	200214528	200216576	-14.222063064575195
chr6	134776832	134778880	-15.494359016418457
chr6	134971392	134973440	-15.527677536010742
chr6	134993920	134995968	-15.356794357299805
chr6	134995968	134998016	-14.750819206237793
chr6	135018496	135020544	-16.041345596313477
chr3	66406400	66408448	-13.811834335327148
chr21	25976832	25978880	-15.2008695602417
chr21	26150912	26152960	-15.12110424041748
chr16	56387584	56389632	-23.17837905883789
chr16	56403968	56406016	-19.33808708190918
chr16	56446976	56449024	-29.1898250579834
chr16	56465408	56467456	-13.6730318069458
chr16	56475648	56477696	-19.75008773803711
chr16	56479744	56481792	-17.484851837158203
chr16	56485888	56487936	-13.987207412719727
chr16	56506368	56508416	-14.422836303710938
chr16	56516608	56518656	-13.789021492004395
chr16	56518656	56520704	-19.65457534790039
chr16	56547328	56549376	-13.557026863098145
chr16	56557568	56559616	-16.106807708740234
chr16	56571904	56573952	-16.19009017944336
chr16	56694784	56696832	-13.323399543762207
chr16	56745984	56748032	-17.293703079223633
chr16	56848384	56850432	-13.88762092590332
chr16	56875008	56877056	-19.62759780883789
chr1	186511360	186513408	-13.616004943847656
chr6	132798464	132800512	-15.66833209991455
chr2	164919296	164921344	-13.428930282592773
chr2	164962304	164964352	-13.934969902038574
chr2	164968448	164970496	-14.941787719726562
chr16	81360896	81362944	-14.389959335327148
chr17	78809088	78811136	-13.503263473510742
chr17	78858240	78860288	-14.124844551086426
chr17	78876672	78878720	-19.8447208404541
chr17	78917632	78919680	-21.59092140197754
chr17	78921728	78923776	-15.582659721374512
chr17	78964736	78966784	-18.48703384399414
chr4	16857088	16859136	-14.137496948242188
chr3	48941056	48943104	-14.882214546203613
chr3	48990208	48992256	-14.031405448913574
chr3	49047552	49049600	-13.611010551452637
chr3	49098752	49100800	-14.747171401977539
chr3	49127424	49129472	-18.864665985107422
chr3	49154048	49156096	-13.255376815795898
chr3	49311744	49313792	-14.047449111938477
chr3	49471488	49473536	-17.81026268005371
chr5	179202048	179204096	-14.935972213745117
chr5	179212288	179214336	-17.146034240722656
chr5	179247104	179249152	-16.901729583740234
chr5	179251200	179253248	-15.242738723754883
chr5	179265536	179267584	-14.042506217956543
chr5	179269632	179271680	-20.468420028686523
chr5	179273728	179275776	-17.171316146850586
chr5	179279872	179281920	-13.504526138305664
chr5	179288064	179290112	-17.515216827392578
chr5	179298304	179300352	-21.469972610473633
chr5	179300352	179302400	-25.034046173095703
chr5	179302400	179304448	-33.361610412597656
chr5	179322880	179324928	-16.086570739746094
chr5	179324928	179326976	-17.024229049682617
chr9	92241920	92243968	-15.428942680358887
chr9	92422144	92424192	-13.44890022277832
chr9	92467200	92469248	-13.696861267089844
chr9	92485632	92487680	-13.550008773803711
chr9	92600320	92602368	-13.372209548950195
chr14	101777408	101779456	-14.46516227722168
chr14	101801984	101804032	-19.00591278076172
chr14	101842944	101844992	-16.169118881225586
chr14	101844992	101847040	-21.980411529541016
chr14	101867520	101869568	-17.875141143798828
chr14	101877760	101879808	-15.856907844543457
chr14	101888000	101890048	-14.818336486816406
chr14	101892096	101894144	-14.344988822937012
chr14	101894144	101896192	-18.73897361755371
chr14	101900288	101902336	-20.391613006591797
chr14	101912576	101914624	-21.327714920043945
chr14	101918720	101920768	-26.509777069091797
chr14	101937152	101939200	-14.820569038391113
chr14	101943296	101945344	-23.130491256713867
chr14	101955584	101957632	-18.46002769470215
chr14	101967872	101969920	-13.907038688659668
chr14	101988352	101990400	-14.65869426727295
chr14	102006784	102008832	-14.335291862487793
chr14	102051840	102053888	-19.322717666625977
chr14	102057984	102060032	-15.20434856414795
chr14	102117376	102119424	-13.49421215057373
chr17	82292736	82294784	-16.339786529541016
chr17	82526208	82528256	-17.022964477539062
chr17	82540544	82542592	-14.543128967285156
chr9	109029376	109031424	-14.8772554397583
chr9	109033472	109035520	-13.238182067871094
chr9	109035520	109037568	-15.318066596984863
chr9	109041664	109043712	-14.797494888305664
chr9	109109248	109111296	-14.117399215698242
chr9	109123584	109125632	-15.052617073059082
chr1	154155008	154157056	-14.287591934204102
chr1	154177536	154179584	-15.1287841796875
chr1	154189824	154191872	-25.092151641845703
chr1	154191872	154193920	-35.479515075683594
chr1	154204160	154206208	-13.929415702819824
chr1	154206208	154208256	-13.542427062988281
chr1	154214400	154216448	-26.70143699645996
chr1	154216448	154218496	-23.626428604125977
chr1	154220544	154222592	-26.365442276000977
chr1	154222592	154224640	-20.871973037719727
chr1	154265600	154267648	-17.761831283569336
chr9	2119680	2121728	-14.835855484008789
chr2	46934016	46936064	-15.093440055847168
chr2	46936064	46938112	-30.62653160095215
chr2	46944256	46946304	-16.397869110107422
chr2	46995456	46997504	-14.11767864227295
chr2	47060992	47063040	-15.985452651977539
chr2	47208448	47210496	-13.4627685546875
chr2	47212544	47214592	-13.612388610839844
chr2	47267840	47269888	-14.548970222473145
chr18	70135808	70137856	-16.726764678955078
chr18	70141952	70144000	-13.434962272644043
chr8	71835648	71837696	-13.583541870117188
chr8	71841792	71843840	-15.989721298217773
chr8	71880704	71882752	-14.78740119934082
chr19	28919808	28921856	-15.751707077026367
chr14	49823744	49825792	-15.25849723815918
chr14	49852416	49854464	-15.502720832824707
chr14	49956864	49958912	-15.744340896606445
chr14	50018304	50020352	-14.338338851928711
chr18	37369856	37371904	-15.267049789428711
chr19	3084288	3086336	-13.826486587524414
chr3	112773120	112775168	-14.111053466796875
chr1	203753472	203755520	-19.586811065673828
chr1	203755520	203757568	-14.101954460144043
chr1	203757568	203759616	-15.056123733520508
chr1	203796480	203798528	-14.811590194702148
chr1	203812864	203814912	-15.275466918945312
chr1	203823104	203825152	-14.49223518371582
chr1	203866112	203868160	-14.015217781066895
chr1	204013568	204015616	-18.499740600585938
chr1	204302336	204304384	-14.848156929016113
chr1	204316672	204318720	-14.900527954101562
chr11	35540992	35543040	-19.20663070678711
chr17	39204864	39206912	-18.032215118408203
chr17	39413760	39415808	-13.484678268432617
chr17	39436288	39438336	-13.701970100402832
chr17	39450624	39452672	-18.296245574951172
chr17	39487488	39489536	-17.754905700683594
chr17	39497728	39499776	-13.53563404083252
chr17	39536640	39538688	-14.908103942871094
chr17	39690240	39692288	-15.254359245300293
chr8	42229760	42231808	-13.578088760375977
chr8	42280960	42283008	-19.136322021484375
chr8	42285056	42287104	-19.091487884521484
chr8	42299392	42301440	-13.446917533874512
chr8	42303488	42305536	-15.551149368286133
chr15	52185088	52187136	-15.759057998657227
chr15	52387840	52389888	-14.373766899108887
chr15	52416512	52418560	-13.64861011505127
chr15	52643840	52645888	-15.053871154785156
chr15	52670464	52672512	-14.421414375305176
chr15	52672512	52674560	-16.328136444091797
chr15	52678656	52680704	-17.10043716430664
chr15	52805632	52807680	-13.881805419921875
chr5	10414080	10416128	-13.593957901000977
chr22	45203456	45205504	-23.160465240478516
chr22	45207552	45209600	-18.809206008911133
chr22	45443072	45445120	-16.294221878051758
chr22	45498368	45500416	-15.836671829223633
chr22	45510656	45512704	-15.849970817565918
chr22	45520896	45522944	-14.980913162231445
chr20	399360	401408	-13.469772338867188
chr20	407552	409600	-23.32646942138672
chr20	413696	415744	-20.379520416259766
chr20	489472	491520	-17.518156051635742
chr20	503808	505856	-13.707377433776855
chr20	509952	512000	-17.578420639038086
chr20	524288	526336	-13.866679191589355
chr17	78854144	78856192	-14.576417922973633
chr17	78907392	78909440	-14.407488822937012
chr17	78987264	78989312	-15.050761222839355
chr17	78995456	78997504	-19.773441314697266
chr20	4681728	4683776	-13.759389877319336
chr1	20596736	20598784	-13.273698806762695
chr6	167948288	167950336	-23.341079711914062
chr6	167985152	167987200	-27.691265106201172
chr6	168005632	168007680	-15.262316703796387
chr9	97628160	97630208	-13.807597160339355
chr9	97773568	97775616	-22.105186462402344
chr9	98002944	98004992	-16.788114547729492
chr6	113670144	113672192	-13.520240783691406
chr10	90923008	90925056	-16.031909942626953
chr10	90933248	90935296	-14.5350980758667
chr10	90959872	90961920	-14.87346363067627
chr20	61296640	61298688	-13.543203353881836
chr11	116754432	116756480	-13.376138687133789
chr11	116785152	116787200	-13.93596076965332
chr11	116789248	116791296	-15.560216903686523
chr3	149350400	149352448	-14.484123229980469
chr3	149372928	149374976	-17.818058013916016
chr3	149374976	149377024	-19.87673568725586
chr3	149485568	149487616	-13.576022148132324
chr3	149547008	149549056	-17.91415023803711
chr3	149585920	149587968	-16.76873016357422
chr3	149600256	149602304	-21.425289154052734
chr3	149606400	149608448	-14.28978443145752
chr3	149622784	149624832	-13.927085876464844
chr3	149626880	149628928	-13.341593742370605
chr3	149628928	149630976	-15.551923751831055
chr3	149633024	149635072	-15.736783981323242
chr3	149669888	149671936	-14.92164134979248
chr11	113342464	113344512	-15.987634658813477
chr8	63166464	63168512	-14.635107040405273
chr18	36608000	36610048	-14.598423957824707
chr18	36804608	36806656	-15.450736999511719
chr6	100626432	100628480	-21.728744506835938
chr6	100628480	100630528	-14.57313346862793
chr6	100634624	100636672	-14.665802001953125
chr6	100773888	100775936	-13.64082145690918
chr16	27224064	27226112	-22.669540405273438
chr16	27248640	27250688	-15.729085922241211
chr16	27277312	27279360	-17.564510345458984
chr16	27279360	27281408	-14.338900566101074
chr16	27303936	27305984	-15.4862642288208
chr16	27308032	27310080	-17.916196823120117
chr16	27310080	27312128	-13.604228019714355
chr16	27318272	27320320	-18.926471710205078
chr16	27320320	27322368	-19.15719223022461
chr16	27324416	27326464	-16.99239158630371
chr16	27439104	27441152	-13.789426803588867
chr16	27453440	27455488	-17.450298309326172
chr16	27482112	27484160	-13.651965141296387
chr2	39493632	39495680	-16.002338409423828
chr2	39516160	39518208	-14.634878158569336
chr2	39772160	39774208	-16.031978607177734
chr1	94547968	94550016	-13.406222343444824
chr1	94550016	94552064	-13.95124626159668
chr1	94554112	94556160	-16.107454299926758
chr1	94556160	94558208	-16.530242919921875
chr1	94580736	94582784	-13.691764831542969
chr1	94582784	94584832	-13.23365306854248
chr1	94652416	94654464	-18.775943756103516
chr1	94679040	94681088	-15.146711349487305
chr10	87726080	87728128	-15.479695320129395
chr10	87732224	87734272	-15.07354736328125
chr10	87775232	87777280	-16.39340591430664
chr10	87812096	87814144	-34.50862121582031
chr10	87814144	87816192	-45.82971954345703
chr10	87818240	87820288	-31.68271827697754
chr10	87822336	87824384	-20.483247756958008
chr10	87861248	87863296	-17.563119888305664
chr10	87926784	87928832	-16.551971435546875
chr10	87939072	87941120	-18.641124725341797
chr10	87941120	87943168	-13.310832023620605
chr10	88094720	88096768	-14.961873054504395
chr2	113864704	113866752	-15.409152030944824
chr2	113891328	113893376	-15.53312873840332
chr2	113895424	113897472	-16.829647064208984
chr2	113930240	113932288	-16.801313400268555
chr2	113934336	113936384	-15.936266899108887
chr2	113936384	113938432	-24.93700408935547
chr2	113942528	113944576	-19.27127456665039
chr2	113944576	113946624	-16.6672420501709
chr2	113946624	113948672	-20.00737953186035
chr2	113954816	113956864	-22.526456832885742
chr2	113956864	113958912	-22.637388229370117
chr2	113958912	113960960	-27.945907592773438
chr2	113963008	113965056	-14.435462951660156
chr2	40450048	40452096	-15.975316047668457
chr19	19095552	19097600	-15.066015243530273
chr5	142798848	142800896	-13.750883102416992
chr5	55967744	55969792	-13.974571228027344
chr5	55969792	55971840	-14.267789840698242
chr5	56104960	56107008	-18.561267852783203
chr5	56123392	56125440	-17.436717987060547
chr5	56152064	56154112	-13.525721549987793
chr22	49895424	49897472	-14.233545303344727
chr22	49913856	49915904	-13.953706741333008
chr2	214775808	214777856	-15.838719367980957
chr2	214786048	214788096	-14.893681526184082
chr2	214810624	214812672	-13.775118827819824
chr8	37881856	37883904	-14.71990966796875
chr8	38256640	38258688	-13.820854187011719
chr8	38293504	38295552	-14.96338176727295
chr8	38324224	38326272	-15.593070983886719
chr8	38350848	38352896	-13.708236694335938
chr5	138176512	138178560	-15.446515083312988
chr5	138498048	138500096	-14.307912826538086
chr6	110571520	110573568	-17.635128021240234
chr6	110585856	110587904	-15.667366027832031
chr11	130121728	130123776	-13.812995910644531
chr13	60100608	60102656	-14.816433906555176
chr14	54390784	54392832	-19.50606346130371
chr14	54446080	54448128	-13.701570510864258
chr14	54450176	54452224	-17.761383056640625
chr14	54532096	54534144	-19.531097412109375
chr14	54550528	54552576	-17.91983413696289
chr14	54573056	54575104	-14.320881843566895
chr14	54620160	54622208	-16.96333122253418
chr14	54636544	54638592	-15.51344108581543
chr14	54638592	54640640	-16.813732147216797
chr14	54659072	54661120	-20.32840347290039
chr14	54661120	54663168	-14.57750415802002
chr14	54663168	54665216	-15.423660278320312
chr14	54665216	54667264	-14.334172248840332
chr14	54667264	54669312	-18.184711456298828
chr9	2811904	2813952	-14.937646865844727
chr9	2840576	2842624	-14.534673690795898
chr2	181839872	181841920	-15.533973693847656
chr2	181901312	181903360	-13.859901428222656
chr2	181940224	181942272	-14.56274127960205
chr13	28098560	28100608	-13.66754150390625
chr2	38582272	38584320	-14.102398872375488
chr2	38770688	38772736	-17.60452651977539
chr1	40728576	40730624	-23.74371337890625
chr1	40736768	40738816	-19.367969512939453
chr1	40744960	40747008	-15.087976455688477
chr1	40943616	40945664	-14.923044204711914
chr1	40949760	40951808	-14.66596794128418
chr1	40984576	40986624	-13.895358085632324
chr6	129568768	129570816	-15.287074089050293
chr6	129669120	129671168	-14.051544189453125
chr6	129699840	129701888	-14.326497077941895
chr6	129726464	129728512	-13.75133991241455
chr5	112900096	112902144	-13.265828132629395
chr5	112920576	112922624	-15.809588432312012
chr5	112971776	112973824	-17.712352752685547
chr5	112986112	112988160	-14.85215950012207
chr5	113022976	113025024	-13.593899726867676
chr1	156942336	156944384	-14.52562141418457
chr1	157003776	157005824	-19.295501708984375
chr1	157114368	157116416	-17.83917808532715
chr1	157138944	157140992	-14.678152084350586
chr1	157155328	157157376	-15.636255264282227
chr8	61605888	61607936	-14.113011360168457
chr8	61652992	61655040	-16.455608367919922
chr7	100790272	100792320	-13.77911376953125
chr2	33247232	33249280	-15.20593547821045
chr14	69703680	69705728	-13.370381355285645
chr14	69767168	69769216	-15.905441284179688
chr14	69775360	69777408	-15.15112018585205
chr2	14569472	14571520	-13.286593437194824
chr8	47910912	47912960	-16.982166290283203
chr8	47953920	47955968	-16.483657836914062
chr8	47958016	47960064	-24.86912727355957
chr8	47960064	47962112	-18.531177520751953
chr8	47962112	47964160	-13.357833862304688
chr8	47990784	47992832	-18.877941131591797
chr8	48005120	48007168	-15.29808235168457
chr8	48009216	48011264	-31.006296157836914
chr8	48011264	48013312	-22.769010543823242
chr8	48041984	48044032	-13.88518238067627
chr8	48082944	48084992	-17.222211837768555
chr1	182876160	182878208	-15.061968803405762
chr1	182878208	182880256	-16.385955810546875
chr1	182890496	182892544	-13.604207992553711
chr1	182900736	182902784	-13.7499361038208
chr1	182906880	182908928	-16.781578063964844
chr1	182953984	182956032	-22.260332107543945
chr1	182956032	182958080	-13.98884391784668
chr1	183009280	183011328	-14.465970039367676
chr1	181069824	181071872	-13.94055461883545
chr4	187363328	187365376	-15.262624740600586
chr4	187389952	187392000	-16.58211898803711
chr4	187492352	187494400	-13.68670654296875
chr4	187551744	187553792	-16.639328002929688
chr5	167632896	167634944	-15.597906112670898
chr5	167655424	167657472	-15.193899154663086
chr5	167663616	167665664	-13.67486572265625
chr5	167786496	167788544	-15.70067310333252
chr16	86556672	86558720	-14.378684997558594
chr16	86659072	86661120	-13.932846069335938
chr3	176011264	176013312	-13.413928031921387
chr13	59863040	59865088	-19.590877532958984
chr13	59940864	59942912	-16.153926849365234
chr13	59947008	59949056	-14.05072021484375
chr10	109770752	109772800	-13.235928535461426
chr10	109912064	109914112	-15.828887939453125
chr10	109918208	109920256	-14.92522144317627
chr10	109971456	109973504	-21.313350677490234
chr10	109991936	109993984	-15.571052551269531
chr10	109998080	110000128	-16.36789894104004
chr10	110002176	110004224	-17.832555770874023
chr10	110014464	110016512	-13.880050659179688
chr10	110032896	110034944	-20.918210983276367
chr10	110034944	110036992	-22.74721908569336
chr10	110041088	110043136	-17.78707504272461
chr10	110057472	110059520	-20.46213150024414
chr10	110071808	110073856	-22.25023651123047
chr10	110073856	110075904	-14.990315437316895
chr10	110082048	110084096	-14.50810432434082
chr10	110084096	110086144	-16.028921127319336
chr10	110108672	110110720	-14.823396682739258
chr8	41734144	41736192	-14.809247970581055
chr8	41764864	41766912	-14.088862419128418
chr5	173072384	173074432	-14.918660163879395
chr12	32436224	32438272	-14.776847839355469
chr12	32503808	32505856	-16.40397834777832
chr12	32505856	32507904	-15.915209770202637
chr4	153542656	153544704	-13.312612533569336
chr4	153554944	153556992	-14.888097763061523
chr7	81459200	81461248	-19.07538604736328
chr7	81479680	81481728	-14.424383163452148
chr7	81666048	81668096	-15.684823989868164
chr5	79503360	79505408	-13.685429573059082
chr5	79689728	79691776	-15.025978088378906
chr8	48846848	48848896	-17.103275299072266
chr12	18305024	18307072	-13.905964851379395
chr1	235126784	235128832	-33.3392448425293
chr1	235155456	235157504	-14.532203674316406
chr1	235159552	235161600	-14.111523628234863
chr1	235161600	235163648	-35.54755401611328
chr1	235171840	235173888	-17.90424346923828
chr1	235194368	235196416	-23.508676528930664
chr1	235200512	235202560	-20.318836212158203
chr1	235204608	235206656	-23.98813247680664
chr1	235206656	235208704	-15.542703628540039
chr1	235208704	235210752	-16.212011337280273
chr1	235210752	235212800	-17.447036743164062
chr1	235218944	235220992	-21.413204193115234
chr1	235225088	235227136	-25.304349899291992
chr1	235241472	235243520	-18.40403175354004
chr1	235245568	235247616	-17.446094512939453
chr1	235247616	235249664	-22.908721923828125
chr1	235270144	235272192	-15.958651542663574
chr1	235272192	235274240	-14.572299003601074
