chrom	start	end	ATACseq_Shap
chr14	61960192	61962240	-380.59857177734375
chr14	61964288	61966336	-346.58331298828125
chr14	61972480	61974528	-540.8949584960938
chr14	61980672	61982720	-340.13836669921875
chr14	62001152	62003200	-470.89501953125
chr14	62005248	62007296	-456.7303771972656
chr14	62064640	62066688	-336.8078308105469
chr14	62115840	62117888	-442.0896911621094
chr14	62126080	62128128	-1169.6297607421875
chr14	62167040	62169088	-454.3544921875
chr14	62179328	62181376	-851.6871948242188
chr14	62183424	62185472	-340.9259033203125
chr1	54808576	54810624	-439.9525451660156
chr1	54943744	54945792	-471.44268798828125
chr1	54949888	54951936	-320.11395263671875
chr1	55021568	55023616	-751.313720703125
chr1	55140352	55142400	-575.2590942382812
chr6	139372544	139374592	-343.0214538574219
chr18	23918592	23920640	-333.7837829589844
chr18	24117248	24119296	-695.200439453125
chr18	24137728	24139776	-364.51007080078125
chr18	24358912	24360960	-687.1043701171875
chr15	66496512	66498560	-473.9432067871094
chr15	66566144	66568192	-378.6059875488281
chr15	66603008	66605056	-473.243408203125
chr15	66861056	66863104	-952.6085205078125
chr15	66945024	66947072	-412.9697265625
chr14	65411072	65413120	-323.365234375
chr12	67221504	67223552	-389.9646911621094
chr12	67354624	67356672	-568.7931518554688
chr12	67704832	67706880	-324.1877746582031
chr12	67719168	67721216	-324.54437255859375
chr12	67852288	67854336	-308.84478759765625
chr14	63768576	63770624	-634.530029296875
chr14	63799296	63801344	-1016.3987426757812
chr4	1808384	1810432	-519.0344848632812
chr4	1898496	1900544	-430.24591064453125
chr4	2009088	2011136	-521.1864624023438
chr3	42881024	42883072	-758.9215087890625
chr3	42960896	42962944	-420.566650390625
chr3	43454464	43456512	-344.939208984375
chr19	47011840	47013888	-493.40716552734375
chr10	97595392	97597440	-425.38726806640625
chr10	97611776	97613824	-550.6773681640625
chr10	97759232	97761280	-714.66455078125
chr10	97792000	97794048	-567.2960205078125
chr10	97914880	97916928	-319.1656799316406
chr10	98322432	98324480	-296.6088562011719
chr10	98332672	98334720	-294.80621337890625
chr10	98349056	98351104	-328.76324462890625
chr10	98359296	98361344	-410.6085510253906
chr10	98373632	98375680	-349.1606750488281
chrX	31545344	31547392	-361.2508850097656
chrX	31608832	31610880	-348.72613525390625
chr2	222756864	222758912	-355.1541748046875
chr2	222758912	222760960	-497.70709228515625
chr2	222787584	222789632	-506.32647705078125
chr2	222795776	222797824	-389.1768798828125
chr2	222818304	222820352	-310.3959045410156
chr2	222836736	222838784	-315.391357421875
chr2	222842880	222844928	-358.4449768066406
chr2	222877696	222879744	-345.6206970214844
chr10	95182848	95184896	-454.39422607421875
chr10	95256576	95258624	-541.4923095703125
chr10	95260672	95262720	-379.8063049316406
chr10	95270912	95272960	-490.00054931640625
chr10	95272960	95275008	-432.77850341796875
chr10	95279104	95281152	-467.39013671875
chr10	95289344	95291392	-461.7290954589844
chr10	95307776	95309824	-717.1709594726562
chr10	95309824	95311872	-379.8565979003906
chr10	95358976	95361024	-425.2386779785156
chr10	95363072	95365120	-681.2037353515625
chr10	95373312	95375360	-628.0531005859375
chr10	95428608	95430656	-405.19866943359375
chrX	34578432	34580480	-319.7958679199219
chrX	34637824	34639872	-607.796142578125
chrX	34764800	34766848	-377.1243591308594
chrX	34809856	34811904	-395.52423095703125
chr3	41879552	41881600	-735.621337890625
chr3	41893888	41895936	-773.8656616210938
chr3	41961472	41963520	-374.14337158203125
chr3	42029056	42031104	-329.5792541503906
chr3	42039296	42041344	-318.8721618652344
chr3	42057728	42059776	-374.62860107421875
chr3	42190848	42192896	-566.02734375
chr3	42229760	42231808	-659.2334594726562
chr3	42246144	42248192	-715.8723754882812
chr18	56576000	56578048	-621.80810546875
chr18	56868864	56870912	-712.0125732421875
chr3	71340032	71342080	-425.7386779785156
chr3	71368704	71370752	-310.64910888671875
chr3	71424000	71426048	-357.46795654296875
chr3	71651328	71653376	-1018.1731567382812
chr3	71710720	71712768	-862.9021606445312
chr3	71729152	71731200	-636.318359375
chr3	71874560	71876608	-464.88531494140625
chr15	70459392	70461440	-514.8720703125
chr15	70823936	70825984	-976.8731689453125
chr15	70955008	70957056	-308.0643615722656
chr20	34768896	34770944	-633.8744506835938
chr3	72847360	72849408	-443.89776611328125
chr3	73084928	73086976	-892.43603515625
chr3	73099264	73101312	-1074.542724609375
chr11	104945664	104947712	-654.5885620117188
chr17	68704256	68706304	-302.4855041503906
chr17	69234688	69236736	-487.634033203125
chr17	69326848	69328896	-580.1514892578125
chr17	69412864	69414912	-332.8378601074219
chr2	142833664	142835712	-317.06658935546875
chr2	142856192	142858240	-345.063720703125
chr2	142862336	142864384	-356.05096435546875
chr2	142878720	142880768	-350.7420654296875
chr17	69523456	69525504	-879.0496215820312
chr17	69525504	69527552	-629.1827392578125
chr17	69568512	69570560	-1106.491943359375
chr12	50503680	50505728	-482.26904296875
chr12	50763776	50765824	-588.4215087890625
chr12	65556480	65558528	-337.6087951660156
chr12	65601536	65603584	-334.95355224609375
chr12	66086912	66088960	-897.9874267578125
chr12	66107392	66109440	-1159.2388916015625
chr12	66129920	66131968	-510.7103576660156
chr3	130758656	130760704	-829.0221557617188
chr3	131024896	131026944	-303.0675048828125
chr3	44531712	44533760	-467.72589111328125
chr3	44912640	44914688	-333.2418518066406
chr3	45037568	45039616	-848.2268676757812
chr3	45039616	45041664	-555.3895263671875
chr3	45105152	45107200	-392.7151794433594
chr3	45133824	45135872	-299.2750244140625
chr3	45137920	45139968	-334.95672607421875
chr3	45182976	45185024	-304.10809326171875
chr3	45199360	45201408	-295.78521728515625
chr3	131346432	131348480	-334.14117431640625
chr3	131354624	131356672	-343.5838623046875
chr3	132028416	132030464	-665.6671752929688
chr9	15134720	15136768	-523.94384765625
chr9	15210496	15212544	-728.6139526367188
chr9	15509504	15511552	-375.9185791015625
chr9	15552512	15554560	-313.9675598144531
chr17	12179456	12181504	-883.93359375
chr17	12255232	12257280	-829.0184326171875
chr6	138987520	138989568	-601.9221801757812
chr6	139368448	139370496	-390.09881591796875
chr15	69394432	69396480	-466.9808044433594
chr15	69451776	69453824	-393.07647705078125
chr15	69474304	69476352	-943.1802978515625
chr1	150978560	150980608	-525.1200561523438
chr1	151070720	151072768	-383.29840087890625
chr1	151195648	151197696	-610.7889404296875
chr17	10614784	10616832	-344.62005615234375
chr17	10616832	10618880	-352.0704040527344
chr17	10622976	10625024	-313.219482421875
chr17	10647552	10649600	-363.65875244140625
chr17	10668032	10670080	-342.7198791503906
chr17	10682368	10684416	-349.94488525390625
chr17	10696704	10698752	-539.7330932617188
chr17	10729472	10731520	-709.1376953125
chr17	10735616	10737664	-625.5202026367188
chr3	74256384	74258432	-317.8877868652344
chr3	74266624	74268672	-1423.093017578125
chr3	74401792	74403840	-376.8617248535156
chr3	74420224	74422272	-297.3136291503906
chr10	71284736	71286784	-470.3321228027344
chr10	71985152	71987200	-389.9830322265625
chr10	71997440	71999488	-432.05224609375
chr15	59191296	59193344	-354.50909423828125
chr15	59199488	59201536	-420.55340576171875
chr15	59207680	59209728	-356.4673767089844
chr15	59222016	59224064	-453.40087890625
chr15	59232256	59234304	-376.5994567871094
chr15	59267072	59269120	-308.56988525390625
chr15	59273216	59275264	-318.9424133300781
chr15	59283456	59285504	-303.01336669921875
chr15	59299840	59301888	-402.4635314941406
chr15	59303936	59305984	-355.1744689941406
chr15	59314176	59316224	-346.8589172363281
chr15	59492352	59494400	-837.5059814453125
chr15	59500544	59502592	-311.0854797363281
chr15	59527168	59529216	-532.2756958007812
chr15	59688960	59691008	-353.7528381347656
chr15	59723776	59725824	-603.1273193359375
chr15	59750400	59752448	-417.9775390625
chr3	134754304	134756352	-1294.393798828125
chr3	134793216	134795264	-327.9281311035156
chr3	134838272	134840320	-474.96588134765625
chr3	167880704	167882752	-737.404052734375
chr3	167927808	167929856	-731.1732177734375
chr3	168097792	168099840	-425.865966796875
chr3	168116224	168118272	-293.75732421875
chr3	168120320	168122368	-297.68109130859375
chr3	168165376	168167424	-530.2196044921875
chr3	168210432	168212480	-604.9483032226562
chr1	150185984	150188032	-881.8562622070312
chr1	150231040	150233088	-348.421142578125
chr1	150233088	150235136	-320.90338134765625
chr1	150253568	150255616	-315.85198974609375
chr1	150280192	150282240	-546.8342895507812
chr1	150364160	150366208	-332.54083251953125
chr9	16883712	16885760	-383.8121032714844
chr9	17061888	17063936	-594.458251953125
chr9	17115136	17117184	-574.1558837890625
chr6	142387200	142389248	-444.6126403808594
chr6	142473216	142475264	-841.111328125
chr6	142565376	142567424	-457.91619873046875
chr6	142567424	142569472	-347.28814697265625
chr21	31682560	31684608	-317.99517822265625
chr21	32258048	32260096	-755.441650390625
chr21	32278528	32280576	-488.11199951171875
chr21	32391168	32393216	-374.29150390625
chr21	32401408	32403456	-423.94281005859375
chr21	32413696	32415744	-440.8666076660156
chr21	32421888	32423936	-460.8702697753906
chr21	32450560	32452608	-552.6190795898438
chr21	32462848	32464896	-788.6815185546875
chr21	32475136	32477184	-626.1065673828125
chr21	32493568	32495616	-775.0088500976562
chr21	32497664	32499712	-445.1136169433594
chr21	32501760	32503808	-551.8810424804688
chr21	32516096	32518144	-373.97149658203125
chr21	32518144	32520192	-306.48565673828125
chr21	32520192	32522240	-941.5076904296875
chr21	32524288	32526336	-396.46044921875
chr21	32550912	32552960	-344.34588623046875
chr21	32561152	32563200	-311.17596435546875
chr21	32563200	32565248	-357.12249755859375
chr21	32569344	32571392	-329.4975891113281
chr21	32595968	32598016	-342.0533447265625
chr15	58222592	58224640	-355.9399719238281
chr15	58226688	58228736	-783.4566040039062
chr15	58269696	58271744	-299.5385437011719
chr15	58331136	58333184	-389.4237365722656
chr15	58345472	58347520	-432.4725036621094
chr15	58378240	58380288	-299.15447998046875
chr15	58388480	58390528	-407.2089538574219
chr15	58394624	58396672	-547.0587158203125
chr15	58435584	58437632	-292.93609619140625
chr15	58439680	58441728	-324.1076354980469
chr15	58456064	58458112	-366.06231689453125
chr15	58468352	58470400	-471.70684814453125
chr15	58497024	58499072	-371.37445068359375
chr15	58527744	58529792	-297.5534362792969
chr14	36603904	36605952	-359.56103515625
chr14	36952064	36954112	-407.96575927734375
chr14	36970496	36972544	-322.4890441894531
chr14	36972544	36974592	-358.88800048828125
chr14	36980736	36982784	-440.55010986328125
chr14	36995072	36997120	-511.72222900390625
chr14	37033984	37036032	-357.08538818359375
chr14	37036032	37038080	-310.60491943359375
chr14	37056512	37058560	-405.72491455078125
chr14	37089280	37091328	-300.0392150878906
chr12	47837184	47839232	-835.8762817382812
chr12	47904768	47906816	-411.73223876953125
chr12	47962112	47964160	-623.2963256835938
chr12	48105472	48107520	-354.22320556640625
chr12	48156672	48158720	-390.5419921875
chr12	48197632	48199680	-458.73004150390625
chr2	69910528	69912576	-483.36737060546875
chr2	69933056	69935104	-482.0008239746094
chr2	69945344	69947392	-324.8876037597656
chr2	69971968	69974016	-434.351806640625
chr2	69996544	69998592	-294.57122802734375
chr2	70029312	70031360	-430.5655822753906
chr2	70070272	70072320	-359.1761169433594
chr2	70141952	70144000	-881.6571044921875
chr2	70189056	70191104	-338.79669189453125
chr2	70291456	70293504	-377.32073974609375
chr2	70293504	70295552	-362.22918701171875
chr2	70301696	70303744	-663.58837890625
chr2	70340608	70342656	-749.3342895507812
chr4	182476800	182478848	-812.2906494140625
chr3	42539008	42541056	-429.96002197265625
chr3	42547200	42549248	-343.1670227050781
chr3	42582016	42584064	-294.61822509765625
chr3	42600448	42602496	-375.6310119628906
chr3	42668032	42670080	-298.8680114746094
chr3	42682368	42684416	-319.6115417480469
chr3	42803200	42805248	-340.34979248046875
chr3	42829824	42831872	-310.4646301269531
chr2	68120576	68122624	-390.9964904785156
chr2	68440064	68442112	-762.8490600585938
chrX	34734080	34736128	-312.10906982421875
chrX	34777088	34779136	-315.7842102050781
chrX	34779136	34781184	-365.6807861328125
chrX	34846720	34848768	-319.1365966796875
chrX	34848768	34850816	-355.31988525390625
chrX	34865152	34867200	-338.9362487792969
chrX	34883584	34885632	-310.252685546875
chr3	43794432	43796480	-304.15625
chr3	44197888	44199936	-1054.2626953125
chr3	44234752	44236800	-547.7386474609375
chr15	71729152	71731200	-413.96075439453125
chr15	71780352	71782400	-851.5604248046875
chr15	71800832	71802880	-609.1429443359375
chr15	72155136	72157184	-587.109619140625
chr15	72173568	72175616	-354.10711669921875
chr15	72196096	72198144	-398.8747253417969
chr3	45656064	45658112	-515.8362426757812
chr3	45688832	45690880	-438.44598388671875
chr3	45760512	45762560	-1276.101318359375
chr3	45938688	45940736	-328.4696044921875
chr3	132352000	132354048	-621.3561401367188
chr3	132431872	132433920	-328.13336181640625
chr3	132444160	132446208	-366.3541564941406
chr3	132462592	132464640	-349.5775146484375
chr3	132569088	132571136	-342.610107421875
chr3	132640768	132642816	-691.3636474609375
chr3	132659200	132661248	-1077.203369140625
chr3	132720640	132722688	-425.9147033691406
chr3	132730880	132732928	-857.314453125
chr14	60088320	60090368	-346.9947814941406
chr14	60090368	60092416	-401.41925048828125
chr14	60164096	60166144	-544.58740234375
chr14	60182528	60184576	-485.4351501464844
chr14	60329984	60332032	-385.29412841796875
chr14	60348416	60350464	-575.443115234375
chr18	22812672	22814720	-537.990478515625
chr18	28012544	28014592	-357.2572937011719
chr3	170037248	170039296	-650.2584228515625
chr3	170053632	170055680	-799.0631103515625
chr3	170188800	170190848	-670.3326416015625
chr3	170414080	170416128	-594.8764038085938
chr1	151574528	151576576	-431.4571228027344
chr1	151584768	151586816	-303.1953125
chr1	151619584	151621632	-526.4781494140625
chr1	151638016	151640064	-355.92510986328125
chr1	151652352	151654400	-365.03387451171875
chr1	151678976	151681024	-390.240966796875
chr1	151681024	151683072	-325.98699951171875
chr1	151734272	151736320	-1045.741455078125
chr1	151762944	151764992	-392.1407165527344
chr1	151834624	151836672	-354.8135070800781
chr1	151836672	151838720	-623.8286743164062
chr1	152141824	152143872	-468.04510498046875
chr3	71006208	71008256	-376.0010070800781
chr14	60561408	60563456	-520.8560180664062
chr14	60624896	60626944	-1561.5677490234375
chr14	60805120	60807168	-295.97613525390625
chr18	26017792	26019840	-421.22149658203125
chr18	26306560	26308608	-506.57708740234375
chr18	26382336	26384384	-360.6114501953125
chr18	26535936	26537984	-325.56671142578125
chr18	26556416	26558464	-428.54962158203125
chr3	69670912	69672960	-623.7376708984375
chr3	69689344	69691392	-476.785400390625
chr3	69746688	69748736	-387.76348876953125
chr3	69771264	69773312	-307.8754577636719
chr2	67649536	67651584	-460.1385192871094
chr2	67733504	67735552	-315.5346984863281
chr2	67846144	67848192	-525.7320556640625
chr2	68751360	68753408	-776.9989013671875
chr2	68925440	68927488	-380.3022155761719
chr2	68941824	68943872	-533.2000732421875
chr2	69122048	69124096	-481.3033142089844
chr2	69138432	69140480	-542.5178833007812
chr2	69140480	69142528	-300.2662353515625
chr2	69163008	69165056	-382.70147705078125
chr2	69253120	69255168	-445.4314880371094
chr2	140863488	140865536	-382.1658935546875
chr16	4691968	4694016	-533.1072998046875
chr16	4732928	4734976	-776.7987060546875
chr16	4765696	4767744	-514.6171264648438
chr16	4802560	4804608	-439.8697204589844
chr16	4845568	4847616	-541.9632568359375
chr16	4882432	4884480	-577.4371948242188
chr2	172171264	172173312	-1118.626220703125
chr9	16132096	16134144	-584.2054443359375
chr9	16191488	16193536	-837.9119262695312
chr2	216297472	216299520	-306.6221618652344
chr2	216516608	216518656	-440.74755859375
chr2	216518656	216520704	-346.2048645019531
chr2	216666112	216668160	-438.2933654785156
chr2	216682496	216684544	-617.8499145507812
chr15	57182208	57184256	-328.44451904296875
chr15	57305088	57307136	-540.3682861328125
chr15	57526272	57528320	-613.5043334960938
chr15	57540608	57542656	-488.580322265625
chr15	57559040	57561088	-364.0248718261719
chr15	57561088	57563136	-901.2551879882812
chr15	57731072	57733120	-428.5162658691406
chr10	27998208	28000256	-315.484619140625
chr10	28035072	28037120	-318.0085144042969
chr10	28053504	28055552	-304.72833251953125
chr10	28381184	28383232	-633.4532470703125
chr10	28393472	28395520	-600.1754150390625
chr10	28430336	28432384	-390.1733093261719
chr10	28626944	28628992	-610.7760009765625
chr10	28663808	28665856	-532.9757080078125
chr8	113436672	113438720	-771.4434814453125
chr2	232013824	232015872	-302.8501281738281
chr2	232042496	232044544	-308.1750793457031
chr2	232521728	232523776	-374.96820068359375
chr2	232605696	232607744	-715.1866455078125
chr2	232609792	232611840	-576.7418212890625
chr15	70811648	70813696	-791.0156860351562
chr15	71010304	71012352	-500.8583984375
chr15	71114752	71116800	-332.66021728515625
chr21	29114368	29116416	-430.6246032714844
chr21	29128704	29130752	-565.302978515625
chr21	29145088	29147136	-543.5068359375
chr21	29155328	29157376	-307.2565612792969
chr21	29161472	29163520	-342.6009826660156
chr21	29184000	29186048	-393.2178039550781
chr21	29198336	29200384	-301.9743347167969
chr21	29200384	29202432	-332.3299255371094
chr21	29208576	29210624	-313.7115783691406
chr21	29220864	29222912	-342.3020935058594
chr21	29231104	29233152	-348.5118103027344
chr21	29237248	29239296	-380.8782043457031
chr21	29257728	29259776	-510.6305236816406
chr21	29347840	29349888	-422.941650390625
chr21	29360128	29362176	-479.324951171875
chr21	29372416	29374464	-1172.3284912109375
chr21	29474816	29476864	-564.8643188476562
chr14	65495040	65497088	-397.1856384277344
chr14	65599488	65601536	-474.0047302246094
chr14	65638400	65640448	-361.68109130859375
chr14	65656832	65658880	-680.6737060546875
chr14	65675264	65677312	-295.4280700683594
chr14	65695744	65697792	-412.78985595703125
chr14	65703936	65705984	-451.4786071777344
chr14	65824768	65826816	-484.110595703125
chr14	65832960	65835008	-362.0792236328125
chr14	61267968	61270016	-466.71356201171875
chr14	61284352	61286400	-443.3291931152344
chr14	61456384	61458432	-983.8155517578125
chr14	61460480	61462528	-650.7242431640625
chr14	61607936	61609984	-446.9645080566406
chr10	94357504	94359552	-302.56707763671875
chr10	94361600	94363648	-339.1927795410156
chr10	94380032	94382080	-644.4625244140625
chr10	94398464	94400512	-316.8003845214844
chr10	94410752	94412800	-593.9426879882812
chr10	94429184	94431232	-610.7122802734375
chr10	94543872	94545920	-536.783935546875
chr10	94646272	94648320	-349.9082336425781
chr15	33030144	33032192	-617.2223510742188
chr15	33067008	33069056	-507.653564453125
chr15	33097728	33099776	-318.7940673828125
chr15	33103872	33105920	-419.0458068847656
chr15	33126400	33128448	-299.2851257324219
chr15	33132544	33134592	-797.295654296875
chr15	33193984	33196032	-325.9234619140625
chr15	33232896	33234944	-464.8076171875
chr15	33292288	33294336	-517.4904174804688
chr15	33845248	33847296	-357.02972412109375
chr15	33851392	33853440	-504.48846435546875
chr15	33896448	33898496	-528.414306640625
chr15	33906688	33908736	-367.6614074707031
chr15	33910784	33912832	-497.4497985839844
chr15	33933312	33935360	-329.35699462890625
chr6	141326336	141328384	-517.6106567382812
chr6	141420544	141422592	-407.9822692871094
chr6	141451264	141453312	-449.81732177734375
chr6	141463552	141465600	-350.08233642578125
chr6	141481984	141484032	-336.0703430175781
chr6	141561856	141563904	-1078.4085693359375
chr6	142145536	142147584	-328.3794860839844
chr3	45817856	45819904	-306.1070861816406
chr3	45971456	45973504	-347.4978332519531
chr3	46077952	46080000	-1070.008056640625
chr3	167737344	167739392	-345.49725341796875
chr3	167940096	167942144	-436.0946350097656
chr3	168024064	168026112	-361.9610290527344
chr20	35268608	35270656	-828.0224609375
chr20	35446784	35448832	-728.583740234375
chr20	35463168	35465216	-507.872314453125
chr20	35790848	35792896	-326.1404113769531
chr20	35901440	35903488	-351.7406311035156
chr2	221401088	221403136	-405.34027099609375
chr2	221444096	221446144	-445.08038330078125
chr2	221460480	221462528	-497.1768493652344
chr2	221501440	221503488	-477.6498107910156
chr2	221517824	221519872	-349.0511779785156
chr2	222023680	222025728	-723.219970703125
chr2	222038016	222040064	-453.5015563964844
chr2	222056448	222058496	-743.2484741210938
chr2	222169088	222171136	-348.79266357421875
chr2	222208000	222210048	-346.71929931640625
chr10	29997056	29999104	-523.6735229492188
chr10	30001152	30003200	-304.1365661621094
chr10	30392320	30394368	-576.9507446289062
chr18	27604992	27607040	-732.7274169921875
chr18	27713536	27715584	-314.9679260253906
chr18	27721728	27723776	-345.1388854980469
chr1	193120256	193122304	-607.6234130859375
chr1	193142784	193144832	-386.3652648925781
chr1	193181696	193183744	-531.1776123046875
chr11	102266880	102268928	-310.3115234375
chr11	102287360	102289408	-463.600341796875
chr11	102494208	102496256	-927.6487426757812
chr1	59295744	59297792	-296.39776611328125
chr21	28336128	28338176	-1009.7239379882812
chr4	497664	499712	-1003.3932495117188
chr4	602112	604160	-311.1025695800781
chr4	673792	675840	-415.9042053222656
chr4	704512	706560	-326.40863037109375
chr4	741376	743424	-472.26055908203125
chr4	745472	747520	-427.21734619140625
chr4	778240	780288	-334.4354248046875
chr4	780288	782336	-335.7966003417969
chr4	827392	829440	-309.4060974121094
chr14	37593088	37595136	-595.1107788085938
chr14	37873664	37875712	-1526.780517578125
chr14	37902336	37904384	-405.53558349609375
chr14	37910528	37912576	-321.46441650390625
chr14	37984256	37986304	-538.2318115234375
chr21	39135232	39137280	-352.348876953125
chr21	39137280	39139328	-1653.3668212890625
chr21	39182336	39184384	-363.25714111328125
chr21	39387136	39389184	-383.2109680175781
chr21	39518208	39520256	-694.8544311523438
chr10	95692800	95694848	-387.0489196777344
chr2	146632704	146634752	-339.7023010253906
chr2	146661376	146663424	-322.46673583984375
chr15	69728256	69730304	-313.9090270996094
chr15	70098944	70100992	-311.3043518066406
chr15	70270976	70273024	-328.93017578125
chr15	70326272	70328320	-296.66717529296875
chr2	232851456	232853504	-339.0721740722656
chr10	96229376	96231424	-710.3458251953125
chr10	96333824	96335872	-628.1874389648438
chr10	96339968	96342016	-549.3359375
chr10	96374784	96376832	-1084.708740234375
chr10	96395264	96397312	-892.1939697265625
chr20	32325632	32327680	-295.2105407714844
chr20	32342016	32344064	-520.6202392578125
chr20	32354304	32356352	-320.7003479003906
chr20	32456704	32458752	-342.2185974121094
chr20	32483328	32485376	-462.31964111328125
chr20	32520192	32522240	-770.4823608398438
chr20	32651264	32653312	-553.93896484375
chr20	32673792	32675840	-395.2057189941406
chr20	32788480	32790528	-363.46697998046875
chr21	31604736	31606784	-604.4737548828125
chr21	31657984	31660032	-518.7611083984375
chr21	31733760	31735808	-294.18218994140625
chr21	31784960	31787008	-584.3692626953125
chr17	66603008	66605056	-364.3628845214844
chr17	67430400	67432448	-326.4313049316406
chr17	67489792	67491840	-319.38580322265625
chr18	58120192	58122240	-597.5614013671875
chr18	58134528	58136576	-552.5047607421875
chr18	58193920	58195968	-316.0029602050781
chr20	33652736	33654784	-300.0230712890625
chr20	33730560	33732608	-875.1950073242188
chr20	33792000	33794048	-480.8753356933594
chr20	33861632	33863680	-1023.7937622070312
chr10	30097408	30099456	-294.60247802734375
chr10	30533632	30535680	-296.4143371582031
chr10	30590976	30593024	-555.4841918945312
chr10	30638080	30640128	-311.0023193359375
chr10	30670848	30672896	-395.9140930175781
chr10	30687232	30689280	-606.6255493164062
chr2	174790656	174792704	-322.0035705566406
chr2	174796800	174798848	-371.30279541015625
chr2	174825472	174827520	-429.8135681152344
chr2	174835712	174837760	-407.20172119140625
chr2	174837760	174839808	-331.60418701171875
chr2	174845952	174848000	-318.94122314453125
chr2	174850048	174852096	-342.1844482421875
chr2	174872576	174874624	-440.44024658203125
chr2	174899200	174901248	-324.1314697265625
chr2	174901248	174903296	-541.0478515625
chr2	174929920	174931968	-362.60601806640625
chr2	174950400	174952448	-377.95068359375
chr2	175003648	175005696	-453.54119873046875
chr2	175036416	175038464	-349.6815490722656
chr2	175167488	175169536	-380.71539306640625
chr2	175179776	175181824	-411.51397705078125
chr2	175202304	175204352	-750.5863647460938
chr2	175251456	175253504	-718.5457763671875
chr2	175366144	175368192	-542.1989135742188
chr14	38721536	38723584	-867.0421142578125
chr14	38866944	38868992	-472.24273681640625
chr14	39321600	39323648	-443.5335998535156
chr3	152442880	152444928	-431.08648681640625
chr3	152465408	152467456	-527.1669311523438
chr3	152471552	152473600	-408.0699157714844
chr3	152473600	152475648	-438.13116455078125
chr12	43444224	43446272	-413.69622802734375
chr2	219529216	219531264	-1123.724853515625
chr2	219551744	219553792	-297.484130859375
chr2	219559936	219561984	-304.0185241699219
chr2	219641856	219643904	-442.7503356933594
chr2	219688960	219691008	-819.7579345703125
chr2	219725824	219727872	-331.25018310546875
chr2	219736064	219738112	-1038.6156005859375
chr4	2441216	2443264	-407.8244323730469
chr4	2762752	2764800	-703.8223266601562
chr17	64989184	64991232	-309.52301025390625
chr17	65026048	65028096	-293.3551025390625
chr17	65099776	65101824	-746.7459716796875
chr17	65136640	65138688	-868.2590942382812
chr17	65198080	65200128	-900.0911254882812
chr17	65218560	65220608	-456.3519592285156
chr17	65230848	65232896	-1335.276611328125
chr14	64303104	64305152	-1071.9180908203125
chr14	64509952	64512000	-544.267578125
chr19	44511232	44513280	-650.7928466796875
chr19	44570624	44572672	-449.0387268066406
chr19	44722176	44724224	-453.9786682128906
chr12	65853440	65855488	-304.28179931640625
chr12	65888256	65890304	-397.9617614746094
chr12	65902592	65904640	-322.2335510253906
chr12	65906688	65908736	-350.5959777832031
chr12	65927168	65929216	-370.1314392089844
chr12	65935360	65937408	-319.6639099121094
chr12	65941504	65943552	-362.89044189453125
chr12	65947648	65949696	-392.9677734375
chr12	65951744	65953792	-314.123779296875
chr12	65964032	65966080	-743.2077026367188
chr12	65996800	65998848	-304.33477783203125
chr12	65998848	66000896	-454.9131774902344
chr12	66011136	66013184	-326.82452392578125
chr12	66013184	66015232	-390.9204406738281
chr12	66168832	66170880	-627.7783813476562
chr12	66269184	66271232	-385.2666320800781
chr12	66277376	66279424	-317.6171569824219
chr11	105005056	105007104	-319.72998046875
chr11	105033728	105035776	-335.34906005859375
chr11	105046016	105048064	-404.4466552734375
chr11	105091072	105093120	-398.9144287109375
chr11	105109504	105111552	-370.14935302734375
chr11	105132032	105134080	-330.5121154785156
chr1	57423872	57425920	-322.7059020996094
chr18	57446400	57448448	-550.1644897460938
chr18	57556992	57559040	-789.9773559570312
chr18	57561088	57563136	-393.3121643066406
chr18	57620480	57622528	-642.1712646484375
chr18	57643008	57645056	-321.8603210449219
chr18	57659392	57661440	-314.6355895996094
chr18	57692160	57694208	-528.030517578125
chr18	57698304	57700352	-491.53704833984375
chr18	57710592	57712640	-460.6317443847656
chr18	57712640	57714688	-333.6644592285156
chr18	57729024	57731072	-424.01385498046875
chr18	57737216	57739264	-511.25714111328125
chr18	57739264	57741312	-315.8199462890625
chr18	57741312	57743360	-450.8135681152344
chr18	57767936	57769984	-440.0008239746094
chr18	57780224	57782272	-389.32427978515625
chr18	57788416	57790464	-383.54998779296875
chr18	57806848	57808896	-331.323974609375
chr18	57839616	57841664	-370.74884033203125
chr18	57845760	57847808	-294.24530029296875
chr3	169132032	169134080	-436.5531311035156
chr3	169146368	169148416	-430.179931640625
chr3	169148416	169150464	-428.1791076660156
chr2	147843072	147845120	-411.31011962890625
chr10	69087232	69089280	-310.14422607421875
chr10	69392384	69394432	-780.7568969726562
chr10	69412864	69414912	-293.6221008300781
chr10	69515264	69517312	-477.3604431152344
chr9	19382272	19384320	-406.29864501953125
chr9	19386368	19388416	-336.17633056640625
chr9	19404800	19406848	-364.00848388671875
chr9	19406848	19408896	-410.94293212890625
chr9	19924992	19927040	-667.2359008789062
chr9	20224000	20226048	-309.12298583984375
chr9	20297728	20299776	-307.3529968261719
chr13	110561280	110563328	-410.5303649902344
chr18	27598848	27600896	-790.6424560546875
chr18	27684864	27686912	-746.8955078125
chr18	27777024	27779072	-372.1442565917969
chr18	27840512	27842560	-410.30419921875
chr18	27842560	27844608	-322.65234375
chr18	27899904	27901952	-295.3724670410156
