chrom	start	end	protein_coding_Shap
chr3	95502336	95504384	88.44588470458984
chr13	81170432	81172480	108.22530364990234
chr11	64942080	64944128	85.97330474853516
chr11	65001472	65003520	98.06108093261719
chr11	65288192	65290240	86.44380950927734
chr11	65290240	65292288	122.4270248413086
chr11	65292288	65294336	129.19100952148438
chr11	65294336	65296384	86.633544921875
chr10	89231360	89233408	121.26606750488281
chr10	89233408	89235456	92.11225128173828
chr10	89274368	89276416	139.96885681152344
chr10	89300992	89303040	94.01577758789062
chr10	89346048	89348096	101.82997131347656
chr10	89352192	89354240	112.77439880371094
chr10	89354240	89356288	131.16574096679688
chr10	89464832	89466880	113.1138687133789
chr10	89466880	89468928	86.4808578491211
chr10	89520128	89522176	107.5394287109375
chr10	89526272	89528320	98.76744079589844
chr16	48629760	48631808	87.09864044189453
chr16	48791552	48793600	94.38278198242188
chr16	48875520	48877568	93.58273315429688
chr16	49084416	49086464	99.18789672851562
chr16	49156096	49158144	86.75624084472656
chr16	49432576	49434624	99.54625701904297
chr5	144240640	144242688	96.30662536621094
chr5	144386048	144388096	85.61881256103516
chr8	109875200	109877248	87.95314025878906
chr8	109907968	109910016	98.98590087890625
chr8	109916160	109918208	85.95197296142578
chr8	110274560	110276608	93.65312957763672
chr8	110288896	110290944	124.7826919555664
chr8	110309376	110311424	126.3803939819336
chr8	110473216	110475264	99.55531311035156
chr8	110510080	110512128	88.4525146484375
chr8	110565376	110567424	91.8512191772461
chr7	71176192	71178240	112.84465026855469
chr7	71419904	71421952	101.37080383300781
chr7	71507968	71510016	124.18660736083984
chr7	71532544	71534592	102.60941314697266
chr7	71587840	71589888	112.11466979980469
chr3	6019072	6021120	90.61536407470703
chr3	6047744	6049792	97.1093978881836
chr11	80242688	80244736	88.234619140625
chr11	80248832	80250880	89.58114624023438
chr11	80250880	80252928	100.65132141113281
chr11	80322560	80324608	87.12944030761719
chr11	80351232	80353280	94.33212280273438
chr11	80594944	80596992	101.79440307617188
chr11	80816128	80818176	90.80780029296875
chr11	80889856	80891904	91.72702026367188
chr1	90324992	90327040	89.36194610595703
chr1	90386432	90388480	114.44937896728516
chr7	134606848	134608896	100.15765380859375
chr14	96565248	96567296	99.60753631591797
chr14	96999424	97001472	119.0816650390625
chr14	97288192	97290240	91.754150390625
chr4	125663232	125665280	107.3116455078125
chr4	125700096	125702144	89.27275085449219
chr4	125734912	125736960	109.56459045410156
chr2	10727424	10729472	95.24961853027344
chr2	11083776	11085824	89.48011779785156
chrX	106823680	106825728	93.39521789550781
chr18	74498048	74500096	87.62760925292969
chr18	74516480	74518528	93.45933532714844
chr3	26720256	26722304	87.1281967163086
chr3	26923008	26925056	162.63650512695312
chr9	125341696	125343744	88.99667358398438
chr9	125345792	125347840	93.32715606689453
chr9	125411328	125413376	102.3098373413086
chr9	125472768	125474816	115.50062561035156
chr9	125485056	125487104	110.64485931396484
chr9	125487104	125489152	104.08585357666016
chr9	125511680	125513728	91.72567749023438
chr3	82540544	82542592	100.20196533203125
chr3	82851840	82853888	108.33219909667969
chr3	82853888	82855936	97.84850311279297
chr3	82855936	82857984	91.24311828613281
chr3	82878464	82880512	110.22459411621094
chr3	82935808	82937856	138.38186645507812
chr3	83120128	83122176	119.67219543457031
chr3	83163136	83165184	127.40928649902344
chr3	83218432	83220480	121.2525634765625
chr3	83226624	83228672	101.14110565185547
chr6	83595264	83597312	96.0551986694336
chr9	105449472	105451520	121.24129486083984
chr1	15663104	15665152	92.1192398071289
chr11	95789056	95791104	125.881591796875
chr20	23932928	23934976	91.41291046142578
chr20	24000512	24002560	135.0784149169922
chr3	102178816	102180864	91.63121032714844
chr3	102400000	102402048	87.06526947021484
chr10	63973376	63975424	86.53289794921875
chr4	115079168	115081216	98.5838394165039
chr4	115156992	115159040	100.44013977050781
chr4	115720192	115722240	112.2237548828125
chr4	115740672	115742720	93.60745239257812
chr2	80502784	80504832	98.29493713378906
chr2	80599040	80601088	125.67630767822266
chr9	98775040	98777088	107.73590087890625
chr7	135149568	135151616	89.84185791015625
chr7	135186432	135188480	87.19129943847656
chr7	135192576	135194624	116.53719329833984
chr7	135194624	135196672	108.35255432128906
chr7	135198720	135200768	131.5662078857422
chr7	135200768	135202816	99.23575592041016
chr7	135643136	135645184	97.59391021728516
chr7	135645184	135647232	137.4522247314453
chr2	58243072	58245120	100.86492919921875
chr10	52193280	52195328	90.22742462158203
chr10	52207616	52209664	116.42193603515625
chr10	52242432	52244480	100.50385284423828
chr10	52248576	52250624	112.67124938964844
chr10	52262912	52264960	91.0046157836914
chr10	52267008	52269056	110.44654846191406
chr4	64591872	64593920	90.77153778076172
chr4	64616448	64618496	142.74362182617188
chr4	64620544	64622592	164.4845733642578
chr4	64634880	64636928	177.96148681640625
chr4	64636928	64638976	92.25186920166016
chr4	64684032	64686080	122.36151123046875
chr4	64714752	64716800	159.31320190429688
chr4	64757760	64759808	105.49626159667969
chr4	64888832	64890880	100.33361053466797
chr12	81516544	81518592	87.93181610107422
chr17	42659840	42661888	118.83934020996094
chr17	42661888	42663936	134.36676025390625
chr17	42817536	42819584	90.26787567138672
chr5	14385152	14387200	131.86672973632812
chr5	14469120	14471168	91.75712585449219
chr5	14551040	14553088	105.69181823730469
chr5	14577664	14579712	121.0505142211914
chr5	14585856	14587904	122.0675277709961
chr5	14589952	14592000	124.42329406738281
chr5	14592000	14594048	124.82978820800781
chr5	14702592	14704640	150.39002990722656
chr5	14706688	14708736	190.0639190673828
chr5	14718976	14721024	133.02467346191406
chr1	89356288	89358336	108.1180419921875
chr10	129875968	129878016	137.45655822753906
chr10	130134016	130136064	89.84725952148438
chr10	130480128	130482176	98.13671875
chr10	130568192	130570240	96.8933334350586
chr10	130617344	130619392	96.38618469238281
chr5	157261824	157263872	113.71946716308594
chr11	111912960	111915008	89.99325561523438
chr11	111937536	111939584	117.98333740234375
chr11	111939584	111941632	98.9874038696289
chr11	111943680	111945728	109.05760192871094
chr11	112015360	112017408	132.49298095703125
chr11	112119808	112121856	103.73667907714844
chr11	112121856	112123904	143.2209014892578
chr11	112128000	112130048	99.61727142333984
chr11	112152576	112154624	104.048828125
chr11	112156672	112158720	117.22142028808594
chr11	112158720	112160768	186.77377319335938
chr11	112162816	112164864	85.62657928466797
chr11	112281600	112283648	85.66026306152344
chr1	201158656	201160704	104.84553527832031
chr1	201166848	201168896	107.14634704589844
chr1	201168896	201170944	112.64693450927734
chr1	201191424	201193472	94.23486328125
chr1	201201664	201203712	86.00270080566406
chr1	201263104	201265152	94.96441650390625
chr1	201265152	201267200	130.2845458984375
chr1	201297920	201299968	120.53592681884766
chr1	201302016	201304064	107.15803527832031
chr1	201308160	201310208	102.97798156738281
chrX	151031808	151033856	91.60406494140625
chrX	151394304	151396352	249.0928192138672
chrX	151396352	151398400	187.46075439453125
chrX	151398400	151400448	118.84934997558594
chrX	151402496	151404544	107.8724136352539
chrX	151697408	151699456	85.7254638671875
chr4	39118848	39120896	108.94612884521484
chr4	39233536	39235584	91.29446411132812
chr19	52860928	52862976	99.20841217041016
chr6	55263232	55265280	87.39352416992188
chr10	122648576	122650624	165.5493927001953
chrX	131751936	131753984	182.27047729492188
chrX	131776512	131778560	89.50140380859375
chrX	131778560	131780608	103.40626525878906
chr15	99805184	99807232	91.69036865234375
chr2	191860736	191862784	97.8011245727539
chr3	10432512	10434560	87.69254302978516
chr14	49577984	49580032	88.85870361328125
chr15	88987648	88989696	87.984375
chr15	89389056	89391104	85.37374114990234
chr15	89391104	89393152	95.43938446044922
chr7	45000704	45002752	90.24403381347656
chr1	11925504	11927552	128.51890563964844
chr7	84531200	84533248	90.55803680419922
chr7	84647936	84649984	102.84996032714844
chr1	115668992	115671040	102.22866821289062
chr1	115765248	115767296	94.4211196899414
chr1	116019200	116021248	98.78697204589844
chr3	107100160	107102208	109.78497314453125
chr3	107124736	107126784	138.34555053710938
chr3	107165696	107167744	120.37520599365234
chr3	107167744	107169792	181.63943481445312
chr3	107212800	107214848	125.76094818115234
chr3	107214848	107216896	127.91182708740234
chr3	107452416	107454464	148.7511749267578
chr4	103993344	103995392	94.38426208496094
chr10	57737216	57739264	91.01813507080078
chr2	149628928	149630976	89.808349609375
chr10	58198016	58200064	134.44894409179688
chr10	58238976	58241024	87.28251647949219
chr10	58437632	58439680	86.43684387207031
chr2	6557696	6559744	89.52442169189453
chr2	6684672	6686720	95.28629302978516
chr7	107122688	107124736	197.6493377685547
chr7	107132928	107134976	178.35569763183594
chr12	75313152	75315200	109.11346435546875
chr12	75454464	75456512	137.15756225585938
chr12	75458560	75460608	164.44239807128906
chr1	67987456	67989504	110.06083679199219
chr3	80396288	80398336	107.57414245605469
chr22	41725952	41728000	113.08290100097656
chr13	36829184	36831232	106.75617980957031
chr13	36880384	36882432	151.6644287109375
chr13	36890624	36892672	117.7335205078125
chr15	50685952	50688000	103.6449203491211
chr10	99334144	99336192	87.41719055175781
chr10	99336192	99338240	141.67019653320312
chr10	99338240	99340288	100.56935119628906
chr13	43268096	43270144	90.52328491210938
chr4	89053184	89055232	90.13567352294922
chr4	66021376	66023424	97.09354400634766
chrX	21522432	21524480	92.37474060058594
chrX	21532672	21534720	93.14900970458984
chr4	27654144	27656192	91.57832336425781
chr16	72472576	72474624	89.78010559082031
chr15	46360576	46362624	104.9176025390625
chr15	46366720	46368768	97.2760238647461
chr9	129759232	129761280	122.2048110961914
chr9	129761280	129763328	115.5352554321289
chr9	129763328	129765376	125.55641174316406
chr9	129765376	129767424	114.14994812011719
chr1	162490368	162492416	130.8609161376953
chr11	108007424	108009472	97.26164245605469
chr11	108009472	108011520	104.40933990478516
chr8	14262272	14264320	92.3761215209961
chr7	73879552	73881600	90.45600891113281
chr7	73895936	73897984	107.67799377441406
chr7	74203136	74205184	86.96813201904297
chr4	78526464	78528512	89.76873779296875
chr12	33323008	33325056	94.43899536132812
chr12	33529856	33531904	87.04299926757812
chr2	203896832	203898880	87.58650207519531
chr2	204032000	204034048	88.25846099853516
chr17	44185600	44187648	85.30364990234375
chr17	44681216	44683264	104.11466217041016
chr2	135225344	135227392	85.41024017333984
chr8	105801728	105803776	91.06813049316406
chr10	114302976	114305024	144.91859436035156
chr7	31297536	31299584	134.66326904296875
chr22	43896832	43898880	105.2236557006836
chr22	43898880	43900928	132.13265991210938
chr12	100667392	100669440	99.06558990478516
chr12	100741120	100743168	109.52107238769531
chr10	63817728	63819776	109.32756042480469
chr10	63819776	63821824	92.64363098144531
chr7	7688192	7690240	105.66910552978516
chr7	7692288	7694336	90.22156524658203
chr15	39718912	39720960	103.7313003540039
chr15	39739392	39741440	92.6897964477539
chr8	74690560	74692608	95.57350158691406
chr11	63305728	63307776	88.1433334350586
chr10	55263232	55265280	97.17729187011719
chr6	80019456	80021504	93.17584228515625
chr6	80027648	80029696	139.1368408203125
chr6	80175104	80177152	108.64599609375
chr7	137613312	137615360	104.78691101074219
chr5	32663552	32665600	89.92149353027344
chr15	42274816	42276864	114.9066390991211
chr10	110661632	110663680	102.02693176269531
chr10	110663680	110665728	96.03152465820312
chr10	110706688	110708736	124.00518798828125
chr6	45963264	45965312	102.45283508300781
chr5	56248320	56250368	104.58158111572266
chr5	56469504	56471552	86.42108154296875
chr2	23748608	23750656	137.1678924560547
chr3	145922048	145924096	88.28167724609375
chr1	36087808	36089856	108.60894775390625
chr1	36114432	36116480	112.43521881103516
chr8	129824768	129826816	95.79151916503906
chr8	129994752	129996800	158.5980224609375
chr8	129996800	129998848	141.43344116210938
chr8	130064384	130066432	114.06404876708984
chr8	130068480	130070528	122.77303314208984
chr8	130674688	130676736	97.19549560546875
chr2	19361792	19363840	195.55552673339844
chr9	71286784	71288832	90.03072357177734
chr9	35160064	35162112	97.55497741699219
chr9	35340288	35342336	106.83001708984375
chr9	35352576	35354624	91.68277740478516
chr9	35366912	35368960	94.31748962402344
chr12	121716736	121718784	156.60513305664062
chr12	121718784	121720832	188.80262756347656
chr4	169639936	169641984	98.1161117553711
chr4	169725952	169728000	86.87870788574219
chr4	169758720	169760768	101.20806121826172
chr9	105431040	105433088	121.14579010009766
chr9	105713664	105715712	114.93968200683594
chr9	105795584	105797632	89.13221740722656
chr9	105797632	105799680	94.01985168457031
chr9	105799680	105801728	94.44962310791016
chr9	105801728	105803776	103.55180358886719
chr9	105805824	105807872	95.74366760253906
chr9	105807872	105809920	87.73085021972656
chr8	40675328	40677376	96.8554916381836
chr14	99911680	99913728	88.45585632324219
chr14	99919872	99921920	85.33932495117188
chr14	100202496	100204544	88.57416534423828
chr5	51099648	51101696	88.46275329589844
chr12	70719488	70721536	104.17423248291016
chr9	36706304	36708352	88.73188781738281
chr16	66467840	66469888	96.84757995605469
chr16	66476032	66478080	86.52203369140625
chr16	66506752	66508800	87.07063293457031
chr16	66736128	66738176	116.98236083984375
chr16	66918400	66920448	97.19969177246094
chr2	18411520	18413568	117.04603576660156
chr2	18450432	18452480	93.6400146484375
chr1	201388032	201390080	86.21436309814453
chr1	9889792	9891840	139.92062377929688
chr1	9891840	9893888	138.97235107421875
chr1	9914368	9916416	150.74559020996094
chr1	9916416	9918464	100.51973724365234
chr13	36417536	36419584	92.03788757324219
chr13	36743168	36745216	89.59536743164062
chr13	36823040	36825088	91.56297302246094
chr22	30189568	30191616	97.58793640136719
chr22	30205952	30208000	92.79946899414062
chr22	30367744	30369792	86.86966705322266
chr12	53184512	53186560	86.71266174316406
chr12	53186560	53188608	150.15199279785156
chr12	53481472	53483520	95.28032684326172
chr12	53561344	53563392	88.55325317382812
chr12	53567488	53569536	121.76800537109375
chr1	86018048	86020096	108.18598937988281
chr3	118882304	118884352	138.13909912109375
chr10	102100992	102103040	111.78269958496094
chr7	32669696	32671744	89.23204040527344
chr2	42422272	42424320	108.73681640625
chr2	42565632	42567680	85.45774841308594
chr2	42674176	42676224	86.79644012451172
chr2	42799104	42801152	103.21431732177734
chr2	42835968	42838016	126.42100524902344
chr2	42838016	42840064	149.30197143554688
chr2	42848256	42850304	87.07138061523438
chr6	42213376	42215424	91.30579376220703
chr6	42225664	42227712	101.91105651855469
chr11	86333440	86335488	92.45735168457031
chr11	86364160	86366208	110.67073822021484
chr11	86517760	86519808	92.64918518066406
chr11	86870016	86872064	97.04923248291016
chr7	100016128	100018176	154.50331115722656
chr7	100020224	100022272	131.9718780517578
chr10	116439040	116441088	88.13313293457031
chr13	101144576	101146624	95.5368423461914
chr15	81188864	81190912	116.20223236083984
chr15	81190912	81192960	119.1865005493164
chr15	81307648	81309696	106.57075500488281
chr7	98832384	98834432	112.04368591308594
chr7	98998272	99000320	97.70365142822266
chr6	33777664	33779712	108.09283447265625
chr6	33779712	33781760	120.95613861083984
chr6	33839104	33841152	89.42704772949219
chr6	34134016	34136064	102.30769348144531
chr6	34228224	34230272	85.49803161621094
chr6	34414592	34416640	88.08151245117188
chr3	9211904	9213952	117.19111633300781
chrX	110669824	110671872	96.39904022216797
chr2	32552960	32555008	86.921875
chr3	64020480	64022528	107.8287124633789
chr2	63436800	63438848	127.65797424316406
chr2	63438848	63440896	100.05537414550781
chr1	61300736	61302784	114.18345642089844
chr1	61425664	61427712	123.43782043457031
chr5	110223360	110225408	100.78717041015625
chr5	110288896	110290944	115.45820617675781
chr5	110696448	110698496	114.25799560546875
chr3	112293888	112295936	92.23316955566406
chr4	99653632	99655680	90.29131317138672
chr5	115298304	115300352	92.43122863769531
chr21	26839040	26841088	85.39088439941406
chr21	27504640	27506688	142.2225799560547
chr2	154710016	154712064	99.35612487792969
chr16	57446400	57448448	106.6876220703125
chr8	47282176	47284224	112.5815658569336
chr1	230309888	230311936	212.8501739501953
chr9	120410112	120412160	112.25862121582031
chr9	120412160	120414208	97.95834350585938
chr11	98703360	98705408	131.34957885742188
chr12	22603776	22605824	98.62910461425781
chr1	9046016	9048064	86.09117889404297
chr1	239814656	239816704	106.44816589355469
chr1	239816704	239818752	100.37390899658203
chr1	5982208	5984256	140.74649047851562
chr1	6053888	6055936	131.14599609375
chr10	125147136	125149184	93.99828338623047
chr3	30742528	30744576	95.99156188964844
chr3	31094784	31096832	111.21943664550781
chr8	106543104	106545152	88.74626922607422
chr4	82741248	82743296	117.01075744628906
chr4	83357696	83359744	121.6884536743164
chr4	83361792	83363840	120.79569244384766
chr4	83386368	83388416	102.67555236816406
chr4	83388416	83390464	108.22322082519531
chr4	83417088	83419136	97.59461975097656
chr4	83419136	83421184	89.89315795898438
chr2	47796224	47798272	86.12364196777344
chr18	62201856	62203904	96.58763122558594
chr13	84523008	84525056	140.130126953125
chr4	41279488	41281536	86.27780151367188
chr4	41682944	41684992	129.76878356933594
chr1	159111168	159113216	90.73152923583984
chr8	22372352	22374400	94.55581665039062
chr8	22396928	22398976	91.45782470703125
chr6	131182592	131184640	96.66944885253906
chr6	131383296	131385344	87.04487609863281
chr6	131571712	131573760	88.67900848388672
chr6	131584000	131586048	95.87904357910156
chr14	75429888	75431936	90.40287017822266
chr14	75653120	75655168	122.8826675415039
chr14	75708416	75710464	96.81047821044922
chr4	85084160	85086208	98.07147216796875
chr4	85147648	85149696	97.78899383544922
chr4	85714944	85716992	96.2330093383789
chr4	85716992	85719040	99.41433715820312
chr4	85762048	85764096	92.86906433105469
chr9	2807808	2809856	138.01087951660156
chr2	162527232	162529280	96.27484893798828
chr14	34545664	34547712	86.70563507080078
chr2	53874688	53876736	95.17179107666016
chr2	54071296	54073344	85.33568572998047
chr1	51271680	51273728	85.2794418334961
chr1	51314688	51316736	86.02519226074219
chr9	130283520	130285568	94.76405334472656
chr8	139755520	139757568	126.74195861816406
chr8	139790336	139792384	111.29377746582031
chr6	109506560	109508608	134.5143585205078
chr6	109508608	109510656	85.41815185546875
chr4	99559424	99561472	132.1696014404297
chr13	99033088	99035136	104.08248138427734
chr13	37654528	37656576	136.4295196533203
chr13	37867520	37869568	143.00576782226562
chr22	40347648	40349696	98.14570617675781
chr22	41029632	41031680	102.13861083984375
chr22	41031680	41033728	98.66517639160156
chr3	107218944	107220992	136.11058044433594
chr15	48338944	48340992	119.15260314941406
chr15	48340992	48343040	105.63053894042969
chr8	129536000	129538048	110.8363037109375
chr8	130142208	130144256	103.63124084472656
chr1	63649792	63651840	173.49391174316406
chr1	63664128	63666176	96.1325454711914
chr1	64108544	64110592	103.0110855102539
chr1	64110592	64112640	92.70878601074219
chr20	41410560	41412608	120.43855285644531
chr7	126937088	126939136	171.0888214111328
chr7	127344640	127346688	133.85659790039062
chr7	127346688	127348736	93.30123901367188
chr5	138600448	138602496	137.71266174316406
chr5	138602496	138604544	85.64164733886719
chr5	138606592	138608640	127.36955261230469
chr5	138608640	138610688	85.56388854980469
chr5	138614784	138616832	87.62403869628906
chr5	138647552	138649600	96.83680725097656
chr5	139061248	139063296	90.10614013671875
chr6	135120896	135122944	98.04161071777344
chr8	36438016	36440064	153.6581573486328
chr8	36530176	36532224	147.9781036376953
chr2	56104960	56107008	132.6818389892578
chr2	56111104	56113152	115.862060546875
chr2	56121344	56123392	111.06221008300781
chr2	56131584	56133632	185.42555236816406
chr2	56156160	56158208	130.27767944335938
chr2	56166400	56168448	138.7443084716797
chr2	56170496	56172544	122.73527526855469
chr3	78592000	78594048	90.74980926513672
chr1	27645952	27648000	108.74068450927734
chr1	27650048	27652096	92.58715057373047
chr1	27688960	27691008	87.91637420654297
chr1	27691008	27693056	96.7237548828125
chr1	28327936	28329984	102.68846130371094
chr1	9658368	9660416	92.76111602783203
chr1	9852928	9854976	88.6622314453125
chr1	10014720	10016768	85.80271911621094
chr1	10057728	10059776	89.89790344238281
chr2	203792384	203794432	85.906005859375
chr2	203802624	203804672	86.516845703125
chr2	203804672	203806720	107.49134826660156
chr2	203806720	203808768	137.74447631835938
chr2	203808768	203810816	85.96070098876953
chr5	172410880	172412928	103.08834075927734
chr5	172412928	172414976	94.06221771240234
chr7	1609728	1611776	92.45426940917969
chr3	104497152	104499200	106.97271728515625
chr3	104513536	104515584	93.23941040039062
chr3	104556544	104558592	98.4872817993164
chr3	104581120	104583168	100.52277374267578
chr2	7036928	7038976	95.95610809326172
chr3	196954112	196956160	89.48725891113281
chr3	196993024	196995072	97.19982147216797
chr3	196997120	196999168	114.94266510009766
chr11	46915584	46917632	119.58306884765625
chr11	47497216	47499264	157.25286865234375
chr11	47511552	47513600	135.95693969726562
chr11	47517696	47519744	86.68608093261719
chr7	12320768	12322816	104.36856842041016
chr7	12402688	12404736	175.8563232421875
chr7	12404736	12406784	100.44651794433594
chr7	12445696	12447744	89.79649353027344
chr5	145774592	145776640	105.48197937011719
chr5	145776640	145778688	105.20272064208984
chr5	145844224	145846272	107.31822204589844
chr5	145846272	145848320	99.42216491699219
chr5	145854464	145856512	121.42899322509766
chr10	44300288	44302336	132.545166015625
chr10	44302336	44304384	108.3120346069336
chr10	44335104	44337152	100.46623992919922
chr10	44359680	44361728	125.96064758300781
chr10	44365824	44367872	234.02719116210938
chr10	44507136	44509184	95.44237518310547
chr10	44695552	44697600	96.18128967285156
chr4	150263808	150265856	97.09986877441406
chr4	150265856	150267904	107.50257873535156
chr4	150280192	150282240	157.652587890625
chr4	150282240	150284288	98.68815612792969
chr4	150284288	150286336	120.18128967285156
chr4	150366208	150368256	97.39088439941406
chr4	150865920	150867968	90.16127014160156
chr5	179912704	179914752	89.22068786621094
chr7	17725440	17727488	131.3256378173828
chr7	79616000	79618048	87.13028717041016
chr7	79837184	79839232	95.40584564208984
chr6	2867200	2869248	100.82019805908203
chr6	2979840	2981888	95.30195617675781
chr21	18251776	18253824	151.772216796875
chr15	74401792	74403840	113.3861312866211
chr15	74868736	74870784	90.03720092773438
chr15	74883072	74885120	86.95884704589844
chr4	141961216	141963264	87.71479034423828
chr4	142080000	142082048	87.8841781616211
chr4	142086144	142088192	104.75071716308594
chr4	142090240	142092288	94.9021224975586
chr4	142094336	142096384	93.66629028320312
chr4	142139392	142141440	93.99690246582031
chr9	125911040	125913088	86.87822723388672
chr8	25677824	25679872	121.84056091308594
chr1	246765568	246767616	154.7694091796875
chr1	246798336	246800384	99.2584228515625
chr1	246800384	246802432	109.12770080566406
chr13	75892736	75894784	92.65190887451172
chr13	75902976	75905024	95.38827514648438
chr18	64790528	64792576	93.90132141113281
chr13	85815296	85817344	90.82067108154297
chr13	85983232	85985280	94.55694580078125
chr2	195229696	195231744	98.29576110839844
chr2	114900992	114903040	121.9815902709961
chr13	76873728	76875776	92.93043518066406
chr13	76877824	76879872	110.19549560546875
chr13	76937216	76939264	105.1700439453125
chr13	76941312	76943360	95.86335754394531
chr13	76969984	76972032	106.4703140258789
chr13	76984320	76986368	112.29750061035156
chr3	111521792	111523840	88.9065170288086
chr3	111544320	111546368	92.55766296386719
chr7	118919168	118921216	101.96701049804688
chr7	118947840	118949888	125.6584701538086
chr7	118972416	118974464	127.25801086425781
chr7	119080960	119083008	91.96265411376953
chr13	92239872	92241920	92.60414123535156
chr13	92360704	92362752	88.14429473876953
chr13	92510208	92512256	90.39227294921875
chr18	46151680	46153728	122.39022064208984
chr18	46155776	46157824	88.04498291015625
chr18	46157824	46159872	107.74217224121094
chr18	46182400	46184448	95.0085220336914
chr18	46481408	46483456	85.35372924804688
chr16	83613696	83615744	106.19612121582031
chr16	83814400	83816448	92.80674743652344
chr18	9093120	9095168	87.07456970214844
chr18	9465856	9467904	87.60903930664062
chr18	64206848	64208896	125.9478759765625
chr18	64618496	64620544	109.85984802246094
chr18	64696320	64698368	94.81502532958984
chrX	21889024	21891072	86.86914825439453
chr13	99264512	99266560	88.25454711914062
chr13	99268608	99270656	94.33918762207031
chr13	99743744	99745792	91.20915222167969
chr3	146601984	146604032	101.26966094970703
chr3	146747392	146749440	91.58917236328125
chr3	146749440	146751488	86.36772155761719
chr5	24991744	24993792	100.08203125
chr5	25214976	25217024	86.99130249023438
chr5	25292800	25294848	92.29361724853516
chr5	25606144	25608192	90.89014434814453
chr5	25643008	25645056	115.5753402709961
chr5	25671680	25673728	91.5505142211914
chr20	57696256	57698304	104.34991455078125
chr20	57698304	57700352	92.9585189819336
chr2	26466304	26468352	85.5616683959961
chr2	26650624	26652672	98.39662170410156
chr2	26820608	26822656	109.42935943603516
chr4	171595776	171597824	169.34869384765625
chr4	171646976	171649024	127.9424819946289
chr4	172288000	172290048	86.65821075439453
chr12	73555968	73558016	106.1220932006836
chr6	52723712	52725760	95.70890045166016
chr6	53495808	53497856	85.62504577636719
chr3	5492736	5494784	125.70042419433594
chr3	5724160	5726208	93.40766906738281
chr3	5758976	5761024	89.0567398071289
chr3	5824512	5826560	109.74227142333984
chr3	6129664	6131712	102.82298278808594
chr3	6168576	6170624	85.9706802368164
chr3	6211584	6213632	113.33233642578125
chr5	131112960	131115008	98.06240844726562
chr4	95696896	95698944	131.53302001953125
chr4	95787008	95789056	161.6957244873047
chr4	95983616	95985664	98.81526184082031
chr8	105523200	105525248	86.542724609375
chr8	105574400	105576448	86.71607971191406
chr10	107819008	107821056	103.11824798583984
chr10	107988992	107991040	127.04359436035156
chr10	108042240	108044288	90.76376342773438
chr13	87961600	87963648	101.35662841796875
chr13	87973888	87975936	96.66986083984375
chr13	87990272	87992320	161.03451538085938
chr13	88025088	88027136	143.2211456298828
chr13	88123392	88125440	126.27900695800781
chr1	37277696	37279744	88.58576965332031
chrX	40538112	40540160	95.29573059082031
chrX	40544256	40546304	102.1081771850586
chr11	40902656	40904704	98.89281463623047
chr11	41310208	41312256	100.23478698730469
chr11	41539584	41541632	116.5051498413086
chr11	41588736	41590784	88.10832214355469
chr11	41609216	41611264	86.1047592163086
chr2	198148096	198150144	126.2850570678711
chr2	198164480	198166528	91.45452880859375
chr2	198221824	198223872	87.81968688964844
chr2	198242304	198244352	104.20158386230469
chr2	198414336	198416384	90.87357330322266
chr2	198483968	198486016	90.0736312866211
chr2	198559744	198561792	86.09093475341797
chr2	198596608	198598656	91.40930938720703
chr2	198838272	198840320	121.17314147949219
chr2	198879232	198881280	88.14238739013672
chr2	198991872	198993920	88.67474365234375
chr5	140242944	140244992	106.94999694824219
chr5	141084672	141086720	115.99642181396484
chr14	80134144	80136192	86.25304412841797
chr6	161810432	161812480	109.11859130859375
chr1	40380416	40382464	156.36383056640625
chr1	40382464	40384512	204.74537658691406
chr1	40384512	40386560	163.0766143798828
chr3	99801088	99803136	85.51042175292969
chr3	99811328	99813376	103.9189682006836
chr3	99837952	99840000	87.03257751464844
chr3	99850240	99852288	89.4991683959961
chr3	99858432	99860480	113.95103454589844
chr3	100104192	100106240	88.96095275878906
chr3	100159488	100161536	91.44187927246094
chrX	73570304	73572352	101.42762756347656
chrX	73576448	73578496	108.87003326416016
chrX	73580544	73582592	118.92152404785156
chrX	73713664	73715712	96.41172790527344
chrX	73887744	73889792	87.65850067138672
chr8	63463424	63465472	87.62838745117188
chr8	63467520	63469568	121.8739242553711
chr8	63782912	63784960	88.83161163330078
chr8	64049152	64051200	92.36982727050781
chr13	43096064	43098112	86.85575866699219
chr11	20353024	20355072	85.32618713378906
chr11	20367360	20369408	104.18229675292969
chr10	3627008	3629056	87.37811279296875
chr10	3739648	3741696	105.7456283569336
chr10	3743744	3745792	105.60782623291016
chr10	3764224	3766272	102.89784240722656
chr2	121362432	121364480	86.94953918457031
chr2	121528320	121530368	96.85187530517578
chr5	141318144	141320192	120.45576477050781
chr5	141320192	141322240	141.66952514648438
chr5	141324288	141326336	109.6548843383789
chr5	141940736	141942784	187.7315216064453
chr5	142010368	142012416	108.68693542480469
chr5	142141440	142143488	85.91194915771484
chr11	27709440	27711488	123.01336669921875
chr11	28170240	28172288	97.37600708007812
chr11	28172288	28174336	123.11543273925781
chr11	28184576	28186624	96.92845916748047
chr11	28186624	28188672	119.94502258300781
chr20	4605952	4608000	109.02642822265625
chr20	5216256	5218304	103.6176986694336
chr20	5447680	5449728	161.65216064453125
