chrom	start	end	protein_coding_Shap
chrX	144910336	144912384	-137.99636840820312
chrX	144918528	144920576	-203.0578155517578
chrX	144920576	144922624	-173.87124633789062
chrX	144922624	144924672	-190.7576904296875
chrX	144924672	144926720	-129.44235229492188
chrX	144926720	144928768	-169.92686462402344
chrX	144928768	144930816	-159.5962677001953
chrX	144930816	144932864	-156.1454620361328
chrX	144932864	144934912	-153.57518005371094
chrX	144941056	144943104	-165.89840698242188
chrX	144945152	144947200	-227.65841674804688
chrX	144947200	144949248	-280.70111083984375
chrX	144955392	144957440	-162.735595703125
chrX	144965632	144967680	-177.41004943847656
chrX	144967680	144969728	-182.24237060546875
chrX	144969728	144971776	-178.38095092773438
chrX	144973824	144975872	-191.7493133544922
chrX	144975872	144977920	-244.22354125976562
chrX	144979968	144982016	-198.16514587402344
chrX	144982016	144984064	-218.1379852294922
chrX	144986112	144988160	-163.6435089111328
chrX	144988160	144990208	-223.15304565429688
chrX	144990208	144992256	-233.079345703125
chrX	144992256	144994304	-190.99838256835938
chrX	144994304	144996352	-148.7425079345703
chrX	144998400	145000448	-246.558349609375
chrX	145000448	145002496	-149.89173889160156
chrX	145004544	145006592	-187.7584686279297
chrX	145006592	145008640	-143.15182495117188
chrX	145010688	145012736	-177.41265869140625
chrX	145012736	145014784	-271.96270751953125
chrX	145014784	145016832	-189.43991088867188
chrX	145016832	145018880	-196.25662231445312
chrX	145020928	145022976	-179.9977264404297
chrX	145022976	145025024	-206.97329711914062
chrX	145035264	145037312	-212.11087036132812
chrX	145037312	145039360	-166.34788513183594
chrX	145043456	145045504	-178.1287078857422
chrX	145045504	145047552	-265.43353271484375
chrX	145047552	145049600	-191.3694610595703
chrX	145051648	145053696	-172.4885711669922
chrX	145053696	145055744	-190.63125610351562
chrX	145055744	145057792	-192.5618438720703
chrX	145057792	145059840	-152.34048461914062
chrX	145061888	145063936	-141.48106384277344
chrX	145065984	145068032	-178.47203063964844
chrX	145070080	145072128	-197.3834686279297
chrX	145074176	145076224	-251.8203582763672
chrX	145080320	145082368	-145.08148193359375
chrX	145082368	145084416	-207.8885498046875
chrX	145084416	145086464	-141.33840942382812
chrX	145086464	145088512	-181.42919921875
chrX	145088512	145090560	-145.70643615722656
chrX	145094656	145096704	-146.9416961669922
chrX	145096704	145098752	-132.19729614257812
chrX	145098752	145100800	-265.86993408203125
chrX	145100800	145102848	-196.6727752685547
chrX	145108992	145111040	-153.0618438720703
chrX	145119232	145121280	-141.44448852539062
chrX	145123328	145125376	-158.0714874267578
chrX	145125376	145127424	-172.4069061279297
chrX	145131520	145133568	-227.7735595703125
chrX	145133568	145135616	-140.08758544921875
chrX	145135616	145137664	-258.0968322753906
chrX	145141760	145143808	-255.6566925048828
chrX	145145856	145147904	-172.15078735351562
chrX	145147904	145149952	-164.719970703125
chrX	145156096	145158144	-149.77809143066406
chrX	145160192	145162240	-226.58798217773438
chrX	145162240	145164288	-139.39276123046875
chrX	145164288	145166336	-176.07455444335938
chrX	145166336	145168384	-208.2973175048828
chrX	145168384	145170432	-176.26895141601562
chrX	145170432	145172480	-161.46954345703125
chrX	145172480	145174528	-135.17237854003906
chrX	145174528	145176576	-218.4014434814453
chrX	145178624	145180672	-169.91323852539062
chrX	145180672	145182720	-142.0248565673828
chrX	145188864	145190912	-288.38409423828125
chrX	145190912	145192960	-284.21923828125
chrX	145192960	145195008	-181.47850036621094
chrX	145195008	145197056	-194.99990844726562
chrX	145197056	145199104	-274.10546875
chrX	145199104	145201152	-200.72689819335938
chrX	145203200	145205248	-152.5157470703125
chrX	145211392	145213440	-140.35250854492188
chrX	145213440	145215488	-163.66851806640625
chrX	145219584	145221632	-220.27420043945312
chrX	145221632	145223680	-163.05833435058594
chrX	145229824	145231872	-135.45877075195312
chrX	145231872	145233920	-198.99072265625
chrX	145233920	145235968	-208.3115692138672
chrX	145235968	145238016	-130.29513549804688
chrX	145240064	145242112	-247.05508422851562
chrX	145248256	145250304	-156.17367553710938
chrX	145250304	145252352	-129.66897583007812
chrX	145254400	145256448	-253.72421264648438
chrX	145256448	145258496	-134.96237182617188
chrX	145258496	145260544	-213.6612548828125
chrX	145264640	145266688	-157.2693634033203
chrX	145272832	145274880	-195.1851043701172
chrX	145283072	145285120	-201.4647216796875
chrX	145293312	145295360	-148.57713317871094
chrX	145301504	145303552	-164.63278198242188
chrX	145309696	145311744	-203.100830078125
chrX	145311744	145313792	-152.60223388671875
chrX	145313792	145315840	-242.1233367919922
chrX	145317888	145319936	-178.22445678710938
chrX	145319936	145321984	-131.21749877929688
chrX	145326080	145328128	-138.6351318359375
chrX	145346560	145348608	-161.62303161621094
chrX	145348608	145350656	-139.32601928710938
chrX	145350656	145352704	-169.00367736816406
chrX	145379328	145381376	-166.37924194335938
chrX	145414144	145416192	-130.7574462890625
chrX	145426432	145428480	-127.45169830322266
chrX	145428480	145430528	-141.56927490234375
chrX	145432576	145434624	-161.7437286376953
chrX	145436672	145438720	-154.96652221679688
chrX	145442816	145444864	-146.86578369140625
chrX	145444864	145446912	-157.32460021972656
chrX	145483776	145485824	-192.8841094970703
chrX	145491968	145494016	-144.5382080078125
chrX	145506304	145508352	-126.83918762207031
chrX	145508352	145510400	-133.64645385742188
chrX	145561600	145563648	-142.74783325195312
chr15	90265600	90267648	-177.40704345703125
chr11	82350080	82352128	-147.13577270507812
chr11	82352128	82354176	-134.44473266601562
chr11	82360320	82362368	-133.1105499267578
chr11	82573312	82575360	-172.1560516357422
chr11	82581504	82583552	-168.76681518554688
chr11	82593792	82595840	-153.78781127929688
chr11	83032064	83034112	-141.1572723388672
chr11	83034112	83036160	-128.93463134765625
chr11	83044352	83046400	-124.94071197509766
chr11	83050496	83052544	-176.19029235839844
chr2	25851904	25853952	-207.95767211914062
chr2	25878528	25880576	-191.70179748535156
chr11	30959616	30961664	-144.2191619873047
chr2	85014528	85016576	-130.42161560058594
chrX	74713088	74715136	-185.88992309570312
chrX	74805248	74807296	-136.7007598876953
chrX	74866688	74868736	-179.96041870117188
chrX	74885120	74887168	-155.47979736328125
chrX	74907648	74909696	-140.64918518066406
chrX	74926080	74928128	-134.65481567382812
chrX	74983424	74985472	-162.6497039794922
chrX	13686784	13688832	-128.9953155517578
chrX	14174208	14176256	-127.25761413574219
chr2	43595776	43597824	-322.4107971191406
chr8	20377600	20379648	-153.40757751464844
chr14	71393280	71395328	-133.40475463867188
chr14	71403520	71405568	-130.9315185546875
chr14	71448576	71450624	-165.2520294189453
chr14	71467008	71469056	-144.98519897460938
chr14	71473152	71475200	-146.06216430664062
chr14	71491584	71493632	-138.44534301757812
chr14	71589888	71591936	-131.0443572998047
chr14	71593984	71596032	-147.40933227539062
chr12	56301568	56303616	-196.30111694335938
chr12	56315904	56317952	-127.24185943603516
chr2	181741568	181743616	-153.505859375
chr1	236005376	236007424	-133.85694885253906
chr1	236017664	236019712	-143.32569885253906
chr1	236052480	236054528	-130.27735900878906
chr1	236064768	236066816	-131.31227111816406
chr1	236066816	236068864	-142.68417358398438
chr13	113205248	113207296	-135.66671752929688
chr3	145471488	145473536	-172.00196838378906
chr3	146063360	146065408	-140.65574645996094
chr3	146159616	146161664	-142.63536071777344
chr7	118392832	118394880	-153.6084747314453
chr11	13381632	13383680	-150.76998901367188
chr11	13385728	13387776	-128.3235321044922
chr5	19195904	19197952	-142.1036376953125
chr15	99100672	99102720	-182.2769317626953
chrX	44212224	44214272	-148.7989044189453
chrX	44218368	44220416	-131.5052490234375
chrX	44240896	44242944	-344.1044616699219
chrX	44351488	44353536	-143.8280029296875
chrX	44457984	44460032	-133.43603515625
chr3	101195776	101197824	-133.17495727539062
chr10	106424320	106426368	-178.40960693359375
chr10	106426368	106428416	-158.15957641601562
chr10	106428416	106430464	-179.2783660888672
chr10	106475520	106477568	-151.5867919921875
chr1	153550848	153552896	-125.85877990722656
chr1	153552896	153554944	-132.01585388183594
chr8	58605568	58607616	-127.91523742675781
chr5	114632704	114634752	-138.63888549804688
chr5	114681856	114683904	-126.12635803222656
chr3	24494080	24496128	-198.5048370361328
chr16	67479552	67481600	-257.1815490722656
chr9	105762816	105764864	-143.74876403808594
chr9	105768960	105771008	-149.63441467285156
chr9	105795584	105797632	-144.48162841796875
chr9	105801728	105803776	-130.97288513183594
chr9	105959424	105961472	-168.50857543945312
chr5	147539968	147542016	-129.32797241210938
chrX	26388480	26390528	-126.66475677490234
chrX	26462208	26464256	-143.84915161132812
chrX	26552320	26554368	-149.93161010742188
chrX	26728448	26730496	-128.79901123046875
chrX	26791936	26793984	-146.75216674804688
chrX	26812416	26814464	-129.38124084472656
chrX	26886144	26888192	-145.76516723632812
chrX	26892288	26894336	-151.89060974121094
chrX	26904576	26906624	-124.904296875
chrX	26920960	26923008	-145.41470336914062
chrX	26935296	26937344	-156.10696411132812
chrX	27187200	27189248	-126.9246597290039
chr5	32172032	32174080	-134.12411499023438
chr5	32231424	32233472	-133.7322540283203
chr10	12068864	12070912	-126.29927825927734
chr10	12126208	12128256	-134.01092529296875
chr10	12130304	12132352	-195.18112182617188
chr10	12193792	12195840	-214.9539794921875
chr10	12195840	12197888	-359.04290771484375
chr10	12197888	12199936	-198.85781860351562
chr2	55222272	55224320	-157.64968872070312
chr2	55269376	55271424	-182.4198455810547
chrX	38465536	38467584	-157.88278198242188
chrX	38481920	38483968	-140.92633056640625
chrX	38500352	38502400	-134.02862548828125
chrX	38516736	38518784	-130.57162475585938
chrX	38572032	38574080	-142.3737335205078
chrX	38574080	38576128	-143.80438232421875
chr14	95823872	95825920	-154.14675903320312
chr12	54298624	54300672	-173.26808166503906
chr12	54300672	54302720	-136.23416137695312
chr12	54306816	54308864	-151.78671264648438
chr12	54327296	54329344	-159.19630432128906
chr12	54341632	54343680	-125.4604263305664
chr12	54462464	54464512	-147.17605590820312
chrX	70762496	70764544	-157.760986328125
chr21	20529152	20531200	-142.29141235351562
chr15	97388544	97390592	-142.39004516601562
chr15	98021376	98023424	-132.24417114257812
chrX	106616832	106618880	-129.8582305908203
chr15	48384000	48386048	-139.50650024414062
chr15	48427008	48429056	-133.0106658935547
chr15	48437248	48439296	-162.0138702392578
chr15	48439296	48441344	-133.39569091796875
chr15	48443392	48445440	-126.9319839477539
chr15	48447488	48449536	-162.15000915527344
chr15	48457728	48459776	-135.82510375976562
chr15	48535552	48537600	-155.41769409179688
chr12	12736512	12738560	-185.96051025390625
chr4	76994560	76996608	-162.06619262695312
chr4	60100608	60102656	-129.16720581054688
chr14	30904320	30906368	-136.46388244628906
chr14	30994432	30996480	-138.46408081054688
chr10	114868224	114870272	-149.34841918945312
chr10	114870272	114872320	-128.1922149658203
chr10	114937856	114939904	-125.14851379394531
chr16	48762880	48764928	-141.33676147460938
chr16	48783360	48785408	-134.98353576660156
chr16	48785408	48787456	-149.60423278808594
chr3	149813248	149815296	-234.49502563476562
chrX	142655488	142657536	-157.0643768310547
chrX	142665728	142667776	-130.4625701904297
chrX	142714880	142716928	-125.53009033203125
chrX	142723072	142725120	-158.40711975097656
chrX	142725120	142727168	-137.23826599121094
chrX	142729216	142731264	-159.23611450195312
chrX	142784512	142786560	-136.6792755126953
chrX	142788608	142790656	-164.64688110351562
chrX	142798848	142800896	-126.34989166259766
chrX	142807040	142809088	-133.22653198242188
chrX	142837760	142839808	-131.8933563232422
chrX	143015936	143017984	-127.76273345947266
chrX	143060992	143063040	-146.48544311523438
chrX	143071232	143073280	-129.6514129638672
chrX	143077376	143079424	-169.33694458007812
chrX	143079424	143081472	-146.82064819335938
chrX	143085568	143087616	-153.79661560058594
chrX	143097856	143099904	-131.8618927001953
chrX	143118336	143120384	-143.8251495361328
chrX	143126528	143128576	-159.9932861328125
chrX	143171584	143173632	-127.74098205566406
chrX	143179776	143181824	-142.94320678710938
chrX	143187968	143190016	-145.88613891601562
chrX	143196160	143198208	-140.96194458007812
chrX	143204352	143206400	-128.4332275390625
chrX	143208448	143210496	-162.41224670410156
chrX	143210496	143212544	-144.04855346679688
chrX	143214592	143216640	-187.72955322265625
chrX	143216640	143218688	-134.0615997314453
chrX	143220736	143222784	-150.0181884765625
chrX	143226880	143228928	-131.1036376953125
chrX	143228928	143230976	-126.40559387207031
chrX	143233024	143235072	-131.9720001220703
chrX	143255552	143257600	-174.29209899902344
chrX	143292416	143294464	-148.60366821289062
chrX	143355904	143357952	-160.4944305419922
chrX	143364096	143366144	-127.44610595703125
chr1	19206144	19208192	-132.39273071289062
chr1	19208192	19210240	-249.2526092529297
chr1	19210240	19212288	-211.6047821044922
chrX	104517632	104519680	-157.2931365966797
chrX	104562688	104564736	-186.02200317382812
chrX	104566784	104568832	-185.61795043945312
chrX	104570880	104572928	-153.3105926513672
chrX	104581120	104583168	-210.94302368164062
chrX	104587264	104589312	-160.0678253173828
chrX	104589312	104591360	-198.1582794189453
chrX	104607744	104609792	-138.18055725097656
chrX	104624128	104626176	-232.20712280273438
chrX	104626176	104628224	-358.280517578125
chrX	104642560	104644608	-151.45411682128906
chrX	104644608	104646656	-224.5164337158203
chrX	104654848	104656896	-207.9181365966797
chrX	104656896	104658944	-226.35995483398438
chrX	104658944	104660992	-149.48312377929688
chrX	104663040	104665088	-151.49826049804688
chrX	104687616	104689664	-247.2922821044922
chrX	104693760	104695808	-147.8588409423828
chrX	104706048	104708096	-173.5702667236328
chrX	104710144	104712192	-157.67959594726562
chrX	104712192	104714240	-171.04244995117188
chrX	104714240	104716288	-151.58384704589844
chrX	104742912	104744960	-202.39852905273438
chrX	104747008	104749056	-150.17010498046875
chrX	104767488	104769536	-127.50590515136719
chrX	104775680	104777728	-143.56344604492188
chrX	104792064	104794112	-129.59176635742188
chrX	104927232	104929280	-162.4197235107422
chrX	104970240	104972288	-126.8455581665039
chrX	104974336	104976384	-133.00697326660156
chrX	105007104	105009152	-127.66184997558594
chrX	105052160	105054208	-147.50375366210938
chrX	105058304	105060352	-151.9995880126953
chrX	105064448	105066496	-169.68748474121094
chrX	105111552	105113600	-127.2630844116211
chrX	98924544	98926592	-125.2333755493164
chrX	98936832	98938880	-135.92506408691406
chrX	98965504	98967552	-125.75762939453125
chrX	98975744	98977792	-177.29623413085938
chrX	98983936	98985984	-175.82911682128906
chrX	98994176	98996224	-153.56561279296875
chrX	99008512	99010560	-153.06602478027344
chrX	99010560	99012608	-162.70095825195312
chrX	99018752	99020800	-149.14599609375
chrX	99020800	99022848	-163.55616760253906
chrX	99022848	99024896	-146.6838836669922
chrX	99026944	99028992	-204.35787963867188
chrX	99033088	99035136	-140.77743530273438
chrX	99039232	99041280	-177.0306396484375
chrX	99051520	99053568	-162.0406951904297
chrX	99053568	99055616	-146.44052124023438
chrX	99059712	99061760	-141.15538024902344
chrX	99063808	99065856	-155.7767791748047
chrX	99076096	99078144	-136.0401153564453
chrX	99078144	99080192	-196.9652099609375
chrX	99080192	99082240	-142.5499725341797
chrX	99084288	99086336	-221.82192993164062
chrX	99090432	99092480	-158.34066772460938
chrX	99100672	99102720	-170.22891235351562
chrX	99102720	99104768	-222.99276733398438
chrX	99104768	99106816	-127.45204162597656
chrX	99108864	99110912	-129.76779174804688
chrX	99123200	99125248	-175.5056610107422
chrX	99127296	99129344	-148.85079956054688
chrX	99131392	99133440	-179.24598693847656
chrX	99139584	99141632	-134.3595733642578
chrX	99151872	99153920	-155.54795837402344
chrX	99176448	99178496	-193.91104125976562
chrX	99198976	99201024	-128.36697387695312
chrX	99217408	99219456	-143.66836547851562
chr10	4812800	4814848	-223.9659423828125
chr8	69617664	69619712	-128.6224822998047
chr8	69619712	69621760	-142.2861328125
chr8	69660672	69662720	-138.24838256835938
chr2	121733120	121735168	-131.71630859375
chr19	32403456	32405504	-130.26071166992188
chr1	30932992	30935040	-140.91212463378906
chr4	52981760	52983808	-139.36688232421875
chr4	53014528	53016576	-160.52296447753906
chr3	141301760	141303808	-139.87872314453125
chr12	61034496	61036544	-130.4022979736328
chr11	119119872	119121920	-135.05575561523438
chr7	137736192	137738240	-129.2950897216797
chr7	137998336	138000384	-204.07347106933594
chr7	138002432	138004480	-140.84548950195312
chr7	138006528	138008576	-163.41091918945312
chr3	157294592	157296640	-153.06851196289062
chr3	157495296	157497344	-185.44325256347656
chr5	50323456	50325504	-205.52645874023438
chr8	97595392	97597440	-127.13813781738281
chr1	45500416	45502464	-136.3502655029297
chr13	72812544	72814592	-127.845458984375
chrX	108965888	108967936	-152.1083526611328
chrX	108978176	108980224	-159.53121948242188
chrX	108990464	108992512	-144.9710693359375
chrX	109062144	109064192	-143.7300567626953
chrX	109064192	109066240	-152.43968200683594
chrX	109080576	109082624	-126.5747299194336
chrX	109101056	109103104	-195.40760803222656
chrX	109119488	109121536	-185.21841430664062
chrX	109123584	109125632	-142.92359924316406
chrX	109156352	109158400	-131.81060791015625
chrX	109201408	109203456	-133.9342803955078
chrX	109250560	109252608	-143.53741455078125
chrX	109328384	109330432	-144.87364196777344
chrX	109338624	109340672	-139.50448608398438
chrX	109342720	109344768	-129.65499877929688
chrX	109369344	109371392	-188.6975860595703
chrX	109377536	109379584	-127.23954772949219
chrX	109391872	109393920	-127.1154556274414
chrX	94822400	94824448	-134.11988830566406
chrX	94830592	94832640	-162.693359375
chrX	94834688	94836736	-138.1987762451172
chrX	94859264	94861312	-172.53318786621094
chrX	94861312	94863360	-178.00765991210938
chrX	94869504	94871552	-165.9054718017578
chrX	94873600	94875648	-142.75326538085938
chrX	94875648	94877696	-244.30026245117188
chrX	94877696	94879744	-149.5522003173828
chrX	94894080	94896128	-173.7593231201172
chrX	94928896	94930944	-154.50076293945312
chrX	94955520	94957568	-124.911865234375
chrX	95184896	95186944	-130.43923950195312
chrX	95221760	95223808	-128.68182373046875
chrX	95232000	95234048	-146.01773071289062
chrX	95250432	95252480	-161.32725524902344
chrX	95285248	95287296	-157.10513305664062
chrX	95291392	95293440	-159.75753784179688
chrX	95324160	95326208	-138.4745635986328
chrX	95365120	95367168	-165.5891876220703
chrX	95371264	95373312	-127.88661193847656
chrX	95397888	95399936	-155.47796630859375
chrX	95408128	95410176	-198.28305053710938
chrX	95410176	95412224	-127.0670394897461
chrX	95424512	95426560	-141.13038635253906
chrX	95426560	95428608	-133.3094940185547
chrX	95430656	95432704	-132.08981323242188
chrX	95432704	95434752	-151.14695739746094
chrX	95455232	95457280	-144.0857391357422
chrX	95457280	95459328	-134.778076171875
chrX	95461376	95463424	-144.65472412109375
chrX	95475712	95477760	-126.10614013671875
chr4	61030400	61032448	-145.36495971679688
chr1	37498880	37500928	-140.37696838378906
chr1	37535744	37537792	-125.88155364990234
chrX	137603072	137605120	-131.13934326171875
chrX	137625600	137627648	-166.63711547851562
chrX	137637888	137639936	-154.22727966308594
chrX	137639936	137641984	-167.69711303710938
chrX	137641984	137644032	-162.15902709960938
chrX	137660416	137662464	-205.5120849609375
chrX	137687040	137689088	-165.7102813720703
chrX	137699328	137701376	-203.78057861328125
chrX	137703424	137705472	-127.08331298828125
chrX	137705472	137707520	-157.0139617919922
chrX	137725952	137728000	-145.64625549316406
chrX	137728000	137730048	-168.84872436523438
chrX	137760768	137762816	-143.25982666015625
chrX	137762816	137764864	-131.8268280029297
chrX	137768960	137771008	-125.6290512084961
chrX	137773056	137775104	-160.14736938476562
chrX	137777152	137779200	-144.83497619628906
chrX	137779200	137781248	-147.20822143554688
chrX	137781248	137783296	-154.8364715576172
chrX	137789440	137791488	-126.4850082397461
chrX	137793536	137795584	-132.37088012695312
chrX	137797632	137799680	-134.76023864746094
chrX	137820160	137822208	-126.05506896972656
chrX	137830400	137832448	-156.82142639160156
chrX	137838592	137840640	-127.85853576660156
chrX	137906176	137908224	-127.8316879272461
chrX	137934848	137936896	-144.7435302734375
chrX	137955328	137957376	-127.64826965332031
chrX	137979904	137981952	-127.97343444824219
chrX	137986048	137988096	-134.04490661621094
chrX	137990144	137992192	-131.69532775878906
chrX	137996288	137998336	-125.57269287109375
chrX	137998336	138000384	-126.70556640625
chrX	138000384	138002432	-135.33993530273438
chrX	138008576	138010624	-124.97047424316406
chrX	138039296	138041344	-173.31381225585938
chrX	138041344	138043392	-129.53475952148438
chrX	138057728	138059776	-129.49478149414062
chrX	138096640	138098688	-149.71128845214844
chrX	138102784	138104832	-153.36888122558594
chrX	138117120	138119168	-130.8889617919922
chrX	138176512	138178560	-176.89752197265625
chrX	138192896	138194944	-143.78759765625
chrX	138201088	138203136	-131.62060546875
chrX	138397696	138399744	-135.62744140625
chr18	966656	968704	-136.8465118408203
chr18	1024000	1026048	-152.66905212402344
chr18	1067008	1069056	-160.59524536132812
chrX	23203840	23205888	-185.7103271484375
chrX	23242752	23244800	-179.6494140625
chrX	23375872	23377920	-125.74114990234375
chrX	23441408	23443456	-126.12040710449219
chrX	23445504	23447552	-137.26451110839844
chrX	23449600	23451648	-146.76339721679688
chrX	23490560	23492608	-137.3644561767578
chrX	23498752	23500800	-155.96766662597656
chrX	23519232	23521280	-139.49368286132812
chrX	23582720	23584768	-126.99333190917969
chrX	23595008	23597056	-134.99850463867188
chrX	23611392	23613440	-180.64834594726562
chr3	83488768	83490816	-128.081298828125
chr6	127188992	127191040	-143.11729431152344
chr6	127264768	127266816	-124.98240661621094
chr6	127342592	127344640	-183.18946838378906
chr1	91224064	91226112	-133.45053100585938
chr1	91228160	91230208	-136.40505981445312
chr1	91619328	91621376	-139.47109985351562
chr1	91680768	91682816	-135.66409301757812
chr1	91707392	91709440	-134.86773681640625
chr1	91746304	91748352	-127.13134765625
chrX	105558016	105560064	-143.48397827148438
chrX	105762816	105764864	-139.25778198242188
chrX	105768960	105771008	-253.92349243164062
chrX	105791488	105793536	-224.0136260986328
chrX	105803776	105805824	-190.61709594726562
chrX	105822208	105824256	-214.49996948242188
chrX	105824256	105826304	-231.3702392578125
chrX	105826304	105828352	-192.63473510742188
chrX	105830400	105832448	-299.67633056640625
chrX	105836544	105838592	-191.489501953125
chrX	105838592	105840640	-200.90109252929688
chrX	105842688	105844736	-160.4267120361328
chrX	105844736	105846784	-224.41445922851562
chrX	105848832	105850880	-189.90475463867188
chrX	105850880	105852928	-157.2091827392578
chrX	105867264	105869312	-231.2411651611328
chrX	105873408	105875456	-193.30758666992188
chrX	105879552	105881600	-229.49826049804688
chrX	105887744	105889792	-137.07687377929688
chrX	105906176	105908224	-136.37551879882812
chrX	105908224	105910272	-173.48838806152344
chrX	105910272	105912320	-186.45480346679688
chrX	105912320	105914368	-201.72622680664062
chrX	105916416	105918464	-249.1072235107422
chrX	105920512	105922560	-213.3223419189453
chrX	105924608	105926656	-178.35531616210938
chrX	105928704	105930752	-136.39720153808594
chrX	105930752	105932800	-145.68951416015625
chrX	105934848	105936896	-203.5363006591797
chrX	105936896	105938944	-180.5921173095703
chrX	105938944	105940992	-184.15914916992188
chrX	105940992	105943040	-174.60269165039062
chrX	105945088	105947136	-147.96365356445312
chrX	105949184	105951232	-136.35935974121094
chrX	105953280	105955328	-160.74888610839844
chrX	105961472	105963520	-152.77932739257812
chrX	105963520	105965568	-168.5141143798828
chrX	105965568	105967616	-192.54241943359375
chrX	105967616	105969664	-214.8433837890625
chrX	105969664	105971712	-167.5568389892578
chrX	105971712	105973760	-209.19784545898438
chrX	105973760	105975808	-230.8685760498047
chrX	105975808	105977856	-193.42782592773438
chrX	105979904	105981952	-181.9400634765625
chrX	105986048	105988096	-147.00637817382812
chrX	105990144	105992192	-283.01544189453125
chrX	105992192	105994240	-218.00723266601562
chrX	105994240	105996288	-231.7464141845703
chrX	105998336	106000384	-214.20199584960938
chrX	106000384	106002432	-168.07400512695312
chrX	106002432	106004480	-200.39305114746094
chrX	106004480	106006528	-126.84613037109375
chrX	106006528	106008576	-170.14498901367188
chrX	106012672	106014720	-168.9217071533203
chrX	106018816	106020864	-139.7539825439453
chrX	106020864	106022912	-149.32473754882812
chrX	106027008	106029056	-179.49755859375
chrX	106031104	106033152	-231.15625
chrX	106035200	106037248	-175.70529174804688
chrX	106037248	106039296	-173.237060546875
chrX	106041344	106043392	-178.34109497070312
chrX	106045440	106047488	-170.0348358154297
chrX	106047488	106049536	-147.5358428955078
chrX	106063872	106065920	-139.3486785888672
chrX	106084352	106086400	-160.07443237304688
chrX	106090496	106092544	-158.3352813720703
chrX	106098688	106100736	-172.54898071289062
chrX	106108928	106110976	-128.41165161132812
chrX	106113024	106115072	-160.3070068359375
chrX	106115072	106117120	-166.36241149902344
chrX	106117120	106119168	-200.16932678222656
chrX	106125312	106127360	-192.44009399414062
chrX	106127360	106129408	-159.3145751953125
chrX	106131456	106133504	-129.75796508789062
chrX	106160128	106162176	-128.22848510742188
chrX	106174464	106176512	-178.9072265625
chr3	142444544	142446592	-171.15762329101562
chr3	142448640	142450688	-159.9181671142578
chr1	6553600	6555648	-167.31005859375
chr1	6645760	6647808	-147.74948120117188
chr1	6653952	6656000	-128.8260040283203
chr1	179105792	179107840	-209.1455841064453
chr3	178780160	178782208	-125.72496032714844
chr3	178782208	178784256	-135.5740966796875
chr6	93194240	93196288	-127.96656799316406
chr11	107171840	107173888	-135.59539794921875
chr11	107456512	107458560	-252.9144287109375
chr1	161044480	161046528	-156.00048828125
chr1	161132544	161134592	-197.2646942138672
chr1	161136640	161138688	-125.74296569824219
chr1	161157120	161159168	-142.39414978027344
chr1	161169408	161171456	-145.79266357421875
chr6	99180544	99182592	-129.18365478515625
chr6	99424256	99426304	-178.46456909179688
chr11	39606272	39608320	-124.7036361694336
chr8	133228544	133230592	-140.35255432128906
chr7	16644096	16646144	-165.37396240234375
chr7	16754688	16756736	-136.53201293945312
chr1	29177856	29179904	-131.40000915527344
chr1	29200384	29202432	-226.996337890625
chr17	73340928	73342976	-127.71952819824219
chr16	50354176	50356224	-178.01223754882812
chr15	26320896	26322944	-135.49269104003906
chr1	33095680	33097728	-127.2397232055664
chr16	84113408	84115456	-152.91342163085938
chr19	40425472	40427520	-214.3049774169922
chr19	40964096	40966144	-132.9974822998047
chr9	112359424	112361472	-131.6298370361328
chr15	46811136	46813184	-128.791015625
chr15	46950400	46952448	-140.30967712402344
chr15	47382528	47384576	-132.61135864257812
chr15	47431680	47433728	-139.8289337158203
chr15	47433728	47435776	-138.72518920898438
chr15	47437824	47439872	-132.2964324951172
chr2	135839744	135841792	-144.96018981933594
chr2	135983104	135985152	-127.34712219238281
chr2	136228864	136230912	-134.1265411376953
chrX	140068864	140070912	-125.07841491699219
chrX	140109824	140111872	-131.46324157714844
chrX	140113920	140115968	-133.9180145263672
chrX	140169216	140171264	-136.72238159179688
chrX	140290048	140292096	-143.20950317382812
chrX	140298240	140300288	-172.33840942382812
chrX	140333056	140335104	-151.17919921875
chrX	140388352	140390400	-151.56944274902344
chrX	140404736	140406784	-139.4449920654297
chrX	140412928	140414976	-170.8269500732422
chrX	140492800	140494848	-153.12757873535156
chrX	140494848	140496896	-139.6465301513672
chrX	140507136	140509184	-147.3111114501953
chrX	140513280	140515328	-219.5394287109375
chrX	140517376	140519424	-186.75433349609375
chrX	140525568	140527616	-125.0650863647461
chrX	140529664	140531712	-181.05572509765625
chrX	140531712	140533760	-215.70724487304688
chrX	140554240	140556288	-135.73233032226562
chrX	140556288	140558336	-139.6378631591797
chrX	140558336	140560384	-147.9358673095703
chrX	140560384	140562432	-159.66769409179688
chrX	140562432	140564480	-149.2883758544922
chrX	140570624	140572672	-197.75460815429688
chrX	140572672	140574720	-127.47743225097656
chrX	140576768	140578816	-148.51502990722656
chrX	140597248	140599296	-146.8375701904297
chrX	140607488	140609536	-135.07728576660156
chrX	140617728	140619776	-146.93258666992188
chrX	140621824	140623872	-151.66799926757812
chrX	140625920	140627968	-125.7281265258789
chrX	140732416	140734464	-147.3447723388672
chr6	44386304	44388352	-236.0784912109375
chr1	43073536	43075584	-154.1029052734375
chr1	82448384	82450432	-138.61611938476562
chr4	114841600	114843648	-156.8642120361328
