chrom	start	end	other_smallRNA_Shap
chr12	44034048	44036096	-10.525259017944336
chr10	72257536	72259584	-11.927637100219727
chr10	72714240	72716288	-9.967581748962402
chr10	73070592	73072640	-10.1998872756958
chr10	73086976	73089024	-11.643611907958984
chr10	73121792	73123840	-9.756880760192871
chr20	36077568	36079616	-10.135101318359375
chr20	36085760	36087808	-8.902308464050293
chr20	36112384	36114432	-16.417293548583984
chr20	36114432	36116480	-9.0184965133667
chr20	36124672	36126720	-12.112095832824707
chr20	36460544	36462592	-12.266243934631348
chr20	36741120	36743168	-9.349172592163086
chr20	36767744	36769792	-8.898810386657715
chr20	36818944	36820992	-13.673739433288574
chr20	36823040	36825088	-10.665013313293457
chr20	36837376	36839424	-11.912604331970215
chr20	36849664	36851712	-10.059099197387695
chr20	36872192	36874240	-13.351170539855957
chr20	36874240	36876288	-9.12637996673584
chr20	36907008	36909056	-9.761610984802246
chr17	12210176	12212224	-9.57640552520752
chr17	12302336	12304384	-8.893426895141602
chr1	192542720	192544768	-9.305349349975586
chr11	103430144	103432192	-8.958782196044922
chr11	104142848	104144896	-10.591390609741211
chr3	72898560	72900608	-13.486656188964844
chr3	72908800	72910848	-10.093546867370605
chr14	63379456	63381504	-9.654877662658691
chr14	63471616	63473664	-9.307817459106445
chr14	63494144	63496192	-9.197647094726562
chr14	63508480	63510528	-11.35451602935791
chr14	63524864	63526912	-9.57483959197998
chr14	63651840	63653888	-9.5375394821167
chr14	63653888	63655936	-9.062627792358398
chr14	63662080	63664128	-11.587060928344727
chr14	63670272	63672320	-16.44453239440918
chr14	63682560	63684608	-9.916563034057617
chr14	63686656	63688704	-15.832653999328613
chr14	63715328	63717376	-12.638623237609863
chr2	170846208	170848256	-9.158977508544922
chr2	170932224	170934272	-9.823627471923828
chr2	171057152	171059200	-8.981423377990723
chr2	171069440	171071488	-10.434717178344727
chr2	171071488	171073536	-12.444585800170898
chr2	171132928	171134976	-9.562209129333496
chr2	171137024	171139072	-13.781346321105957
chr2	171173888	171175936	-15.739645004272461
chr2	171225088	171227136	-8.791568756103516
chr2	171235328	171237376	-14.700146675109863
chr2	171241472	171243520	-9.25292682647705
chr2	171251712	171253760	-12.390509605407715
chr2	171282432	171284480	-11.738743782043457
chr2	171286528	171288576	-19.251483917236328
chr2	171309056	171311104	-11.676965713500977
chr2	171343872	171345920	-14.561874389648438
chr2	171347968	171350016	-9.055807113647461
chr2	171356160	171358208	-13.281420707702637
chr2	171360256	171362304	-14.357778549194336
chr2	171366400	171368448	-9.795576095581055
chr2	171368448	171370496	-12.19465446472168
chr2	171419648	171421696	-9.846855163574219
chr12	43825152	43827200	-9.151979446411133
chr12	44005376	44007424	-10.807280540466309
chr3	152350720	152352768	-9.161778450012207
chr3	152354816	152356864	-17.619598388671875
chr3	152360960	152363008	-23.160030364990234
chr3	152363008	152365056	-17.84621810913086
chr3	152381440	152383488	-11.24064826965332
chr3	152391680	152393728	-15.878018379211426
chr3	152406016	152408064	-9.325109481811523
chr3	152436736	152438784	-9.708168983459473
chr3	153169920	153171968	-8.899535179138184
chr3	153188352	153190400	-10.18091869354248
chr3	153190400	153192448	-9.179391860961914
chr3	153212928	153214976	-13.020334243774414
chr3	153257984	153260032	-14.751907348632812
chr13	108218368	108220416	-21.750232696533203
chr13	110659584	110661632	-13.178682327270508
chr11	102860800	102862848	-9.861872673034668
chr11	102862848	102864896	-9.57149887084961
chr11	103051264	103053312	-9.089829444885254
chr11	103786496	103788544	-10.99063491821289
chr18	28342272	28344320	-9.189065933227539
chr18	28964864	28966912	-10.55435848236084
chr3	153174016	153176064	-10.312540054321289
chr3	153241600	153243648	-9.010411262512207
chr2	171843584	171845632	-9.072099685668945
chr2	171870208	171872256	-10.203751564025879
chr2	171913216	171915264	-10.604084014892578
chr2	172050432	172052480	-8.814298629760742
chr2	127754240	127756288	-15.157835006713867
chr2	127760384	127762432	-12.968005180358887
chr2	127762432	127764480	-18.41267967224121
chr2	127776768	127778816	-9.929893493652344
chr2	127911936	127913984	-8.778371810913086
chr14	38029312	38031360	-8.923053741455078
chr14	38080512	38082560	-9.20266342163086
chr14	38201344	38203392	-9.54774284362793
chr14	38205440	38207488	-12.16218376159668
chr14	38207488	38209536	-11.258135795593262
chr14	38299648	38301696	-11.590675354003906
chr14	38432768	38434816	-9.950883865356445
chr14	38604800	38606848	-10.544897079467773
chr18	56621056	56623104	-10.873876571655273
chr18	56623104	56625152	-14.218317985534668
chr10	31901696	31903744	-9.967232704162598
chr10	31950848	31952896	-10.983116149902344
chr9	16871424	16873472	-10.6226806640625
chr15	71258112	71260160	-10.14775276184082
chr11	104069120	104071168	-9.474859237670898
chr11	104105984	104108032	-9.978558540344238
chr12	67278848	67280896	-9.5247163772583
chr12	67309568	67311616	-10.167305946350098
chr6	142354432	142356480	-9.362722396850586
chr6	142860288	142862336	-9.311399459838867
chr6	143073280	143075328	-9.021832466125488
chr6	143134720	143136768	-8.859018325805664
chr6	143144960	143147008	-9.218902587890625
chr20	32301056	32303104	-10.152030944824219
chr20	32475136	32477184	-13.62287425994873
chr2	232957952	232960000	-8.841142654418945
chr2	233150464	233152512	-11.151281356811523
chr2	233207808	233209856	-12.491019248962402
chr2	233480192	233482240	-11.326804161071777
chr12	46592000	46594048	-9.028106689453125
chr3	132605952	132608000	-10.660365104675293
chr3	132608000	132610048	-9.706289291381836
chr3	132626432	132628480	-9.717341423034668
chr3	132681728	132683776	-9.766332626342773
chr9	135847936	135849984	-10.076295852661133
chr9	135866368	135868416	-10.346908569335938
chr9	135884800	135886848	-10.822091102600098
chr9	135886848	135888896	-14.451566696166992
chr9	135940096	135942144	-10.749139785766602
chr6	116168704	116170752	-10.163450241088867
chr6	116172800	116174848	-13.571168899536133
chr6	116297728	116299776	-13.275259017944336
chr6	116312064	116314112	-21.833646774291992
chr6	116316160	116318208	-14.288253784179688
chr6	116318208	116320256	-11.05111026763916
chr6	116320256	116322304	-15.765426635742188
chr6	116375552	116377600	-13.953683853149414
chr6	116389888	116391936	-16.045228958129883
chr6	116396032	116398080	-13.071986198425293
chr6	116400128	116402176	-14.619916915893555
chr6	116404224	116406272	-10.817652702331543
chr6	116422656	116424704	-10.716782569885254
chr6	157114368	157116416	-12.295939445495605
chr6	157394944	157396992	-9.302591323852539
chr6	157458432	157460480	-10.389142036437988
chr6	157464576	157466624	-10.725500106811523
chr13	48304128	48306176	-15.397926330566406
chr13	48443392	48445440	-16.657424926757812
chr13	48447488	48449536	-13.478894233703613
chr13	48455680	48457728	-11.324007034301758
chr13	48515072	48517120	-9.462721824645996
chr4	6811648	6813696	-9.69212532043457
chr4	6944768	6946816	-10.269539833068848
chr4	7182336	7184384	-10.351909637451172
chr4	7323648	7325696	-10.481986999511719
chr11	72994816	72996864	-12.975939750671387
chr11	73023488	73025536	-13.850578308105469
chr11	73461760	73463808	-12.875516891479492
chr11	73592832	73594880	-9.12695026397705
chr11	73646080	73648128	-9.515063285827637
chr11	73699328	73701376	-8.831867218017578
chr18	47890432	47892480	-9.57607364654541
chr1	108961792	108963840	-16.00156021118164
chr1	109037568	109039616	-9.299590110778809
chr1	109209600	109211648	-9.67622184753418
chr1	109211648	109213696	-8.932787895202637
chr1	109252608	109254656	-11.107678413391113
chr1	109283328	109285376	-11.946154594421387
chr1	109285376	109287424	-9.874756813049316
chr1	109305856	109307904	-10.530376434326172
chr1	109332480	109334528	-16.612552642822266
chr1	109359104	109361152	-11.008878707885742
chr1	109400064	109402112	-9.436429023742676
chr1	109412352	109414400	-10.229455947875977
chr1	72470528	72472576	-9.387441635131836
chr13	49620992	49623040	-9.787215232849121
chr13	49711104	49713152	-13.804733276367188
chr13	49737728	49739776	-22.416332244873047
chr13	49770496	49772544	-8.98755168914795
chr13	49776640	49778688	-9.868833541870117
chr13	49838080	49840128	-10.388131141662598
chr7	54956032	54958080	-10.43062973022461
chr7	54974464	54976512	-10.868030548095703
chr7	54984704	54986752	-11.258477210998535
chr7	54994944	54996992	-9.979101181030273
chr7	55037952	55040000	-8.791121482849121
chr7	55048192	55050240	-9.36839485168457
chr2	74416128	74418176	-17.705638885498047
chr2	74457088	74459136	-15.730035781860352
chr2	74612736	74614784	-8.877116203308105
chr2	74668032	74670080	-16.762035369873047
chr2	74733568	74735616	-11.368207931518555
chr2	74782720	74784768	-12.118715286254883
chr6	157716480	157718528	-9.440530776977539
chr6	157741056	157743104	-12.066468238830566
chr6	157759488	157761536	-8.83800220489502
chr6	157792256	157794304	-13.047368049621582
chr6	157800448	157802496	-13.232681274414062
chr6	157802496	157804544	-10.466326713562012
chr6	157806592	157808640	-18.806636810302734
chr6	157831168	157833216	-16.883485794067383
chr6	157835264	157837312	-12.338872909545898
chr6	157837312	157839360	-10.403542518615723
chr6	157839360	157841408	-9.704931259155273
chr6	157845504	157847552	-9.186835289001465
chr6	157937664	157939712	-10.464223861694336
chr6	157952000	157954048	-10.453182220458984
chr6	157970432	157972480	-11.350552558898926
chr6	157986816	157988864	-14.569578170776367
chr6	157992960	157995008	-14.00817584991455
chr6	157995008	157997056	-11.620601654052734
chr6	158013440	158015488	-11.84990119934082
chr6	158019584	158021632	-15.307394027709961
chr6	158025728	158027776	-13.729093551635742
chr6	158029824	158031872	-11.695629119873047
chr6	158033920	158035968	-9.048856735229492
chr6	158040064	158042112	-10.133941650390625
chr6	158042112	158044160	-10.125883102416992
chr6	158058496	158060544	-10.578526496887207
chr1	113924096	113926144	-18.11222267150879
chr1	113971200	113973248	-9.584028244018555
chr10	35293184	35295232	-11.457555770874023
chr10	35323904	35325952	-9.00335693359375
chr10	35346432	35348480	-12.085759162902832
chr10	35383296	35385344	-9.063982963562012
chr10	35459072	35461120	-10.813241958618164
chr2	240306176	240308224	-13.438593864440918
chr2	240603136	240605184	-15.226310729980469
chr2	240646144	240648192	-11.872807502746582
chr2	240713728	240715776	-8.79251480102539
chr13	51326976	51329024	-10.577031135559082
chr13	51408896	51410944	-11.702343940734863
chr13	51437568	51439616	-8.743180274963379
chr13	51474432	51476480	-16.42165756225586
chr13	51476480	51478528	-20.416790008544922
chr13	51496960	51499008	-22.352725982666016
chr13	51503104	51505152	-12.459696769714355
chr13	51523584	51525632	-9.948333740234375
chr13	51525632	51527680	-18.481761932373047
chr13	51537920	51539968	-17.699283599853516
chr12	114399232	114401280	-21.72907829284668
chr12	114669568	114671616	-9.013545989990234
chr12	114800640	114802688	-12.63039779663086
chr12	114825216	114827264	-11.589944839477539
chr12	114831360	114833408	-9.211137771606445
chr12	114835456	114837504	-15.150045394897461
chr12	114837504	114839552	-10.641439437866211
chr12	114866176	114868224	-12.297221183776855
chr12	114882560	114884608	-10.901732444763184
chr12	114888704	114890752	-9.10612964630127
chr12	114892800	114894848	-12.43847370147705
chr12	114931712	114933760	-10.943105697631836
chr12	114933760	114935808	-13.465204238891602
chr12	114958336	114960384	-9.421866416931152
chr12	114980864	114982912	-9.374480247497559
chr18	48498688	48500736	-10.309717178344727
chr6	72450048	72452096	-9.566492080688477
chr6	72452096	72454144	-8.950922012329102
chr1	226686976	226689024	-10.730268478393555
chr1	226717696	226719744	-9.36799430847168
chr1	226772992	226775040	-13.614672660827637
chr1	226779136	226781184	-8.988659858703613
chr1	226793472	226795520	-13.480756759643555
chr1	226807808	226809856	-10.38917350769043
chr1	226820096	226822144	-12.771845817565918
chr1	226973696	226975744	-9.37138557434082
chr1	227053568	227055616	-9.822968482971191
chr1	227055616	227057664	-9.101339340209961
chr1	227057664	227059712	-9.65654468536377
chr5	77086720	77088768	-16.999065399169922
chr5	77273088	77275136	-12.998723983764648
chr5	77316096	77318144	-13.940954208374023
chr5	77318144	77320192	-8.776888847351074
chr5	77324288	77326336	-11.755609512329102
chr5	77332480	77334528	-21.580402374267578
chr5	77336576	77338624	-9.3436918258667
chr5	77342720	77344768	-9.155698776245117
chr5	77373440	77375488	-10.325965881347656
chr1	75786240	75788288	-10.620039939880371
chr16	54931456	54933504	-9.990236282348633
chr6	158386176	158388224	-10.066874504089355
chr6	158763008	158765056	-8.790764808654785
chr6	158836736	158838784	-12.938093185424805
chr6	158879744	158881792	-10.357100486755371
chr6	158926848	158928896	-8.756479263305664
chr6	158935040	158937088	-9.951112747192383
chr12	102514688	102516736	-11.757944107055664
chr12	102572032	102574080	-23.94537925720215
chr12	102617088	102619136	-14.206530570983887
chr12	102621184	102623232	-8.770825386047363
chr12	102633472	102635520	-10.344886779785156
chr12	102639616	102641664	-10.065693855285645
chr12	124354560	124356608	-9.360733985900879
chr12	124477440	124479488	-11.142576217651367
chr12	124504064	124506112	-9.423677444458008
chr12	124516352	124518400	-10.598658561706543
chr12	124579840	124581888	-14.206944465637207
chr12	124588032	124590080	-11.730363845825195
chr12	124594176	124596224	-11.15373420715332
chr12	124639232	124641280	-14.195810317993164
chr12	124647424	124649472	-13.552751541137695
chr12	124651520	124653568	-19.936994552612305
chr12	124665856	124667904	-11.376598358154297
chr12	124676096	124678144	-9.568449974060059
chr12	124678144	124680192	-12.573201179504395
chr12	124692480	124694528	-28.670724868774414
chr12	124694528	124696576	-9.967686653137207
chr12	124696576	124698624	-20.567798614501953
chr12	124698624	124700672	-14.943498611450195
chr12	124706816	124708864	-11.705180168151855
chr12	124708864	124710912	-11.1996431350708
chr12	124710912	124712960	-13.421191215515137
chr12	124735488	124737536	-13.601534843444824
chr12	124737536	124739584	-10.362922668457031
chr12	124786688	124788736	-10.610279083251953
chr12	124792832	124794880	-13.895715713500977
chr12	124796928	124798976	-9.857210159301758
chr12	124817408	124819456	-9.856149673461914
chr12	124833792	124835840	-13.580747604370117
chr12	124848128	124850176	-10.598358154296875
chr9	134555648	134557696	-13.930442810058594
chr9	134584320	134586368	-12.595797538757324
chr9	134660096	134662144	-9.260232925415039
chr9	134735872	134737920	-10.078042984008789
chr9	134770688	134772736	-11.474054336547852
chr6	148172800	148174848	-10.943717002868652
chr6	148246528	148248576	-9.695832252502441
chr6	148258816	148260864	-16.118284225463867
chr6	148262912	148264960	-31.53860855102539
chr6	148267008	148269056	-17.879108428955078
chr6	148269056	148271104	-13.552752494812012
chr6	148271104	148273152	-10.651861190795898
chr6	148281344	148283392	-13.137606620788574
chr6	148287488	148289536	-16.297578811645508
chr6	148303872	148305920	-9.387805938720703
chr6	148305920	148307968	-15.244461059570312
chr6	148307968	148310016	-24.02858543395996
chr6	148314112	148316160	-10.386367797851562
chr6	148322304	148324352	-9.842382431030273
chr6	148344832	148346880	-9.487462997436523
chr6	148346880	148348928	-24.285728454589844
chr6	148350976	148353024	-14.362202644348145
chr6	148359168	148361216	-16.25442886352539
chr6	148377600	148379648	-17.759057998657227
chr6	148379648	148381696	-15.961565017700195
chr6	148383744	148385792	-20.56186866760254
chr6	148385792	148387840	-11.968842506408691
chr6	148398080	148400128	-21.696279525756836
chr6	148400128	148402176	-9.454874038696289
chr6	148424704	148426752	-14.277252197265625
chr6	148439040	148441088	-10.863348960876465
chr6	148453376	148455424	-18.662220001220703
chr6	148471808	148473856	-8.852754592895508
chr6	148508672	148510720	-15.712959289550781
chr6	148516864	148518912	-11.273767471313477
chr6	148520960	148523008	-11.278985977172852
chr6	148523008	148525056	-9.586236953735352
chr5	73248768	73250816	-9.361265182495117
chr5	73744384	73746432	-8.8847074508667
chr21	16111616	16113664	-12.924421310424805
chr21	16234496	16236544	-11.866686820983887
chr21	16388096	16390144	-10.334575653076172
chr21	16728064	16730112	-10.208746910095215
chr7	23291904	23293952	-9.607637405395508
chr7	23379968	23382016	-10.238906860351562
chr7	23384064	23386112	-12.732271194458008
chr7	23527424	23529472	-9.810450553894043
chr16	75585536	75587584	-12.527416229248047
chr3	188817408	188819456	-11.865203857421875
chr3	188819456	188821504	-9.74364948272705
chr3	188921856	188923904	-11.884427070617676
chr6	71413760	71415808	-9.629915237426758
chr5	1804288	1806336	-11.213994979858398
chr5	1818624	1820672	-9.844650268554688
chr6	148770816	148772864	-11.302327156066895
chr6	148811776	148813824	-10.436410903930664
chr5	60995584	60997632	-9.80219841003418
chr5	61018112	61020160	-13.551562309265137
chr5	61022208	61024256	-9.050463676452637
chr5	61024256	61026304	-9.823657035827637
chr5	61124608	61126656	-11.868904113769531
chr5	61173760	61175808	-12.849008560180664
chr5	61177856	61179904	-16.708276748657227
chr6	154961920	154963968	-10.546958923339844
chr6	155002880	155004928	-9.336164474487305
chr6	155011072	155013120	-9.42452335357666
chr6	155021312	155023360	-12.340049743652344
chr6	155049984	155052032	-10.222238540649414
chr6	155062272	155064320	-10.732508659362793
chr6	155064320	155066368	-11.278962135314941
chr6	155068416	155070464	-9.17631721496582
chr6	155101184	155103232	-12.603036880493164
chr6	155133952	155136000	-12.365513801574707
chr6	155152384	155154432	-9.900786399841309
chr6	155158528	155160576	-12.388711929321289
chr6	155162624	155164672	-8.938726425170898
chr6	155166720	155168768	-11.55750560760498
chr6	155203584	155205632	-8.740745544433594
chr1	166840320	166842368	-14.504358291625977
chr1	166965248	166967296	-10.069459915161133
chr18	48609280	48611328	-11.943519592285156
chr18	48615424	48617472	-10.719143867492676
chr18	48629760	48631808	-11.535980224609375
chr18	48713728	48715776	-10.967338562011719
chr18	48728064	48730112	-10.998257637023926
chr18	48795648	48797696	-10.026758193969727
chr18	48799744	48801792	-16.050586700439453
chr18	48803840	48805888	-14.132074356079102
chr18	48816128	48818176	-8.803006172180176
chr18	48832512	48834560	-14.811210632324219
chr18	48840704	48842752	-14.12151050567627
chr18	48842752	48844800	-11.20295524597168
chr18	48846848	48848896	-18.180707931518555
chr18	48867328	48869376	-9.576906204223633
chr18	48875520	48877568	-10.413920402526855
chr18	48881664	48883712	-9.592511177062988
chr18	48914432	48916480	-10.311295509338379
chr18	48920576	48922624	-10.244508743286133
chr18	48928768	48930816	-13.704081535339355
chr18	48941056	48943104	-9.772676467895508
chr18	48943104	48945152	-8.803400993347168
chr18	48990208	48992256	-10.632600784301758
chr6	75771904	75773952	-10.687864303588867
chr6	75814912	75816960	-17.501834869384766
chr6	75819008	75821056	-9.317541122436523
chr6	75829248	75831296	-18.39061737060547
chr12	103833600	103835648	-12.980932235717773
chr12	103835648	103837696	-14.395726203918457
chr12	103925760	103927808	-9.00582504272461
chr12	103962624	103964672	-8.951542854309082
chr12	104022016	104024064	-16.295330047607422
chr12	104032256	104034304	-18.205183029174805
chr12	104038400	104040448	-9.018800735473633
chr12	104050688	104052736	-10.092360496520996
chr12	104052736	104054784	-16.379413604736328
chr12	104067072	104069120	-10.40225601196289
chr12	104091648	104093696	-9.86606502532959
chr12	104108032	104110080	-10.170867919921875
chr12	104116224	104118272	-14.020971298217773
chr12	104120320	104122368	-12.983741760253906
chr12	104124416	104126464	-13.150625228881836
chr12	104130560	104132608	-20.001354217529297
chr12	104138752	104140800	-13.589953422546387
chr12	104142848	104144896	-12.244184494018555
chr12	104144896	104146944	-8.848517417907715
chr12	104146944	104148992	-8.930413246154785
chr12	104167424	104169472	-10.662074089050293
chr12	104175616	104177664	-8.833464622497559
chr12	104177664	104179712	-14.959057807922363
chr12	104181760	104183808	-15.888705253601074
chr12	104212480	104214528	-8.939260482788086
chr12	104216576	104218624	-15.567265510559082
chr12	104218624	104220672	-25.74922752380371
chr12	104220672	104222720	-13.729008674621582
chr12	104222720	104224768	-11.00539779663086
chr12	104224768	104226816	-15.247293472290039
chr12	104273920	104275968	-11.102948188781738
chr12	104284160	104286208	-11.282777786254883
chr12	104298496	104300544	-13.921656608581543
chr12	104312832	104314880	-10.203726768493652
chr12	104333312	104335360	-8.791313171386719
chr13	49022976	49025024	-11.424711227416992
chr13	49057792	49059840	-12.991226196289062
chr13	49063936	49065984	-10.241604804992676
chr13	49068032	49070080	-12.951703071594238
chr13	49127424	49129472	-10.1603364944458
chr13	49168384	49170432	-13.96063232421875
chr13	49182720	49184768	-8.831962585449219
chr13	49356800	49358848	-9.994688034057617
chr13	49375232	49377280	-12.742120742797852
chr13	49391616	49393664	-17.65269660949707
chr13	49414144	49416192	-10.968923568725586
chr13	49428480	49430528	-14.763444900512695
chr13	49432576	49434624	-9.38075065612793
chr7	35743744	35745792	-10.41513729095459
chr7	35747840	35749888	-9.894308090209961
chr7	35749888	35751936	-12.4229154586792
chr7	35772416	35774464	-13.2674560546875
chr7	35819520	35821568	-15.729609489440918
chr7	35821568	35823616	-13.165349006652832
chr7	35823616	35825664	-12.125903129577637
chr7	35856384	35858432	-17.468482971191406
chr7	36098048	36100096	-17.417255401611328
chr7	36114432	36116480	-19.06156349182129
chr1	77281280	77283328	-13.607442855834961
chr1	77332480	77334528	-9.112577438354492
chr1	77336576	77338624	-11.656086921691895
chr1	77338624	77340672	-11.062897682189941
chr1	77340672	77342720	-10.272970199584961
chr1	77357056	77359104	-11.126092910766602
chr1	77369344	77371392	-11.338784217834473
chr1	77373440	77375488	-10.39822769165039
chr1	77381632	77383680	-15.533038139343262
chr1	77393920	77395968	-13.53845500946045
chr1	77424640	77426688	-10.145902633666992
chr1	77436928	77438976	-17.976959228515625
chr1	77447168	77449216	-21.332422256469727
chr1	77484032	77486080	-11.385008811950684
chr7	22552576	22554624	-11.311939239501953
chr7	22554624	22556672	-8.978212356567383
chr7	22628352	22630400	-9.43984603881836
chr7	22644736	22646784	-9.524336814880371
chr7	22646784	22648832	-10.149730682373047
chr7	22650880	22652928	-9.671597480773926
chr7	22661120	22663168	-8.892202377319336
chr7	22669312	22671360	-20.438268661499023
chr7	22677504	22679552	-9.680415153503418
chr7	22738944	22740992	-15.440328598022461
chr7	22740992	22743040	-11.64081859588623
chr7	22743040	22745088	-15.413145065307617
chr7	22769664	22771712	-9.374458312988281
chr7	22777856	22779904	-10.391399383544922
chr7	22808576	22810624	-10.455808639526367
chr7	22835200	22837248	-9.216718673706055
chr7	22845440	22847488	-16.078691482543945
chr7	22872064	22874112	-14.164421081542969
chr7	22874112	22876160	-11.535096168518066
chr7	22876160	22878208	-10.610337257385254
chr7	22884352	22886400	-16.217449188232422
chr7	22890496	22892544	-8.897150039672852
chr7	22953984	22956032	-9.952592849731445
chr2	224100352	224102400	-11.336942672729492
chr2	224124928	224126976	-8.858561515808105
chr2	224155648	224157696	-13.299047470092773
chr2	224323584	224325632	-9.772034645080566
chr5	76707840	76709888	-10.050618171691895
chr5	76709888	76711936	-11.515212059020996
chr5	76767232	76769280	-10.059107780456543
chr5	77244416	77246464	-9.342316627502441
chr5	77264896	77266944	-9.968961715698242
chr9	134326272	134328320	-14.66075325012207
chr9	134348800	134350848	-9.328450202941895
chr9	134367232	134369280	-11.808958053588867
chr9	134377472	134379520	-12.412161827087402
chr9	134404096	134406144	-11.323935508728027
chr9	134483968	134486016	-9.769357681274414
chr9	134500352	134502400	-13.272191047668457
chr9	134520832	134522880	-11.945289611816406
chr9	134645760	134647808	-18.352901458740234
chr9	134647808	134649856	-11.471028327941895
chr9	134688768	134690816	-8.787246704101562
chr9	134799360	134801408	-10.737483024597168
chr7	52387840	52389888	-8.814860343933105
chr6	118691840	118693888	-16.973499298095703
chr3	138774528	138776576	-15.98670482635498
chr3	139137024	139139072	-11.699200630187988
chr3	139208704	139210752	-10.413331031799316
chr3	139253760	139255808	-9.803182601928711
chr3	139388928	139390976	-13.089953422546387
chr11	75986944	75988992	-15.239909172058105
chr11	76009472	76011520	-18.165821075439453
chr11	76230656	76232704	-9.227668762207031
chr11	76439552	76441600	-11.17776870727539
chr11	76443648	76445696	-10.754870414733887
chr11	76619776	76621824	-10.616454124450684
chr11	76634112	76636160	-9.641210556030273
chr11	76689408	76691456	-8.767708778381348
chr11	76779520	76781568	-8.940759658813477
chr11	76812288	76814336	-9.852588653564453
chr11	76822528	76824576	-10.547464370727539
chr11	76828672	76830720	-10.06102466583252
chr11	76873728	76875776	-10.218647003173828
chr3	185585664	185587712	-17.208097457885742
chr3	185710592	185712640	-29.218151092529297
chr3	185722880	185724928	-21.287673950195312
chr3	185749504	185751552	-19.249618530273438
chr3	185759744	185761792	-9.673151016235352
chr3	185821184	185823232	-8.885766983032227
chr3	185845760	185847808	-10.639384269714355
chr3	185851904	185853952	-11.796481132507324
chr3	185858048	185860096	-11.210726737976074
chr3	185862144	185864192	-11.13516616821289
chr3	185933824	185935872	-10.631958961486816
chr10	32937984	32940032	-13.23060417175293
chr10	32954368	32956416	-10.339014053344727
chr11	74969088	74971136	-9.127275466918945
chr11	74975232	74977280	-9.297731399536133
chr11	75399168	75401216	-13.007776260375977
chr11	75429888	75431936	-9.582757949829102
chr11	75511808	75513856	-9.190532684326172
chr11	75583488	75585536	-8.82378101348877
chr11	75831296	75833344	-9.995685577392578
chr6	152035328	152037376	-8.847572326660156
chr6	152047616	152049664	-9.284282684326172
chr6	152184832	152186880	-9.099566459655762
chr6	152215552	152217600	-11.44773006439209
chr6	152231936	152233984	-10.019235610961914
chr6	152289280	152291328	-8.863290786743164
chr6	152295424	152297472	-8.962484359741211
chr6	152324096	152326144	-13.049059867858887
chr6	152348672	152350720	-11.413575172424316
chr20	47288320	47290368	-14.07025146484375
chr20	47300608	47302656	-11.28648567199707
chr20	47316992	47319040	-14.132173538208008
chr20	47327232	47329280	-16.645658493041992
chr20	47337472	47339520	-16.6964111328125
chr20	47357952	47360000	-12.23045825958252
chr20	47390720	47392768	-10.05263614654541
chr20	47427584	47429632	-10.181573867797852
chr20	47452160	47454208	-22.284622192382812
chr20	47458304	47460352	-18.80946922302246
chr20	47474688	47476736	-12.359869003295898
chr20	47480832	47482880	-18.288484573364258
chr20	47499264	47501312	-10.783602714538574
chr20	47505408	47507456	-8.954840660095215
chr20	47511552	47513600	-13.27137279510498
chr20	47527936	47529984	-13.889355659484863
chr20	47542272	47544320	-12.089927673339844
chr20	47554560	47556608	-9.64231014251709
chr20	47560704	47562752	-14.72102165222168
chr20	47562752	47564800	-9.007688522338867
chr20	47566848	47568896	-16.50551986694336
chr20	47581184	47583232	-9.542576789855957
chr20	47583232	47585280	-11.037271499633789
chr10	18487296	18489344	-9.08173656463623
chr10	84385792	84387840	-8.806097030639648
chr10	84402176	84404224	-14.147092819213867
chr10	84424704	84426752	-13.117274284362793
chr10	84461568	84463616	-11.482818603515625
chr10	84469760	84471808	-15.116406440734863
chr12	115294208	115296256	-14.323534965515137
chr12	116023296	116025344	-10.89564323425293
chr12	116064256	116066304	-12.601705551147461
chr12	116078592	116080640	-21.544116973876953
chr12	116086784	116088832	-13.264175415039062
chr12	116088832	116090880	-9.336698532104492
chr19	11145216	11147264	-9.951476097106934
chr19	11194368	11196416	-14.489173889160156
chr19	11196416	11198464	-14.361770629882812
chr19	11206656	11208704	-10.818087577819824
chr19	11331584	11333632	-11.492513656616211
chr2	228290560	228292608	-11.611028671264648
chr2	228487168	228489216	-14.398076057434082
chr2	228493312	228495360	-11.186248779296875
chr1	192079872	192081920	-8.78814697265625
chr2	230805504	230807552	-9.451740264892578
chr2	231124992	231127040	-12.143926620483398
chr2	231127040	231129088	-16.11202621459961
chr2	231129088	231131136	-14.244874954223633
chr2	231133184	231135232	-10.833481788635254
chr2	231137280	231139328	-10.002304077148438
chr2	231149568	231151616	-10.756744384765625
chr2	231155712	231157760	-9.875853538513184
chr2	231165952	231168000	-13.01971435546875
chr2	231186432	231188480	-9.076604843139648
chr12	39493632	39495680	-8.95556354522705
chr2	73052160	73054208	-11.138306617736816
chr2	73859072	73861120	-9.61094856262207
chr2	73873408	73875456	-20.113380432128906
chr2	73889792	73891840	-11.343865394592285
chr2	241168384	241170432	-11.607274055480957
chr2	241207296	241209344	-14.158223152160645
chr2	241240064	241242112	-11.916709899902344
chr2	241266688	241268736	-11.52184009552002
chr2	241270784	241272832	-15.409625053405762
chr2	241309696	241311744	-8.842666625976562
chr2	241313792	241315840	-9.250990867614746
chr2	241362944	241364992	-9.75864028930664
chr6	150677504	150679552	-10.454238891601562
